match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalClearance,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
10390117,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,46.0,38.0,9.0,3.0,37.0,43.0,1.0,3.0,11.0,1.0,2.0,5.0,90.0,61.0,7.2,8.0,0.0,0.0,0.00023859,0,0.6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390117,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,62.0,59.0,3.0,1.0,36.0,36.0,23.0,27.0,7.0,,,,84.0,80.0,6.9,5.0,0.0496,0.0,0.00830067,1,,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10390117,home,Lille,José Fonte,,,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,41.0,38.0,6.0,4.0,34.0,34.0,4.0,7.0,2.0,,,,45.0,45.0,6.8,3.0,0.0,0.0,0.00107415,0,,,,1.0,,1.0,,,,,,,,,,True,4.0,,,,,,,,,,,,,,,,,
10390117,home,Lille,Tiago Djaló,,,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,False,79.0,74.0,5.0,2.0,66.0,69.0,8.0,10.0,8.0,,,,90.0,92.0,7.0,7.0,0.0,0.0,0.00295899,0,,,,,3.0,7.0,1.0,,,4.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10390117,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,21.0,17.0,,,6.0,6.0,12.0,18.0,2.0,,,,59.0,43.0,6.8,11.0,0.5954,0.0275,0.0650602,4,,3.0,1.0,,7.0,6.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,edonzhegrova10,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10390117,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,71.0,59.0,9.0,7.0,34.0,38.0,25.0,33.0,7.0,,,,90.0,88.0,8.0,15.0,0.0907,0.0,0.242882,1,,,,1.0,2.0,9.0,1.0,1.0,1.0,7.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,
10390117,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,48.0,43.0,6.0,2.0,29.0,29.0,14.0,19.0,2.0,,,,84.0,56.0,6.9,5.0,0.0,0.0,0.0391295,0,,,,,1.0,4.0,1.0,1.0,,2.0,2.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
10390117,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,M,31,31,False,46.0,38.0,1.0,1.0,19.0,23.0,19.0,23.0,9.0,,,,90.0,75.0,7.0,14.0,0.0309,0.0,0.143487,1,,,,2.0,4.0,7.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10390117,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,F,10,10,False,47.0,40.0,,,14.0,16.0,27.0,35.0,2.0,,,,90.0,74.0,7.2,17.0,0.2135,0.4182,0.225746,1,,4.0,1.0,,2.0,4.0,3.0,3.0,,,,4.0,1.0,,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,
10390117,home,Lille,Jonathan Bamba,,,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,7,7,False,49.0,39.0,3.0,3.0,18.0,21.0,21.0,28.0,3.0,,,,90.0,70.0,6.8,15.0,0.7897,0.2836,0.101328,4,,,,,5.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,,,,2.0,2.0,,1.0,1.0,,,,,,
10390117,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,17.0,14.0,,,4.0,5.0,10.0,12.0,5.0,,,,70.0,34.0,7.2,13.0,0.7711,0.9336,0.0742505,2,,,,1.0,4.0,4.0,3.0,,1.0,1.0,1.0,6.0,2.0,,1.0,,1.0,1.0,,,jodavid,,,,1.0,,,,1.0,,,,,
10390117,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,35.0,34.0,1.0,1.0,25.0,25.0,9.0,10.0,2.0,,,,45.0,41.0,6.4,2.0,0.0,0.0,0.00626962,0,,,2.0,1.0,4.0,1.0,,,,,,,,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,,,,
10390117,home,Lille,Adam Ounas,,,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,11,11,True,20.0,16.0,1.0,1.0,6.0,8.0,11.0,16.0,1.0,,,,31.0,30.0,7.0,10.0,0.0,0.0,0.371283,0,,4.0,,1.0,4.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,ounas_11,1.0,1.0,,,,1.0,,,,,,,
10390117,home,Lille,Alan Virginius,,,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,20.0,8.0,6.3,2.0,0.0,0.0,0.039717,0,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10390117,home,Lille,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,F,22,22,True,8.0,7.0,,,2.0,2.0,5.0,6.0,1.0,,,,10.0,9.0,6.5,1.0,0.0,0.0,0.00190038,0,,,,,,,,,,,,,,,,,,,,,timothyweah,,,,,,,,,,,,,
10390117,home,Lille,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,28,28,True,7.0,6.0,1.0,,2.0,2.0,4.0,6.0,,,,,10.0,9.0,6.6,2.0,0.0,0.0,0.016731,0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10390117,home,Lille,Adam Jakubech,,,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390117,home,Lille,Simon Ramet,,,ramet-simon,S. Ramet,M,38,170,9,M,1010031,EUR,1047513600,D,38,38,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390117,home,Lille,Jonas Martin,,,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390117,home,Lille,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,mohamedbayo27,,,,,,,,,,,,,
10390117,away,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,30.0,22.0,13.0,6.0,22.0,26.0,,4.0,13.0,1.0,3.0,4.0,90.0,46.0,7.1,9.0,0.0,0.0,0.00012712,0,0.6629,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,
10390117,away,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,False,30.0,21.0,2.0,1.0,10.0,14.0,11.0,16.0,2.0,,,,71.0,48.0,6.9,11.0,0.0,0.0,0.0113775,0,,,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,
10390117,away,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,45.0,37.0,7.0,3.0,30.0,32.0,7.0,13.0,4.0,,,,90.0,65.0,6.8,13.0,0.0,0.0,0.00163665,0,,,,,4.0,7.0,,,,7.0,4.0,3.0,,,,,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,
10390117,away,Stade de Reims,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,45.0,37.0,5.0,2.0,25.0,29.0,12.0,16.0,4.0,,,,90.0,54.0,6.3,10.0,0.0,0.0,0.00308278,0,,,1.0,1.0,3.0,1.0,,,,,,,,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,,
10390117,away,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,False,40.0,32.0,2.0,1.0,14.0,19.0,18.0,22.0,5.0,,,,85.0,63.0,6.5,12.0,0.0,0.0,0.0213821,0,,1.0,1.0,1.0,6.0,5.0,,,,3.0,2.0,,1.0,,1.0,,,2.0,,2.0,,,3.0,,,,,,,,,,,1.0
10390117,away,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,21.0,17.0,1.0,1.0,11.0,13.0,6.0,8.0,4.0,,,,90.0,34.0,6.1,12.0,0.0819,0.5363,0.0290603,1,,,2.0,1.0,10.0,4.0,2.0,,,2.0,1.0,4.0,1.0,2.0,,,,2.0,,,,,3.0,,1.0,,,,,,,,,
10390117,away,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,43.0,41.0,9.0,9.0,21.0,21.0,20.0,22.0,7.0,,,,71.0,57.0,6.9,7.0,0.0,0.0,0.0206588,0,,,,,6.0,3.0,,,,3.0,2.0,3.0,,3.0,,,,2.0,,3.0,,,1.0,,,,,,,,,,,
10390117,away,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,M,39,39,False,25.0,16.0,5.0,4.0,7.0,9.0,10.0,18.0,5.0,,,,90.0,46.0,6.7,16.0,0.1587,0.3347,0.255618,1,,2.0,1.0,,6.0,7.0,4.0,1.0,,3.0,,,3.0,,1.0,,,1.0,,,ItouJky,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
10390117,away,Stade de Reims,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,226,M,879672,EUR,948153600,M,70,70,False,19.0,16.0,,,6.0,6.0,11.0,15.0,2.0,,,,56.0,31.0,6.8,9.0,0.1025,0.0315,0.0632591,2,,2.0,,,2.0,1.0,,,,1.0,1.0,4.0,,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,
10390117,away,Stade de Reims,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,245,M,827662,EUR,935712000,M,19,19,False,15.0,15.0,1.0,1.0,3.0,3.0,12.0,15.0,3.0,,,,71.0,27.0,6.5,6.0,0.0245,0.092,0.0948047,1,,3.0,1.0,,6.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,2.0,1.0,,,,,,,
10390117,away,Stade de Reims,Noah Jean Holm,,,holm-noah-jean,N. J. Holm,F,29,186,226,M,944208,EUR,990576000,F,7,7,False,13.0,5.0,3.0,,4.0,9.0,1.0,4.0,2.0,,,,90.0,22.0,6.2,10.0,0.316,0.0,0.00120227,1,,,1.0,2.0,7.0,5.0,1.0,,1.0,2.0,2.0,1.0,1.0,3.0,,,3.0,,,,,,2.0,1.0,,,,,,,,,,
10390117,away,Stade de Reims,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,8,8,True,15.0,9.0,3.0,1.0,2.0,4.0,7.0,11.0,2.0,,,,34.0,17.0,7.2,6.0,0.046,0.5943,0.00297053,1,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,
10390117,away,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,D,4,4,True,10.0,7.0,1.0,1.0,3.0,4.0,4.0,6.0,1.0,,,,19.0,17.0,6.7,4.0,0.0,0.0,0.0007183,0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10390117,away,Stade de Reims,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,17,17,True,9.0,7.0,,,4.0,5.0,3.0,4.0,2.0,,,,19.0,12.0,6.3,3.0,0.0,0.0,0.00245574,0,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10390117,away,Stade de Reims,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,395,M,227892,EUR,793670400,M,10,10,True,5.0,4.0,,,,,4.0,5.0,,,,,19.0,11.0,6.6,4.0,0.0929,0.0428,0.00865548,2,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
10390117,away,Stade de Reims,Andreaw Gravillon,,,andreaw-gravillon,A. Gravillon,D,26,188,182,M,827934,EUR,886896000,D,6,6,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,9.0,8.0,6.7,1.0,0.0,0.0,0.00255566,0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10390117,away,Stade de Reims,Patrick Pentz,,,patrick-pentz,P. Pentz,G,1,182,527,M,788319,EUR,852163200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390117,away,Stade de Reims,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,kamory_doumbia03,,,,,,,,,,,,,
10390117,away,Stade de Reims,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390117,away,Stade de Reims,Kaj Sierhuis,,,kaj-sierhuis,K. Sierhuis,F,9,180,490,M,855847,EUR,893635200,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
