match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonTackle,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,captain,stat_bigChanceMissed,player_firstName,player_lastName,stat_totalOffside
13472886,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,24.0,13.0,16.0,5.0,0.0,11.0,11.0,2.0,13.0,1.0,5.0,2.0,4.0,1.0,90.0,31.0,7.2,11.0,0.00075135,0,0.6087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472886,home,Flamengo,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,False,31.0,28.0,1.0,,0.0,13.0,15.0,15.0,16.0,3.0,1.0,,,,83.0,61.0,7.0,12.0,0.0301231,2,,6.0,1.0,6.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0921,1.0,,,,,,,,,,,,,,,,
13472886,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,39.0,33.0,4.0,2.0,0.0,19.0,24.0,14.0,15.0,6.0,5.0,,,,90.0,54.0,6.5,8.0,0.00383937,0,,,,6.0,5.0,,,,,1.0,4.0,1.0,,2.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
13472886,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,28.0,26.0,1.0,,0.0,21.0,22.0,5.0,6.0,11.0,2.0,,,,90.0,43.0,7.8,2.0,0.00102071,3,,,,5.0,5.0,,,1.0,,,,,,2.0,0.0952,,3.0,5.0,,,,2.0,1.0,1.0,0.4442,,,,,,,
13472886,home,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,alxsndro12,84854,EUR,664848000,D,26,26,False,50.0,48.0,2.0,2.0,0.0,19.0,19.0,29.0,31.0,6.0,2.0,,,,90.0,76.0,7.2,9.0,0.0640434,2,,3.0,1.0,7.0,4.0,,3.0,1.0,,1.0,,,1.0,3.0,0.0492,2.0,1.0,4.0,,,1.0,1.0,,,0.0107,,,,,,,
13472886,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,False,33.0,29.0,,,0.0,14.0,14.0,15.0,19.0,1.0,6.0,,,,90.0,42.0,6.9,4.0,0.0239449,1,,,,7.0,5.0,1.0,,,,1.0,1.0,,1.0,3.0,0.0105,,3.0,2.0,1.0,1.0,,1.0,,,0.0272,1.0,,,,,,
13472886,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,False,48.0,42.0,6.0,5.0,0.0,15.0,21.0,27.0,27.0,,7.0,,,,90.0,57.0,7.1,8.0,0.0450277,1,,,,4.0,2.0,,2.0,,1.0,1.0,1.0,,,2.0,0.0642,2.0,,1.0,,1.0,,,,1.0,,,,,,,,
13472886,home,Flamengo,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20442,M,gonzaloplata,937937,EUR,973036800,M,50,50,False,31.0,29.0,1.0,1.0,0.0,10.0,10.0,19.0,21.0,,4.0,,,,90.0,46.0,8.1,6.0,0.228545,4,,1.0,,4.0,3.0,,2.0,,2.0,,1.0,1.0,1.0,,0.5482,3.0,2.0,,1.0,1.0,,2.0,1.0,,1.4232,1.0,1.0,,,,,
13472886,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,10,10,False,37.0,31.0,,,1.0,5.0,5.0,26.0,32.0,2.0,2.0,,,,83.0,68.0,7.7,19.0,0.460696,4,,12.0,2.0,5.0,8.0,2.0,1.0,1.0,2.0,,2.0,2.0,3.0,2.0,0.287,4.0,1.0,1.0,2.0,1.0,,1.0,,,0.3806,2.0,1.0,True,1.0,,,
13472886,home,Flamengo,Samuel Lino,samuel-lino,S. Lino,M,16,178,22210,M,osamuellino,874705,EUR,945907200,M,16,16,False,44.0,38.0,,,1.0,6.0,8.0,32.0,36.0,1.0,3.0,,,,90.0,84.0,7.6,19.0,0.230848,5,,8.0,2.0,13.0,11.0,2.0,3.0,,5.0,1.0,4.0,,,3.0,0.1227,2.0,1.0,,11.0,2.0,,,,1.0,,7.0,,,,,,
