match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalOffside,player_firstName,player_lastName,stat_penaltyConceded,stat_shotOffTarget,stat_errorLeadToAGoal,stat_dispossessed,stat_wasFouled,captain,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,player_sofascoreId,stat_penaltyWon,stat_hitWoodwork
10433783,home,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,190,12,M,81949,EUR,600134400,G,35,35,False,40.0,33.0,13.0,6.0,31.0,32.0,2.0,8.0,1.0,1.0,13.0,1.0,2.0,1.0,5.0,90.0,57.0,6.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433783,home,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,170,27,M,852161,EUR,800928000,D,77,77,False,52.0,39.0,8.0,6.0,18.0,23.0,23.0,32.0,,,5.0,,,,,90.0,62.0,6.0,15.0,0,77,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10433783,home,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,181,87,M,158625,EUR,712195200,D,21,21,False,46.0,36.0,7.0,2.0,25.0,28.0,11.0,18.0,1.0,3.0,5.0,,,,,90.0,60.0,6.2,11.0,1,42,,,3.0,4.0,1.0,4.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10433783,home,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,184,50,M,1395435,EUR,1052092800,D,50,50,False,48.0,41.0,7.0,3.0,34.0,35.0,7.0,13.0,3.0,3.0,4.0,,,,,90.0,56.0,5.8,7.0,0,2,,,1.0,3.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,Kadir Seven,,1.0,,,,,,,,,,,,,,
10433783,home,Giresunspor,Alper Uludağ,alper-uludag,A. Uludağ,D,180,20,M,100102,EUR,660873600,D,6,6,False,16.0,12.0,2.0,2.0,7.0,8.0,5.0,9.0,1.0,3.0,4.0,,,,,68.0,25.0,6.2,5.0,2,,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,
10433783,home,Giresunspor,Jorman Campuzano,jorman-campuzano,J. Campuzano,M,175,818,M,924420,EUR,830822400,M,30,30,False,27.0,22.0,3.0,2.0,16.0,18.0,6.0,9.0,1.0,6.0,1.0,,,,,68.0,39.0,6.3,9.0,0,21,,,,6.0,2.0,,,3.0,4.0,,,,1.0,3.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,
10433783,home,Giresunspor,Serginho,serginho,Serginho,M,180,332,M,849301,EUR,797126400,M,10,10,False,12.0,11.0,,,4.0,5.0,7.0,7.0,,3.0,2.0,,,,,45.0,18.0,6.1,4.0,0,70,,,1.0,5.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,True,2.0,1.0,,,,,,,
10433783,home,Giresunspor,Robert Mejía,robert-mejia,R. Mejía,M,173,79,M,1020193,EUR,970790400,M,14,14,False,16.0,9.0,,,5.0,8.0,4.0,10.0,1.0,2.0,2.0,,,,,45.0,23.0,6.2,10.0,0,88,2.0,,,3.0,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,
10433783,home,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,175,118,M,795001,EUR,892252800,M,23,23,False,42.0,35.0,2.0,1.0,22.0,23.0,13.0,19.0,1.0,5.0,8.0,,,,,81.0,54.0,7.0,9.0,1,61,,,,1.0,,1.0,2.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,2.0,2.0,,,,,,,
10433783,home,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,174,2627,M,992567,EUR,980985600,M,7,7,False,13.0,9.0,1.0,1.0,1.0,3.0,10.0,15.0,,8.0,3.0,,,,,90.0,38.0,6.9,15.0,0,17,5.0,2.0,2.0,5.0,,,1.0,5.0,,2.0,,,,,,,,,,,,1.0,4.0,,6.0,4.0,1.0,,,,,,
10433783,home,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,189,335,M,331751,EUR,768182400,F,9,9,False,11.0,8.0,,,5.0,5.0,3.0,6.0,3.0,5.0,,,,,,90.0,22.0,7.0,6.0,4,11,,,2.0,4.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,3.0,1.0,,2.0,1.0,,,,
10433783,home,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,180,71,M,257071,EUR,759801600,M,26,26,True,26.0,19.0,2.0,,7.0,7.0,12.0,20.0,,3.0,1.0,,,,,45.0,39.0,6.4,11.0,1,8,1.0,,,4.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,1.0,,,1.0,,2.0,,,,,,,,
10433783,home,Giresunspor,Brandley Kuwas,brandley-kuwas,B. Kuwas,M,181,114,M,252885,EUR,716860800,F,11,11,True,16.0,11.0,3.0,3.0,1.0,4.0,10.0,15.0,,2.0,6.0,,,,,45.0,25.0,7.2,12.0,0,10,3.0,,,3.0,,,,1.0,2.0,1.0,,,,,,,Brandley,Kuwas,,,,,1.0,,2.0,1.0,1.0,,,1.0,,,
