match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goalAssist
10411765,away,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180,807,M,,575852,EUR,891043200,M,4,4,False,23.0,19.0,2.0,2.0,8.0,8.0,11.0,15.0,3.0,,,2.0,,,69.0,33.0,7.0,6.0,0.0791,0.0,0.0194934,1,,,,2.0,,,3.0,2.0,,2.0,,,,,,,1.0,,2.0,1.0,,,,,,,
10411765,away,Udinese,Destiny Udogie,,,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,M,13,13,False,28.0,26.0,1.0,1.0,9.0,9.0,17.0,20.0,2.0,1.0,,4.0,,,81.0,46.0,7.2,5.0,0.411,0.7456,0.0948594,2,,,,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,
10411765,away,Udinese,Beto,,,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,9,9,False,9.0,4.0,,,,,4.0,10.0,5.0,1.0,1.0,1.0,,,69.0,18.0,7.5,10.0,0.4249,0.7867,0.0482997,2,,4.0,3.0,6.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,3.0,1.0,1.0,,,,1.0,1.0,
10411765,away,Udinese,Gerard Deulofeu,,,gerard-deulofeu,G. Deulofeu,F,,174,1480,M,,96372,EUR,763516800,F,10,10,False,22.0,17.0,1.0,1.0,5.0,5.0,14.0,21.0,4.0,4.0,2.0,2.0,,,69.0,39.0,7.2,10.0,0.5883,0.27,0.276029,6,,,,4.0,,,1.0,,1.0,2.0,,1.0,,,,2.0,3.0,,1.0,5.0,4.0,2.0,1.0,2.0,,,
10411765,away,Udinese,Tolgay Arslan,,,tolgay-arslan,T. Arslan,F,30,180,393,M,,71203,EUR,650764800,M,5,5,True,8.0,7.0,,,1.0,1.0,6.0,7.0,2.0,,,1.0,,,21.0,11.0,6.6,1.0,0.0,0.0,0.0113022,0,,,,1.0,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,
10411765,away,Udinese,Ilija Nestorovski,Ilija,Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182,255,M,,55314,EUR,637200000,F,30,30,True,6.0,6.0,,,1.0,1.0,5.0,5.0,3.0,2.0,2.0,2.0,,,21.0,9.0,7.6,,0.0,0.0,0.290376,0,,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0
10411765,away,Udinese,Isaac Success,Isaac,Success,isaac-success,S. Isaac,F,29,182,366,M,,359640,EUR,820972800,F,7,7,True,8.0,4.0,,,,1.0,4.0,7.0,2.0,1.0,,,,,21.0,15.0,6.4,10.0,0.0267,0.0,0.0101147,1,,2.0,2.0,4.0,,,,,,,,1.0,,,1.0,,,,3.0,,,,,,,,
10411765,away,Udinese,Enzo Ebosse,,,enzo-ebosse,E. Ebosse,D,77,185,507,M,,848279,EUR,921110400,D,23,23,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,9.0,10.0,6.8,2.0,0.0,0.0,0.001083,0,,,,,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,
10411765,away,Udinese,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,True,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,1.0,6.5,,0.0,0.0,0.00038608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Edoardo Piana,,,edoardo-piana,E. Piana,G,22,197,81,M,,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Axel Guessand,Axel Guessand,,axel-guessand,A. Guessand,D,19,192,119,M,,1136819,EUR,1099699200,D,67,67,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Filip Benković,,,filip-benkovic,F. Benković,D,32,194,528,M,,357588,EUR,868752000,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,,886930,EUR,918172800,M,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Festy Ebosele,,,festy-ebosele,F. Ebosele,D,36,180,593,M,,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,James Abankwah,,,james-abankwah,J. Abankwah,D,25,188,423,M,,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Martin Palumbo,,,martin-palumbo,M. Palumbo,M,20,183,310,M,,1001033,EUR,1015286400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411765,away,Udinese,Mato Jajalo,,,mato-jajalo,M. Jajalo,M,,180,69,M,,42147,EUR,580521600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
