match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,stat_goals,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_punches,stat_errorLeadToAGoal,stat_clearanceOffLine
14053599,home,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181.0,168,M,990798,EUR,951696000,G,1,1,False,57.0,27.0,43.0,14.0,0.0,16.0,19.0,11.0,38.0,1.0,1.0,2.0,14.0,2.0,4.0,5.0,5.0,90.0,72.0,7.6,31.0,0.0236156,0.7076,0,0.451,0.13,0.0,0.14,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053599,home,NEC Nijmegen,Eli Dasa,,,eli-dasa,E. Dasa,D,14,177.0,314,M,127846,EUR,723340800,D,14,14,False,21.0,20.0,1.0,,0.0,8.0,8.0,12.0,13.0,2.0,1.0,1.0,3.0,,,,,90.0,40.0,6.9,6.0,0.0168061,,1,,0.11,0.21,0.28,,1.0,3.0,1.0,1.0,3.0,3.0,1.0,0.1106,-0.51,,,,,,,,,,,,,,,,,,,,,,
14053599,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,48.0,43.0,5.0,4.0,0.0,27.0,29.0,16.0,19.0,2.0,,3.0,3.0,,,,,89.0,62.0,8.0,5.0,0.00619942,,1,,0.11,-0.02,0.84,,,10.0,,1.0,4.0,3.0,,0.1721,-0.53,1.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
14053599,home,NEC Nijmegen,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,4,4,False,49.0,42.0,5.0,3.0,0.0,26.0,29.0,16.0,20.0,4.0,2.0,5.0,5.0,,,,,90.0,87.0,8.2,13.0,0.00943153,,2,,0.17,0.21,0.49,,2.0,13.0,3.0,1.0,5.0,4.0,1.0,0.1159,-0.31,,4.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,0.0448,,,,,,,,,,,
14053599,home,NEC Nijmegen,Thomas Ouwejan,,,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,D,5,5,False,13.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,11.0,1.0,,1.0,1.0,,,,,45.0,24.0,6.9,13.0,0.0475642,,0,,-0.06,0.06,0.14,,6.0,4.0,,,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,
14053599,home,NEC Nijmegen,Darko Nejašmić,,,darko-nejasmic,D. Nejašmić,M,6,184.0,324,M,897603,EUR,917222400,M,6,6,False,43.0,34.0,3.0,,0.0,20.0,23.0,14.0,20.0,6.0,,5.0,7.0,,,,,90.0,65.0,7.7,10.0,0.00783667,,0,,0.1,0.13,1.0,,,11.0,1.0,,6.0,4.0,1.0,,,4.0,1.0,,1.0,3.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,
14053599,home,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,39.0,36.0,4.0,3.0,0.0,16.0,16.0,20.0,23.0,11.0,6.0,1.0,9.0,,,,,90.0,61.0,8.2,14.0,0.334483,,3,,0.55,0.14,0.14,,2.0,2.0,4.0,1.0,,,,0.1304,0.52,,1.0,,,,1.0,1.0,1.0,2.0,,0.1838,,1.0,1.0,,,,,,,,
14053599,home,NEC Nijmegen,Sami Ouaissa,Sami Ouaissa,,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,False,21.0,16.0,2.0,1.0,0.0,5.0,6.0,11.0,15.0,5.0,1.0,1.0,7.0,,,,,71.0,42.0,6.9,13.0,0.0503974,,1,,0.08,0.45,0.15,,2.0,4.0,4.0,,1.0,1.0,1.0,0.0577,-0.52,,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,
14053599,home,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,10,10,False,27.0,21.0,3.0,,0.0,10.0,10.0,11.0,17.0,3.0,1.0,,4.0,,,,,90.0,40.0,6.6,13.0,0.242697,,1,,0.32,0.09,-0.03,,6.0,1.0,1.0,1.0,,,1.0,0.0575,-0.25,,,,,1.0,,1.0,,,,,2.0,3.0,,,True,1.0,,,,,
14053599,home,NEC Nijmegen,Bryan Linssen,,,bryan-linssen,B. Linssen,F,30,170.0,352,M,47753,EUR,655344000,M,30,30,False,28.0,16.0,2.0,1.0,1.0,3.0,5.0,13.0,23.0,6.0,,1.0,3.0,,,,,87.0,45.0,7.8,18.0,0.69989,,0,,0.65,0.05,-0.02,,,9.0,3.0,,5.0,5.0,4.0,,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,
