match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_bigChanceMissed,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_clearanceOffLine
12504395,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,37.0,34.0,8.0,5.0,0.0,31.0,31.0,3.0,6.0,1.0,2.0,1.0,1.0,90.0,40.0,7.0,3.0,0.00180763,1.0,0,-0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504395,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,36.0,33.0,1.0,,0.0,15.0,16.0,18.0,20.0,,2.0,,,90.0,46.0,7.5,3.0,0.00552074,1.0,2,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.7695,1.0976,,,,,,,,,,,,,,,,,,,,,,,,
12504395,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,50.0,47.0,3.0,2.0,0.0,33.0,35.0,14.0,15.0,,3.0,,,90.0,56.0,6.9,3.0,0.0434947,1.0,0,,,3.0,3.0,,,,1.0,1.0,,,,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
12504395,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,58.0,54.0,6.0,3.0,0.0,40.0,42.0,14.0,16.0,,4.0,,,90.0,71.0,7.0,4.0,0.00773289,,1,,3.0,2.0,4.0,,,,5.0,1.0,0.1399,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
12504395,home,Lazio,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,30,30,False,50.0,46.0,,,0.0,17.0,18.0,31.0,41.0,1.0,4.0,,,64.0,68.0,7.6,13.0,0.572214,4.0,2,,,3.0,3.0,,,,,,0.0747,,,,,,1.0,1.0,1.0,1.0,nuno_tavares71,9.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,
12504395,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,61.0,58.0,2.0,2.0,0.0,23.0,23.0,36.0,39.0,,5.0,,,90.0,70.0,7.0,6.0,0.112158,2.0,1,,,3.0,1.0,1.0,,,,,0.0207,,,,1.0,,1.0,1.0,,1.0,MatteoGuendouzi,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,
12504395,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,6,6,False,94.0,89.0,3.0,1.0,1.0,47.0,47.0,42.0,47.0,1.0,3.0,,,90.0,100.0,7.6,6.0,0.0474229,4.0,0,,2.0,3.0,3.0,2.0,,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12504395,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,M,18,18,False,25.0,21.0,,,0.0,4.0,4.0,20.0,28.0,1.0,3.0,,,65.0,45.0,7.6,12.0,0.268771,3.0,2,,1.0,5.0,5.0,2.0,,,,,0.0688,,,,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,3.0,1.0,3.0,3.0,1.0,3.0,,,,,,,,
12504395,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180,11046,M,960080,EUR,848102400,M,19,19,False,18.0,16.0,,,0.0,6.0,6.0,10.0,12.0,,5.0,,,35.0,26.0,6.8,5.0,0.0190218,1.0,1,,,3.0,2.0,,,,,1.0,0.1086,,,,1.0,,1.0,1.0,1.0,1.0,boulaye_dia,,,,1.0,,,1.0,,,,,,,,
12504395,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,M,10,10,False,51.0,46.0,1.0,1.0,1.0,17.0,17.0,29.0,39.0,1.0,2.0,,,76.0,74.0,8.2,14.0,0.200507,4.0,3,,,1.0,5.0,,1.0,,1.0,3.0,0.124,,,,,1.0,,,,1.0,,5.0,,1.0,2.0,2.0,1.0,3.0,,True,1.0,,,,,
