match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
12528082,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,,997155,EUR,1036281600,D,90,90,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,12.0,3.0,6.4,,0.00011172,0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12528082,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,rolandsallai,355088,EUR,864259200,F,7,7,True,,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,,,,,11.0,5.0,6.6,1.0,0.0109773,0,,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
12528082,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,,1215206,EUR,1142812800,M,83,83,True,,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,2.0,1.0,,,9.7e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,5.49e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,home,Galatasaray,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,,981483,EUR,962928000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,home,Galatasaray,Gökdeniz Gürpüz,gokdeniz-gurpuz,G. Gürpüz,M,33,178,1645,M,,1417051,EUR,1140825600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Gökdeniz Gürpüz,,,,,,,,
12528082,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,,827418,EUR,852422400,G,16,16,False,,32.0,21.0,21.0,11.0,0.0,18.0,22.0,3.0,10.0,,15.0,,4.0,7.0,,,90.0,50.0,8.0,11.0,0.0005847,0,-0.0037,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,
12528082,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,,839982,EUR,837561600,D,5,5,False,,28.0,24.0,6.0,4.0,0.0,18.0,20.0,6.0,8.0,4.0,7.0,,,,,,90.0,45.0,6.8,6.0,0.00530841,0,,,,,1.0,3.0,,,1.0,,1.0,,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,
12528082,away,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,,889430,EUR,816048000,D,27,27,False,,15.0,13.0,1.0,,0.0,10.0,11.0,3.0,4.0,2.0,3.0,,,,,,45.0,20.0,6.4,2.0,0.0006345,0,,,,2.0,3.0,3.0,,,2.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0
12528082,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,,920514,EUR,908323200,D,3,3,False,,35.0,31.0,3.0,1.0,0.0,24.0,25.0,7.0,11.0,2.0,5.0,,,,,,90.0,53.0,6.8,10.0,0.0163362,0,,1.0,,1.0,3.0,6.0,,2.0,1.0,1.0,2.0,,2.0,2.0,,1.0,4.0,,1.0,2.0,,1.0,,,,,,1.0,,,,,
12528082,away,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,,876857,EUR,895881600,M,2,2,False,,44.0,39.0,5.0,2.0,0.0,27.0,29.0,12.0,15.0,2.0,5.0,,,,,,90.0,55.0,6.8,6.0,0.033848,0,,,,,3.0,6.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,4.0,,,,,,1.0,,,,,
12528082,away,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,,896364,EUR,911520000,M,26,26,False,,18.0,17.0,1.0,1.0,0.0,8.0,9.0,11.0,16.0,,4.0,,,,,,86.0,39.0,6.3,11.0,0.134737,1,,7.0,2.0,1.0,7.0,,,,,,2.0,2.0,,,,,2.0,0.0123,,,,,,,,,,4.0,1.0,,,,
12528082,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,,103912,EUR,694310400,M,42,42,False,True,13.0,8.0,2.0,1.0,0.0,3.0,6.0,5.0,7.0,2.0,1.0,,,,,,70.0,20.0,6.3,8.0,0.0011916,1,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,0.0686,1.0,1.0,,,1.0,0.2203,,,1.0,1.0,,,1.0,,
12528082,away,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,,876782,EUR,953164800,M,20,20,False,,24.0,22.0,1.0,1.0,0.0,11.0,11.0,11.0,13.0,,3.0,,,,,,86.0,33.0,6.6,5.0,0.00847519,0,,,,1.0,1.0,4.0,,,3.0,1.0,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,
12528082,away,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182,1314,M,,858977,EUR,862272000,M,21,21,False,,36.0,28.0,3.0,1.0,0.0,22.0,28.0,6.0,9.0,2.0,4.0,,,,,,90.0,51.0,6.7,9.0,0.0082546,0,,1.0,,,1.0,5.0,,1.0,1.0,,1.0,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
12528082,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,,988909,EUR,926985600,F,11,11,False,,17.0,13.0,1.0,,0.0,9.0,10.0,4.0,7.0,,1.0,,,,,,90.0,33.0,6.5,12.0,0.117411,1,,,,7.0,10.0,5.0,,1.0,,,1.0,1.0,3.0,1.0,1.0,,,0.0215,,5.0,1.0,1.0,,,,,,3.0,,,1.0,,
12528082,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,,841012,EUR,833155200,F,25,25,False,,30.0,24.0,4.0,3.0,0.0,8.0,10.0,16.0,22.0,3.0,3.0,,,,,,90.0,46.0,6.7,13.0,0.370725,3,,2.0,,2.0,8.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,3.0,,,0.5404,,2.0,,2.0,,,,,1.0,1.0,,,2.0,,
12528082,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,,252207,EUR,728265600,M,23,23,True,,15.0,9.0,2.0,,0.0,5.0,6.0,5.0,10.0,,1.0,,,,,,45.0,25.0,6.8,11.0,0.354665,2,,1.0,1.0,,2.0,3.0,,2.0,1.0,1.0,,2.0,2.0,,1.0,,1.0,0.4057,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,
12528082,away,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,,280447,EUR,837820800,M,8,8,True,,7.0,5.0,1.0,,0.0,3.0,3.0,2.0,4.0,,1.0,,,,,,20.0,12.0,6.8,3.0,0.00081749,1,,,,,,3.0,,,,,,,,,1.0,,,0.1951,,,,3.0,,,,,,,,,2.0,,
12528082,away,Başakşehir FK,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,588,M,,983059,EUR,1028246400,D,36,36,True,,,,,,0.0,,,,,,,,,,,,9.0,1.0,6.3,1.0,,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,away,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,,1022881,EUR,1062115200,M,17,17,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,9.0,2.0,6.5,,5.647e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,away,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,
12528082,away,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175,376,M,,916182,EUR,998524800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,away,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528082,away,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,,989599,EUR,1049932800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
