match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_wonContest,captain,stat_hitWoodwork,stat_errorLeadToAShot,stat_outfielderBlock
12437681,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,away,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,,930267,EUR,988934400,G,1,1,False,40.0,19.0,30.0,9.0,0.0,15.0,18.0,4.0,22.0,,9.0,6.0,7.0,,,90.0,49.0,8.1,22.0,0.00123661,0,1.3646,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,
12437681,away,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,,826679,EUR,837820800,D,12,12,False,21.0,17.0,2.0,1.0,0.0,9.0,10.0,10.0,18.0,6.0,3.0,,,,,90.0,45.0,7.0,10.0,0.192098,1,,7.0,,2.0,4.0,2.0,,1.0,1.0,0.0367,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,
12437681,away,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,,1064026,EUR,1063324800,D,23,23,False,32.0,27.0,3.0,2.0,0.0,15.0,17.0,12.0,15.0,3.0,1.0,,,,,90.0,41.0,7.0,6.0,0.00352762,0,,,3.0,1.0,4.0,4.0,1.0,,,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,1.0,,,,
12437681,away,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,,857205,EUR,811036800,D,5,5,False,45.0,42.0,8.0,6.0,0.0,33.0,34.0,9.0,11.0,11.0,2.0,,,,,90.0,60.0,7.5,3.0,0.00226983,0,,,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,2.0
12437681,away,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,,893642,EUR,949968000,D,4,4,False,40.0,37.0,4.0,4.0,0.0,22.0,24.0,16.0,17.0,4.0,2.0,,,,,65.0,53.0,7.1,5.0,0.0239316,0,,1.0,1.0,1.0,2.0,4.0,1.0,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0
12437681,away,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,,1396048,EUR,1004313600,D,22,22,False,25.0,17.0,1.0,,0.0,9.0,13.0,9.0,14.0,3.0,3.0,,,,,64.0,38.0,6.9,9.0,0.0154645,0,,2.0,1.0,1.0,2.0,3.0,,,,,,,2.0,2.0,,,1.0,,,,1.0,,Carlos Romero,,1.0,,,,,,,
12437681,away,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,,825740,EUR,895536000,M,20,20,False,25.0,21.0,2.0,1.0,0.0,12.0,12.0,9.0,13.0,3.0,3.0,,,,,90.0,45.0,7.8,7.0,0.302978,1,,,,2.0,1.0,8.0,2.0,1.0,1.0,0.0084,,1.0,3.0,2.0,,1.0,1.0,2.0,,,,,,,,1.0,,2.0,,,,2.0
12437681,away,Espanyol,José Gragera,jose-gragera,J. Gragera,M,16,186,129,M,,966940,EUR,958262400,M,15,15,False,26.0,24.0,,,0.0,16.0,17.0,8.0,9.0,1.0,4.0,,,,,66.0,32.0,6.7,2.0,0.00742724,0,,,,1.0,4.0,4.0,,,,,2.0,,3.0,1.0,,,,,,,2.0,,,,,,,,,,,
12437681,away,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,,916136,EUR,830908800,M,18,18,False,40.0,32.0,3.0,2.0,0.0,9.0,12.0,23.0,30.0,,5.0,,,,,87.0,54.0,7.1,11.0,0.0335404,2,,2.0,,,1.0,2.0,1.0,2.0,1.0,0.0786,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,
12437681,away,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,aleeveliz,1116987,EUR,1063929600,F,9,9,False,14.0,9.0,1.0,1.0,0.0,3.0,5.0,6.0,9.0,3.0,2.0,,,,,64.0,27.0,6.8,9.0,0.0111504,1,,,2.0,5.0,4.0,5.0,1.0,1.0,,0.0778,,,,,,,,3.0,,,1.0,,Alejo Veliz,,,,,,,,,
12437681,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,,891511,EUR,896054400,F,7,7,False,25.0,21.0,,,0.0,7.0,9.0,14.0,16.0,1.0,3.0,,,,,90.0,35.0,6.8,7.0,0.0154106,2,,,,2.0,2.0,5.0,1.0,2.0,,0.3758,,,2.0,2.0,,1.0,,3.0,,,2.0,,,,,,1.0,1.0,True,,,
12437681,away,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,,351500,EUR,765158400,D,14,14,True,8.0,6.0,1.0,,0.0,4.0,4.0,3.0,6.0,3.0,1.0,,,,,26.0,18.0,6.7,3.0,0.0110285,0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
12437681,away,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,walo_98,917485,EUR,885427200,F,16,16,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,,26.0,11.0,6.5,6.0,7.996e-05,1,,,6.0,,11.0,2.0,3.0,,1.0,0.0295,,2.0,,,,,,1.0,1.0,,1.0,0.0345,,,,,,1.0,,,,
12437681,away,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,,125625,EUR,701740800,D,3,3,True,9.0,8.0,1.0,,0.0,8.0,8.0,,1.0,2.0,1.0,,,,,25.0,15.0,7.0,1.0,3.708e-05,0,,,2.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0
12437681,away,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,,826010,EUR,939168000,M,10,10,True,8.0,6.0,,,0.0,3.0,4.0,3.0,5.0,,2.0,,,,,24.0,12.0,6.6,5.0,0.00140859,0,,1.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0
12437681,away,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,,1019236,EUR,992736000,F,17,17,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,12.0,3.0,6.6,,0.00150372,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12437681,away,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,away,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,away,Espanyol,Jose Luis Catala,catala-jose-luis,J. L. Catala,D,27,188,11,M,,1604871,EUR,1092614400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,away,Espanyol,Salvi Sánchez,salvi-sanchez,S. Sánchez,M,25,175,62,M,,811493,EUR,670291200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,away,Espanyol,Rafael Bauzà,rafael-bauza,R. Bauza,M,18,183,77,M,,1841365,EUR,1107043200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Rafael Bauza,,,,,,,,,
12437681,away,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,,175185,EUR,717206400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437681,away,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180,175,M,,1099344,EUR,1031184000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
