match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
10389904,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,13.0,4.0,6.5,,0.2016,0.0,0.00157925,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10389904,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,20,20,True,11.0,9.0,,,5.0,5.0,4.0,6.0,,,,,,,,13.0,11.0,6.6,2.0,0.0,0.0,0.00663363,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10389904,home,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,9.0,4.0,6.5,1.0,0.0,0.0,1.357e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,1.0,,,,,9.0,5.0,6.4,1.0,0.0,0.0,0.00031452,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389904,home,RC Lens,Adam Buksa,adam-buksa,A. Buksa,F,18,191,3770,M,1138856,EUR,837129600,F,9,9,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,2.0,5.0,,,,,,2.0,,,,,,,,AdamBuksa,,,1.0,,,,,,,,,,,,,
10389904,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,home,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,home,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,away,AS Monaco,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,22.0,14.0,10.0,2.0,13.0,13.0,1.0,9.0,,,8.0,,1.0,1.0,4.0,90.0,33.0,6.3,8.0,0.0,0.0,9.647e-05,0,-0.3637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10389904,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,False,36.0,20.0,5.0,2.0,13.0,21.0,8.0,19.0,1.0,1.0,7.0,,,,,90.0,56.0,5.9,20.0,0.0,0.0,0.00550775,0,,1.0,5.0,,,2.0,,,1.0,,,1.0,2.0,,Vanderson,,,4.0,1.0,3.0,,,1.0,,,,,,,,,,
10389904,away,AS Monaco,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,53.0,47.0,4.0,3.0,30.0,30.0,17.0,23.0,1.0,2.0,11.0,,,,,90.0,59.0,6.7,6.0,0.0,0.0,0.0827009,0,,1.0,1.0,1.0,1.0,3.0,,,,,,1.0,,1.0,,,axel_disasi,,,,,,,,,,,,,,,,
10389904,away,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,45.0,41.0,4.0,2.0,30.0,31.0,11.0,14.0,1.0,2.0,6.0,,,,,90.0,60.0,7.0,5.0,0.0,0.0,0.00630168,0,,1.0,3.0,,,6.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
10389904,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,39.0,30.0,3.0,,18.0,21.0,13.0,23.0,,3.0,8.0,2.0,,,,90.0,65.0,6.6,18.0,0.0,0.0,0.162862,0,,1.0,2.0,,,,1.0,1.0,,,,,3.0,1.0,,,,5.0,1.0,1.0,1.0,,2.0,,,,,,,,,,
10389904,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,40.0,31.0,2.0,2.0,13.0,14.0,18.0,26.0,,7.0,8.0,3.0,,,,90.0,51.0,7.4,10.0,0.0522,0.0,0.324626,1,,1.0,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,3.0,,,YFofana19_,,,1.0,1.0,1.0,,,,,,,,,,,
10389904,away,AS Monaco,Mohamed Camara,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,False,29.0,26.0,1.0,1.0,18.0,20.0,8.0,9.0,,4.0,6.0,1.0,,,,87.0,38.0,6.7,5.0,0.0202,0.0301,0.00683157,1,,1.0,4.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,,,,camara_mohamed6,,,1.0,,,1.0,,,,,,,,,,
10389904,away,AS Monaco,Krépin Diatta,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,13.0,9.0,,,2.0,4.0,7.0,9.0,2.0,4.0,1.0,,,,,69.0,19.0,6.2,6.0,0.0,0.0,0.10784,0,,2.0,6.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,krepindiatta,,,1.0,,,,,,,,,,,,,
10389904,away,AS Monaco,Kevin Volland,kevin-volland,K. Volland,F,31,179,1036,M,117373,EUR,712454400,M,31,31,False,16.0,7.0,2.0,,1.0,3.0,6.0,15.0,,1.0,1.0,,,,,77.0,23.0,6.2,13.0,0.0768,0.0,0.0300364,1,,,3.0,,,,1.0,1.0,3.0,,,,,1.0,Kevin,Volland,,2.0,,,,,1.0,,1.0,,,,,,,,
10389904,away,AS Monaco,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,M,14,14,False,16.0,9.0,2.0,,2.0,4.0,7.0,15.0,5.0,6.0,3.0,1.0,,,,90.0,28.0,6.3,15.0,0.0324,0.2366,0.0205458,1,,1.0,7.0,,,,,,3.0,2.0,1.0,,1.0,1.0,,,ismaijakobs,3.0,,1.0,,,1.0,,,,,,,,,,
10389904,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,13.0,8.0,1.0,1.0,4.0,5.0,4.0,8.0,,3.0,1.0,1.0,,,,77.0,25.0,6.1,10.0,0.2464,0.6256,0.00822409,1,,,7.0,1.0,,,2.0,1.0,2.0,3.0,1.0,,,,,,wisbenyedder,,,1.0,,,1.0,True,,,,1.0,,1.0,,,
10389904,away,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,42,42,True,7.0,7.0,,,2.0,2.0,6.0,6.0,1.0,2.0,,,,,,21.0,14.0,6.8,2.0,0.5009,0.0,0.161478,2,,1.0,2.0,,,,1.0,,1.0,,,,,1.0,Edan Diop,,,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,
10389904,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,9.0,7.0,,,2.0,2.0,6.0,8.0,,1.0,3.0,,,,,13.0,17.0,6.7,5.0,0.2211,0.0943,0.171234,3,,1.0,3.0,2.0,,,1.0,,,,1.0,,,,,,Minamino,1.0,1.0,,,,1.0,,2.0,,,,,,,,
10389904,away,AS Monaco,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,13.0,7.0,6.1,2.0,0.5393,0.0,0.311183,1,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,
10389904,away,AS Monaco,Eliot Matazo,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,15,15,True,7.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,,,1.0,,,,,9.0,7.0,6.6,2.0,0.0,0.0,0.0368123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,away,AS Monaco,Thomas Didillon,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,away,AS Monaco,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,away,AS Monaco,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389904,away,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,benseghir44,,,,,,,,,,,,,,,,
