match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalContest,stat_wonContest,stat_wasFouled,stat_dispossessed,captain,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_punches,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside
11369793,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,HKoffi,867299,EUR,845424000,G,16,16,False,37.0,12.0,34.0,10.0,3.0,7.0,9.0,30.0,14.0,3.0,1.0,1.0,4.0,90.0,48.0,7.3,25.0,0.0,0.0,0.00265293,0,0.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,,1131463,EUR,1075075200,D,32,32,False,20.0,14.0,5.0,,8.0,10.0,6.0,10.0,2.0,,,,,90.0,26.0,5.9,7.0,0.0,0.0,0.00127029,0,,Mehdi Boukamir,,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,339,M,,994282,EUR,1027468800,D,21,21,False,23.0,17.0,7.0,3.0,15.0,16.0,2.0,7.0,8.0,,,,,90.0,34.0,7.1,6.0,0.0,0.0,0.00176165,0,,,,,,,2.0,3.0,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,,842160,EUR,846633600,D,3,3,False,32.0,25.0,4.0,1.0,20.0,24.0,5.0,8.0,8.0,,,,,90.0,47.0,7.1,7.0,0.0304,0.0209,0.268644,1,,,,1.0,1.0,3.0,3.0,3.0,4.0,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175,87,M,,888605,EUR,943488000,M,29,29,False,17.0,12.0,3.0,,5.0,9.0,7.0,8.0,4.0,,,,,90.0,44.0,7.1,11.0,0.0,0.0,0.00755761,0,,,,,,2.0,4.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,,845344,EUR,929404800,M,18,18,False,40.0,28.0,4.0,,15.0,18.0,13.0,22.0,6.0,,,,,90.0,55.0,6.6,17.0,0.0,0.0,0.0204583,0,,,,6.0,6.0,10.0,9.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,,358198,EUR,806716800,M,26,26,False,47.0,37.0,3.0,1.0,25.0,28.0,12.0,19.0,14.0,,,,,89.0,73.0,6.8,18.0,0.0,0.0,0.0149955,0,,,,,,8.0,8.0,1.0,4.0,3.0,2.0,,3.0,,2.0,,1.0,,2.0,,5.0,3.0,True,1.0,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,64.0,54.0,2.0,2.0,31.0,39.0,23.0,25.0,11.0,,,,,90.0,79.0,6.6,15.0,0.0,0.0,0.240806,0,,,,,,7.0,6.0,1.0,2.0,4.0,,,2.0,,,,4.0,,3.0,,2.0,,,,,,,,,,,,,,
11369793,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188,141,M,,789000,EUR,826243200,M,7,7,False,25.0,17.0,8.0,3.0,10.0,12.0,8.0,18.0,3.0,,,,,90.0,48.0,7.0,19.0,0.0228,0.0,0.0635964,1,,,,,,5.0,4.0,1.0,,,,,1.0,,1.0,,1.0,,5.0,3.0,1.0,1.0,,2.0,1.0,5.0,1.0,1.0,1.0,,,,,,
11369793,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188,1224,M,,1029748,EUR,999907200,F,19,19,False,2.0,1.0,,,1.0,1.0,,1.0,,,,,,17.0,2.0,3.0,1.0,0.0,0.0,2.666e-05,0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
