match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget
12436625,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185.0,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,39.0,25.0,26.0,12.0,0.0,14.0,14.0,11.0,25.0,1.0,10.0,1.0,1.0,90.0,47.0,6.3,14.0,0.00754797,0,-1.7377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436625,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197.0,1429,M,,998253,EUR,989884800,D,15,15,False,42.0,31.0,4.0,1.0,0.0,12.0,12.0,21.0,34.0,7.0,8.0,,,90.0,63.0,7.0,13.0,0.051601,0,,4.0,2.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436625,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185.0,2558,M,,145188,EUR,722131200,D,6,6,False,25.0,19.0,3.0,2.0,0.0,15.0,16.0,4.0,9.0,3.0,1.0,,,90.0,33.0,6.4,6.0,0.00075829,0,,,,1.0,1.0,3.0,3.0,,1.0,2.0,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12436625,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195.0,2591,M,,979563,EUR,1025136000,D,32,32,False,30.0,21.0,6.0,2.0,0.0,16.0,19.0,5.0,11.0,6.0,4.0,,,90.0,45.0,7.3,9.0,0.0013973,1,,,,1.0,4.0,1.0,7.0,,1.0,,,,,2.0,2.0,,1.0,1.0,1.0,2.0,0.0732,0.1112,,,,,,,,,,,,
12436625,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180.0,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,27.0,18.0,5.0,1.0,0.0,9.0,12.0,10.0,16.0,5.0,3.0,,,90.0,44.0,6.5,10.0,0.0413491,0,,1.0,1.0,1.0,,3.0,3.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12436625,home,Everton,James Garner,james-garner,J. Garner,M,37,182.0,3008,M,,927361,EUR,984441600,M,37,37,False,25.0,16.0,1.0,,0.0,6.0,8.0,11.0,19.0,2.0,2.0,,,81.0,44.0,6.6,14.0,0.0431805,0,,2.0,1.0,,1.0,7.0,8.0,,1.0,1.0,,,2.0,3.0,2.0,2.0,4.0,2.0,,,,,2.0,,,,,,,,,,,
12436625,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174.0,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,31.0,27.0,5.0,4.0,0.0,15.0,15.0,12.0,16.0,3.0,8.0,,,90.0,53.0,7.7,8.0,0.00960788,1,,,,,,5.0,11.0,,2.0,1.0,,,1.0,11.0,9.0,,1.0,,1.0,,0.0163,0.0379,2.0,1.0,,,,,,,,,,
12436625,home,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182.0,2672,M,,947929,EUR,951782400,M,29,29,False,14.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,12.0,,3.0,,,54.0,22.0,6.2,10.0,0.00502271,0,,2.0,,,1.0,6.0,1.0,,1.0,2.0,,,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,
12436625,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1269,M,,96535,EUR,725846400,M,16,16,False,35.0,30.0,,,1.0,7.0,9.0,23.0,27.0,,7.0,,,81.0,47.0,7.6,11.0,0.139897,2,,1.0,,,2.0,6.0,3.0,1.0,,2.0,1.0,,1.0,,,,4.0,1.0,2.0,,0.9197,1.0273,1.0,1.0,1.0,1.0,,,,,,,,
12436625,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175.0,1145,M,,829570,EUR,848448000,M,11,11,False,18.0,16.0,1.0,,0.0,6.0,6.0,13.0,22.0,2.0,2.0,,,90.0,36.0,6.7,12.0,0.164263,2,,10.0,3.0,3.0,,5.0,1.0,,,1.0,3.0,,,,,,1.0,1.0,1.0,,0.4771,0.1379,1.0,1.0,1.0,,1.0,,,,,,,
