match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wonContest,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_hitWoodwork
10433943,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,29.0,10.0,24.0,5.0,7.0,11.0,3.0,18.0,1.0,2.0,1.0,11.0,1.0,3.0,1.0,90.0,45.0,7.1,20.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433943,home,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,D,19,19,False,,46.0,37.0,7.0,5.0,18.0,22.0,19.0,25.0,1.0,8.0,1.0,7.0,1.0,,,90.0,71.0,7.8,18.0,1.0,0,,,1.0,1.0,3.0,1.0,1.0,1.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,
10433943,home,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1897,M,99519,EUR,663897600,D,3,3,False,,38.0,29.0,5.0,2.0,25.0,28.0,4.0,10.0,6.0,14.0,2.0,5.0,1.0,,,90.0,56.0,7.9,10.0,1.0,1,,,,5.0,6.0,,,2.0,7.0,5.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433943,home,Trabzonspor,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,13,13,False,,32.0,25.0,4.0,1.0,21.0,25.0,4.0,7.0,5.0,6.0,6.0,2.0,1.0,,,90.0,48.0,7.3,7.0,,1,,,,2.0,3.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
10433943,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,39.0,28.0,2.0,,17.0,21.0,11.0,20.0,,2.0,2.0,3.0,,,,90.0,67.0,6.7,20.0,,1,,,2.0,,3.0,1.0,,1.0,2.0,2.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,
10433943,home,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168,971,M,136675,EUR,768873600,M,6,6,False,,32.0,26.0,4.0,3.0,11.0,13.0,15.0,19.0,1.0,10.0,,5.0,3.0,,,68.0,46.0,7.3,8.0,,0,,,,,2.0,4.0,,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,4.0,,,,,,,,,
10433943,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,15.0,12.0,1.0,,3.0,4.0,10.0,13.0,,,,1.0,,,,81.0,21.0,6.6,5.0,3.0,2,,,2.0,1.0,3.0,,,1.0,,,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,
10433943,home,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,False,,32.0,22.0,1.0,,10.0,12.0,12.0,20.0,1.0,3.0,1.0,5.0,2.0,,,77.0,45.0,6.5,12.0,,1,,,,3.0,8.0,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,
10433943,home,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,False,,51.0,35.0,10.0,3.0,18.0,24.0,17.0,29.0,1.0,12.0,,10.0,2.0,,,76.0,71.0,7.8,22.0,2.0,1,,,2.0,1.0,4.0,1.0,1.0,2.0,8.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,
10433943,home,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,27,27,False,,18.0,17.0,,,2.0,2.0,15.0,17.0,,7.0,,5.0,3.0,,,90.0,42.0,7.7,6.0,1.0,4,,,1.0,3.0,7.0,1.0,1.0,,4.0,3.0,1.0,,1.0,,2.0,2.0,1.0,1.0,,,,2.0,,mahmoudtrezeguet,1.0,,,
