match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_totalClearance,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,captain,stat_totalOffside,stat_bigChanceCreated,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot
11369385,home,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,25,25,False,19.0,18.0,2.0,1.0,18.0,18.0,1.0,3.0,90.0,22.0,6.7,1.0,3.283e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369385,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,40.0,34.0,3.0,1.0,14.0,15.0,28.0,5.0,90.0,62.0,7.9,12.0,0.696019,0,20.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11369385,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,37.0,29.0,3.0,1.0,18.0,21.0,17.0,5.0,90.0,46.0,7.1,9.0,0.0149369,1,11.0,1.0,4.0,2.0,7.0,,,,,,3.0,,1.0,1.0,4.0,1.0,2.0,0.0136,,,,,,,,,,,,,,,,,
11369385,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,False,76.0,70.0,4.0,1.0,50.0,51.0,25.0,7.0,90.0,82.0,7.4,7.0,0.307645,3,20.0,,1.0,1.0,1.0,,,,,,,,2.0,,1.0,,,0.0875,1.0,2.0,1.0,0.1219,,,,,,,,,,,,,
11369385,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,False,48.0,44.0,1.0,,18.0,19.0,34.0,8.0,72.0,77.0,7.3,10.0,0.0228374,1,26.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,,0.0406,,1.0,,,1.0,2.0,,,,,,,,,,,
11369385,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,False,60.0,52.0,4.0,2.0,21.0,23.0,39.0,8.0,90.0,77.0,7.6,11.0,0.104788,3,32.0,2.0,1.0,4.0,7.0,1.0,4.0,4.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5868,2.0,,2.0,0.5171,,1.0,1.0,1.0,,,,,,,,,
11369385,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,61.0,55.0,6.0,6.0,20.0,21.0,46.0,4.0,70.0,75.0,7.8,12.0,0.165989,0,36.0,6.0,1.0,2.0,4.0,,2.0,2.0,1.0,,,,3.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,True,,,,,,,,
11369385,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,12,12,False,54.0,46.0,3.0,3.0,24.0,26.0,29.0,9.0,85.0,72.0,7.1,13.0,0.0720798,1,23.0,1.0,2.0,9.0,9.0,4.0,1.0,,,1.0,6.0,,1.0,1.0,,5.0,3.0,0.1988,1.0,,,,2.0,1.0,1.0,,,,,,,,,,
11369385,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,65.0,58.0,2.0,2.0,14.0,15.0,50.0,10.0,90.0,87.0,7.9,12.0,0.230785,3,44.0,,,10.0,7.0,4.0,4.0,3.0,1.0,,2.0,,3.0,2.0,,2.0,2.0,0.1363,2.0,1.0,,,1.0,2.0,,,,,,,,,,,
11369385,home,Real Madrid,Joselu,joselu,Joselu,F,9,191,18060,M,joselumato,69418,EUR,638496000,F,14,14,False,12.0,8.0,,,2.0,2.0,10.0,3.0,90.0,25.0,7.4,6.0,0.0381799,6,6.0,,3.0,5.0,5.0,1.0,2.0,1.0,,,1.0,,,,,,1.0,0.5602,,5.0,1.0,0.1423,2.0,,,,,1.0,,,,,,,
