match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_keyPass,stat_aerialLost,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_bigChanceCreated,stat_dispossessed,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_clearanceOffLine,stat_outfielderBlock,stat_hitWoodwork
14109640,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1399,M,943593,EUR,885427200,F,9,9,False,16.0,11.0,1.0,0.0,1.0,1.0,15.0,1.0,,90.0,24.0,6.1,8.0,0.0309427,,1,,-0.15,-0.37,-0.03,,,1.0,10.0,1.0,,2.0,9.0,2.0,,2.0,5.0,1.0,,,,1.0,,,,3.0,0.1672,-0.23,,,,1.0,,,,,,,,,,,,
14109640,home,Samsunspor,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177.0,395,M,1133258,EUR,1041292800,D,2,2,True,31.0,29.0,1.0,0.0,15.0,15.0,16.0,1.0,,51.0,40.0,6.3,2.0,0.0900992,,0,,0.15,-0.11,-0.18,,,,14.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14109640,home,Samsunspor,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180.0,476,M,954060,EUR,982454400,F,70,70,True,24.0,18.0,1.0,0.0,5.0,7.0,17.0,2.0,,45.0,35.0,6.7,11.0,0.0365801,,3,,-0.12,0.16,-0.01,,,1.0,13.0,2.0,,1.0,4.0,3.0,,1.0,,1.0,,,,,,2.0,1.0,1.0,0.1432,-0.26,,,,2.0,,1.0,2.0,,0.0992,,,,,,,
14109640,home,Samsunspor,Celil Yüksel,celil-yuksel,C. Yüksel,M,5,165.0,83,M,806972,EUR,883612800,M,5,5,True,16.0,12.0,2.0,0.0,3.0,3.0,13.0,2.0,,18.0,25.0,6.8,7.0,0.136901,,0,,0.05,0.03,0.16,,,,9.0,4.0,1.0,,,3.0,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,
14109640,home,Samsunspor,Polat Yaldır,polat-yaldir,P. Yaldir,F,,184.0,44,M,1135583,EUR,1053129600,F,22,22,True,1.0,1.0,,0.0,,,1.0,,,14.0,4.0,6.3,2.0,0.0270832,,0,,-0.1,-0.31,-0.02,,,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,Polat Yaldir,,,,,,,,,,1.0,,,,,
14109640,home,Samsunspor,Efe Berat Törüz,efe-berat-toruz,E. B. Törüz,G,48,194.0,38,M,1417040,EUR,1157673600,G,48,48,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efe Berat Törüz,,,,,,,,,,,,,,,
14109640,home,Samsunspor,Albert Posiadała,albert-posiadala,A. Posiadała,G,22,191.0,262,M,1164914,EUR,1046131200,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Posiadala,,,,,,,,,,,,,,,
14109640,home,Samsunspor,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194.0,271,M,886843,EUR,866592000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109640,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177.0,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109640,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Julián Cuesta,julian-cuesta,J. Cuesta,G,1,195.0,192,M,217110,EUR,670118400,G,1,1,False,49.0,38.0,24.0,0.0,32.0,37.0,12.0,3.0,1.0,90.0,53.0,7.0,11.0,0.00157447,0.0002,0,-0.6144,0.09,0.02,-0.03,-0.62,,14.0,6.0,,,1.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
14109640,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,D,7,7,False,33.0,26.0,5.0,0.0,19.0,23.0,10.0,1.0,,90.0,60.0,6.6,10.0,0.0136047,,0,,-0.08,0.03,-0.03,,True,3.0,7.0,,,,2.0,3.0,,,1.0,,4.0,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,
14109640,away,Antalyaspor,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184.0,385,M,233856,EUR,753148800,D,30,30,False,38.0,32.0,8.0,1.0,28.0,30.0,8.0,2.0,,90.0,54.0,8.0,6.0,0.0670734,,0,,-0.01,0.27,0.49,,,5.0,4.0,,,1.0,2.0,3.0,1.0,1.0,1.0,,11.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,
14109640,away,Antalyaspor,Georgiy Dzhikiya,georgiy-dzhikiya,G. Dzhikiya,D,14,188.0,258,M,295495,EUR,753840000,D,14,14,False,31.0,24.0,6.0,0.0,22.0,24.0,7.0,2.0,,90.0,43.0,7.8,7.0,0.00174748,,1,,0.11,0.0,0.13,,,1.0,2.0,,,2.0,1.0,4.0,,,1.0,,4.0,,,,1.0,1.0,1.0,,0.0422,0.52,,,,,1.0,1.0,,1.0,0.3615,,,,,,1.0,
14109640,away,Antalyaspor,Kenneth Paal,kenneth-paal,K. Paal,D,3,175.0,247,M,285997,EUR,867110400,D,3,3,False,22.0,19.0,5.0,0.0,13.0,14.0,8.0,5.0,,90.0,35.0,6.3,7.0,0.00087209,,0,,0.03,0.03,-0.21,,,2.0,6.0,,,1.0,1.0,2.0,1.0,,,,3.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,847782,EUR,746841600,M,6,6,False,26.0,19.0,8.0,0.0,12.0,14.0,12.0,4.0,,90.0,51.0,7.3,8.0,0.00740865,,1,,0.0,0.08,0.13,,,4.0,7.0,1.0,,,8.0,7.0,4.0,,2.0,3.0,9.0,,3.0,,1.0,3.0,,2.0,0.7784,0.32,,,,,1.0,1.0,,1.0,0.9943,,,,,,1.0,
14109640,away,Antalyaspor,Jesper Ceesay,jesper-ceesay,J. Ceesay,M,23,192.0,178,M,1021269,EUR,1003536000,M,23,23,False,25.0,18.0,7.0,0.0,14.0,18.0,7.0,1.0,,90.0,40.0,6.8,8.0,0.00882094,,0,,-0.07,0.05,0.15,,,1.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,5.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
14109640,away,Antalyaspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,642,M,826155,EUR,930268800,M,10,10,False,19.0,14.0,1.0,0.0,6.0,9.0,10.0,3.0,,62.0,25.0,6.6,7.0,0.0739515,,1,,0.1,0.07,-0.15,,,1.0,8.0,,,1.0,3.0,3.0,1.0,2.0,,2.0,,1.0,1.0,,,,,1.0,0.0519,0.02,,,,,1.0,1.0,,,0.1789,,,,,,,1.0
14109640,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,M,8,8,False,19.0,14.0,1.0,0.0,7.0,10.0,9.0,2.0,,89.0,32.0,6.4,10.0,0.00415213,,0,,-0.28,0.11,-0.13,,,1.0,7.0,2.0,,,5.0,6.0,,1.0,1.0,1.0,,2.0,,,,,,3.0,,,,,,,6.0,,,,,,,,,,,
14109640,away,Antalyaspor,Nikola Storm,nikola-storm,N. Storm,F,26,178.0,277,M,149796,EUR,780883200,M,26,26,False,12.0,8.0,3.0,0.0,3.0,6.0,6.0,2.0,,73.0,19.0,6.3,6.0,0.00512897,,3,,0.0,0.17,-0.07,,,2.0,5.0,,,,2.0,,,,,,,1.0,,2.0,1.0,,,1.0,0.1758,-0.52,,,,1.0,,1.0,,,0.0576,,,,,,,
14109640,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180.0,186,M,220155,EUR,732931200,F,22,22,False,14.0,10.0,,0.0,4.0,5.0,9.0,3.0,,62.0,25.0,6.7,10.0,0.0228177,,0,,-0.05,0.06,-0.03,,,,6.0,1.0,,5.0,4.0,6.0,1.0,,2.0,,2.0,4.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
14109640,away,Antalyaspor,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190.0,840,M,929163,EUR,966124800,F,9,9,True,5.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,,28.0,10.0,6.4,4.0,0.00502912,,0,,0.02,0.05,0.23,,,,1.0,1.0,,,3.0,1.0,,,2.0,,2.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
14109640,away,Antalyaspor,Samuel Ballet,samuel-ballet,S. Ballet,F,11,184.0,199,M,966663,EUR,984355200,F,11,11,True,4.0,3.0,,0.0,1.0,1.0,3.0,2.0,,28.0,15.0,6.2,7.0,0.00026643,,0,,0.02,0.0,0.15,,,,2.0,,,,6.0,3.0,,,,4.0,1.0,2.0,1.0,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,
14109640,away,Antalyaspor,Yohan Boli,yohan-boli,Y. Boli,F,77,181.0,218,M,797732,EUR,753494400,F,77,77,True,9.0,7.0,,0.0,3.0,3.0,6.0,3.0,,17.0,12.0,6.5,4.0,0.0066328,,0,,-0.08,0.02,-0.02,,,,4.0,,,2.0,2.0,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Samet Karakoc,samet-karakoc,S. Karakoç,D,2,185.0,56,M,1148625,EUR,1035244800,D,2,2,True,,,,0.0,,,,,,10.0,2.0,6.9,,,,0,,,,0.3,,,,,,,,,,,,,,1.0,,,,,,,,,,Samet Karakoc,,,,,,,,,,,,,,1.0,
14109640,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Ege Izmirli,ege-izmirli,E. İzmirli,D,98,,13,M,1931456,EUR,1201046400,D,98,98,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ege İzmirli,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Hasan Yakub İlçin,hasan-yakub-ilcin,H. Y. İlçin,M,20,,186,M,2031279,EUR,1237852800,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hasan Yakub İlçin,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Berkay Topdemir,berkay-topdemir,B. Topdemir,F,33,179.0,19,M,1961825,EUR,1167609600,M,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berkay Topdemir,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188.0,359,M,1195797,EUR,1105747200,F,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poyraz Efe Yildirim,,,,,,,,,,,,,,,
14109640,away,Antalyaspor,Ali Demirbilek,ali-demirbilek,A. Demirbilek,F,19,,39,M,2128089,EUR,1231113600,M,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Demirbilek,,,,,,,,,,,,,,,
