match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAShot
14572990,home,AZ Alkmaar,Wassim Bouziane,,,wassim-bouziane,W. Bouziane,F,11,181,324,M,1562510,EUR,1166745600,F,75,75,False,27.0,20.0,1.0,,0.0,2.0,3.0,24.0,,4.0,,2.0,,,,,,,66.0,41.0,6.9,11.0,0.164395,241.13353439835,24.0,160.125,18.9,,3,,0.01,0.46,0.13,,16.0,2.0,,3.0,1.0,3.0,2.0,,,,2.0,1.0,,,1.0,,1.0,,,0.0864,,-0.39,,,,2.0,,,,
14572990,home,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182,3723,M,1405756,EUR,1137801600,M,26,26,True,46.0,42.0,,,0.0,10.0,13.0,33.0,,4.0,,2.0,,,,,,,45.0,55.0,7.3,6.0,0.233633,337.0324619067,35.0,148.26,13.965,,1,,0.26,0.35,0.17,,32.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,,0.0155,0.0103,-0.08,,,,,,,,
14572990,home,AZ Alkmaar,Mateo Chávez,Mateo Chávez,,mateo-chavez,M. Chávez,D,15,177,2187,M,1638685,EUR,1084320000,D,15,15,True,19.0,17.0,1.0,,0.0,7.0,8.0,11.0,,2.0,,1.0,,,,,,,24.0,30.0,6.6,6.0,0.0375648,101.01697207979,13.0,12.495,14.7,,1,,0.12,-0.52,-0.03,,9.0,1.0,1.0,3.0,,3.0,1.0,,1.0,,,1.0,,1.0,,,1.0,,,0.0935,,-0.35,,,,,,,,
14572990,home,AZ Alkmaar,Isak Steiner Jensen,Isak Jensen,,isak-steiner-jensen,I. S. Jensen,F,17,185,423,M,1087931,EUR,1072137600,F,17,17,True,13.0,10.0,,,0.0,3.0,4.0,9.0,,,1.0,,,,,,,,24.0,23.0,7.7,7.0,0.0822524,87.818487591828,10.0,50.82,20.16,,3,,0.01,0.39,0.2,,5.0,3.0,,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,2.0,1.0,0.2596,0.5076,0.49,,,1.0,1.0,,,,
14572990,home,AZ Alkmaar,Matěj Šín,,,matej-sin,M. Šín,M,33,180,383,M,1170900,EUR,1086134400,M,33,33,True,6.0,5.0,1.0,,0.0,,,6.0,,1.0,,,,,,,,,13.0,8.0,6.6,2.0,0.014491,32.420484595462,4.0,15.645,9.66,,0,,-0.04,0.08,-0.01,,5.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14572990,home,AZ Alkmaar,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,23,184,81,M,1213381,EUR,1128384000,D,23,23,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,,,1.0,,,,,,,,1.0,5.0,,,0.00306845,41.878222037327,3.0,16.38,20.16,,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,home,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,home,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186,199,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,home,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,home,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,home,AZ Alkmaar,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,302,M,1118181,EUR,1101427200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Wessel Speel,,,wessel-speel,W. Speel,G,1,198,43,M,1014536,EUR,1003276800,G,13,13,False,29.0,16.0,27.0,14.0,0.0,5.0,6.0,23.0,,,,9.0,,3.0,7.0,,,,90.0,37.0,8.6,13.0,0.0106154,,,,,1.0186,0,-0.2038,0.22,,-0.05,0.72,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Milan Mbeng,,,milan-mbeng,M. Mbeng,D,25,182,31,M,1396499,EUR,1018051200,D,25,25,False,9.0,6.0,,,0.0,3.0,3.0,6.0,,3.0,1.0,3.0,,,,,,,77.0,21.0,6.2,4.0,0.00514407,8.1452006135236,2.0,-7.98,-3.045,,0,,-0.14,0.02,0.41,,3.0,,1.0,5.0,,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,
14572990,away,Shelbourne,Mark Coyle,,,coyle-mark,M. Coyle,M,8,178,29,M,851818,EUR,855792000,D,8,8,False,20.0,16.0,3.0,1.0,0.0,12.0,14.0,6.0,,3.0,5.0,5.0,,,,,,,90.0,34.0,6.4,4.0,0.00195406,38.305307367472,7.0,-23.94,0.94499999999999,,0,,0.0,0.06,-0.23,,4.0,,,1.0,,,,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,True,,,,,,
14572990,away,Shelbourne,Paddy Barrett,,,paddy-barrett,P. Barrett,D,29,182,14,M,189897,EUR,743299200,D,29,29,False,27.0,20.0,9.0,3.0,0.0,11.0,13.0,14.0,1.0,2.0,7.0,1.0,,,,,,,90.0,38.0,6.6,7.0,0.00591487,28.843905513582,5.0,0.83999999999999,1.89,,0,,0.18,0.0,-0.05,,9.0,,,1.0,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Kameron Ledwidge,,,ledwidge-kameron,K. Ledwidge,D,4,179,10,M,995665,EUR,986601600,D,4,4,False,24.0,19.0,5.0,1.0,0.0,14.0,14.0,10.0,,2.0,3.0,2.0,,,,,,,90.0,41.0,6.2,9.0,0.00426166,20.956545793109,3.0,6.93,5.67,,1,,0.02,-0.01,-0.25,,5.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,0.0159,,-0.05,,,,,,,,
14572990,away,Shelbourne,Daniel Kelly,,,daniel-kelly,D. Kelly,F,17,183,27,M,927586,EUR,832636800,D,17,17,False,20.0,9.0,4.0,,0.0,4.0,6.0,14.0,1.0,4.0,4.0,3.0,,,,,,,90.0,33.0,6.1,14.0,0.00467806,59.548245805685,6.0,-51.87,-0.84,,0,,-0.18,0.07,-0.16,,5.0,,2.0,6.0,,2.0,,,3.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
14572990,away,Shelbourne,Jack Henry-Francis,,,jack-henry-francis,J. Henry-Francis,M,21,181,456,M,1110078,EUR,1064275200,M,21,21,False,13.0,7.0,2.0,1.0,0.0,2.0,4.0,9.0,1.0,6.0,3.0,2.0,,,,,,,77.0,29.0,6.4,12.0,0.00374692,54.382704213934,8.0,-32.13,2.73,,0,,-0.11,0.26,-0.2,,4.0,1.0,1.0,8.0,3.0,2.0,2.0,,2.0,1.0,1.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,1.0
14572990,away,Shelbourne,Jonathan Lunney,,,jonathan-lunney,J. Lunney,M,6,175,16,M,849826,EUR,886377600,M,6,6,False,22.0,20.0,1.0,,0.0,10.0,12.0,10.0,1.0,3.0,2.0,3.0,,,,,,,62.0,29.0,6.8,3.0,0.0105362,11.30623761934,2.0,5.67,7.455,,0,,0.02,0.01,0.3,,10.0,,1.0,5.0,1.0,,,,2.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
14572990,away,Shelbourne,Kerr McInroy,,,mcinroy-kerr,K. Mcinroy,M,23,180,41,M,855824,EUR,967680000,M,23,23,False,20.0,12.0,3.0,1.0,0.0,5.0,7.0,13.0,,5.0,1.0,3.0,,,,,,,90.0,32.0,6.3,11.0,0.0062757,40.019691948067,7.0,-13.755,7.14,,1,,-0.18,0.11,-0.23,,5.0,2.0,,6.0,1.0,1.0,1.0,1.0,4.0,3.0,,,,,3.0,3.0,,,,0.0255,,-0.08,,,,1.0,,,,
14572990,away,Shelbourne,Harry Wood,Harry Wood,,harry-wood,H. Wood,F,7,175,71,M,1065202,EUR,1028246400,F,7,7,False,21.0,14.0,1.0,,0.0,8.0,10.0,11.0,3.0,5.0,1.0,6.0,,,,,,,62.0,34.0,6.3,14.0,0.0247768,97.359018484514,13.0,-12.81,9.345,,0,,-0.17,0.04,-0.01,,2.0,4.0,3.0,7.0,1.0,,,,1.0,,1.0,1.0,,2.0,3.0,1.0,,,,,,,,,,,,1.0,,
14572990,away,Shelbourne,Ademipo Odubeko,,,ademipo-odubeko,A. Odubeko,F,11,181,180,M,1022355,EUR,1035158400,F,11,11,False,12.0,4.0,,,0.0,2.0,3.0,9.0,1.0,1.0,1.0,3.0,,,,,,,84.0,22.0,6.6,15.0,0.0109694,80.491134549854,9.0,-49.875,3.885,,2,,-0.13,0.32,0.16,,2.0,,,4.0,2.0,1.0,,,,,,1.0,,3.0,1.0,,,1.0,,0.0895,0.2561,0.12,1.0,,,1.0,,,,
14572990,away,Shelbourne,Evan Caffrey,,,caffrey-evan,E. Caffrey,M,27,174,26,M,1128497,EUR,1046304000,M,27,27,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,28.0,5.0,6.4,1.0,0.0148526,,,,,,0,,0.06,,-0.11,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,John Martin,,,martin-john,J. Martin,F,10,185,199,M,883223,EUR,915494400,F,10,10,True,7.0,3.0,,,0.0,1.0,2.0,5.0,2.0,7.0,,1.0,,,,,,,28.0,17.0,6.8,7.0,0.0214219,48.746595771457,3.0,-38.745,0.83999999999999,,1,,-0.09,0.39,0.15,,2.0,,1.0,6.0,2.0,,,,4.0,4.0,1.0,1.0,,1.0,3.0,,,1.0,,0.1446,0.305,-0.53,,,,,1.0,,,
14572990,away,Shelbourne,Sean Gannon,,,sean-gannon,S. Gannon,D,2,183,14,M,153829,EUR,679190400,D,2,2,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,,1.0,3.0,1.0,,,,,,,13.0,7.0,6.5,,0.00017081,,,,,,0,,0.01,,-0.12,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Ellis Chapman,,,ellis-chapman,E. Chapman,M,5,191,27,M,892955,EUR,978912000,M,5,5,True,3.0,2.0,1.0,,0.0,2.0,2.0,1.0,,,,1.0,,,,,,,13.0,5.0,6.3,2.0,4.98e-06,3.1613011561697,1.0,2.415,2.415,,0,,-0.03,-0.3,-0.06,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Sean Boyd,,,sean-boyd,S. Boyd,F,9,191,66,M,807315,EUR,898300800,F,9,9,True,2.0,1.0,,,0.0,,,2.0,1.0,1.0,,1.0,,,,,,,10.0,4.0,6.6,3.0,0.00072512,15.323006526136,1.0,13.335,13.335,,0,,0.0,0.01,-0.02,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Lorcan Healy,,,lorcan-healy,L. Healy,G,,189,12,M,923749,EUR,959040000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Ali Topcu,Ali,Topcu,ali-topcu,A. Topcu,G,50,175,46,M,1890053,EUR,1207008000,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Tyreke Wilson,,,tyreke-wilson,T. Wilson,D,22,172,31,M,877560,EUR,944092800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572990,away,Shelbourne,Lewis Temple,,,lewis-temple,L. Temple,D,26,191,28,M,1384438,EUR,1118448000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
