match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_clearanceOffLine,stat_lastManTackle,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot
14572701,home,Fenerbahçe,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,33270,M,jaderduran9,974577,EUR,1071273600,F,10,10,False,27.0,21.0,1.0,1.0,0.0,5.0,7.0,16.0,20.0,1.0,8.0,2.0,4.0,,90.0,39.0,6.4,11.0,0.081395,90.561616317838,10.0,25.095,18.27,,1,,-0.18,-0.27,-0.09,,,,1.0,5.0,3.0,4.0,1.0,,,,,,1.0,2.0,21.997796008612,2.0,2.0,,,,,,3.0,1.0,0.0175,0.0172,-0.11,,,4.0,,,,,,,,,
14572701,home,Fenerbahçe,Yiğit Efe Demir,yigit-efe-demir,Y. E. Demir,D,14,194.0,1161,M,,1133200,EUR,1091404800,D,14,14,True,16.0,12.0,,,0.0,6.0,7.0,6.0,9.0,3.0,3.0,,,,34.0,25.0,6.8,7.0,0.00919453,23.018740701305,4.0,14.07,7.77,,0,,-0.17,0.01,0.15,,1.0,,4.0,5.0,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,home,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,True,10.0,8.0,2.0,2.0,0.0,2.0,2.0,6.0,8.0,,1.0,1.0,1.0,,34.0,18.0,6.8,2.0,0.0162171,24.186367130069,4.0,22.785,7.665,,5,,-0.07,0.22,-0.02,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,3.0,0.6868,0.7723,0.04,,1.0,,1.0,1.0,,,,,,,
14572701,home,Fenerbahçe,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190.0,10871,M,EdsonAlvarez19,847151,EUR,877651200,M,11,11,True,21.0,19.0,,,0.0,10.0,10.0,9.0,11.0,,1.0,1.0,2.0,,17.0,23.0,6.6,3.0,0.00761044,97.463675387375,8.0,42.84,23.835,,1,,-0.1,0.15,-0.03,,,,,,,,,,,,,,,,41.870902402734,2.0,,,,,,,,,0.0069,,0.0,,1.0,,,,,,,,,,
14572701,home,Fenerbahçe,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193.0,862,M,,913985,EUR,852681600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,home,Fenerbahçe,Engin Can Biterge,engin-biterge,E. Biterge,G,39,194.0,521,M,,1995427,EUR,1169424000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Engin Biterge,,,,,,,,,,,,,,,,,,
14572701,home,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187.0,4168,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,home,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3374,M,,999396,EUR,972604800,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,home,Fenerbahçe,Haydar Karataş,haydar-karatas,H. Karataş,F,17,,215,M,,1823934,EUR,1173744000,M,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Haydar Karataş,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Marco Bizot,marco-bizot,M. Bizot,G,40,194.0,911,M,,100390,EUR,668563200,G,40,40,False,24.0,13.0,18.0,7.0,0.0,7.0,11.0,6.0,13.0,,,,11.0,8.0,90.0,42.0,9.0,11.0,0.00117843,12.098562238003,3.0,-2.1,0.315,0.7731,0,1.4942,0.11,-0.03,0.3,0.58,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,
14572701,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9362,M,mattycash622,833956,EUR,870912000,D,2,2,False,17.0,14.0,1.0,,0.0,8.0,8.0,6.0,9.0,,6.0,2.0,7.0,,75.0,38.0,7.0,9.0,0.00190171,36.185654474321,7.0,17.325,6.09,,1,,0.04,0.03,0.23,,1.0,,1.0,5.0,1.0,2.0,2.0,,,3.0,3.0,,1.0,1.0,,,,,,,,,,1.0,0.0224,0.1677,-0.04,,,,,,,,,,1.0,,
14572701,away,Aston Villa,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187.0,8787,M,victorlindelof,143334,EUR,774403200,D,3,3,False,26.0,21.0,2.0,,0.0,13.0,16.0,8.0,10.0,,1.0,,4.0,,90.0,38.0,7.1,5.0,0.152077,49.312013625487,6.0,20.37,9.66,,0,,0.2,0.15,0.38,,,,2.0,2.0,,,10.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195.0,1989,M,,303638,EUR,731980800,D,5,5,False,16.0,14.0,1.0,,0.0,10.0,10.0,4.0,6.0,1.0,4.0,,2.0,,90.0,30.0,7.7,5.0,0.0347399,55.78818264497,6.0,14.175,11.55,,2,,-0.05,0.41,1.0,,,,3.0,5.0,2.0,,6.0,,1.0,2.0,1.0,1.0,,1.0,,,1.0,True,,1.0,,,,,0.216,,-0.21,1.0,2.0,,,,,,,,,,
14572701,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4435,M,LDigne,96538,EUR,743126400,D,12,12,False,22.0,17.0,4.0,1.0,0.0,10.0,11.0,7.0,11.0,3.0,4.0,,2.0,,90.0,39.0,6.6,10.0,0.0116226,69.046077808126,6.0,38.43,17.22,,0,,-0.01,0.12,0.22,,3.0,,1.0,1.0,,,3.0,,1.0,,,,1.0,1.0,32.340580007409,2.0,,,,,,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183.0,1108,M,,1089388,EUR,1073260800,M,26,26,False,26.0,21.0,1.0,1.0,0.0,14.0,17.0,7.0,9.0,,3.0,1.0,2.0,,90.0,37.0,7.0,5.0,0.0890279,74.715630606291,5.0,40.53,51.765,,0,,0.18,0.14,-0.02,,,,,4.0,,,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,51.816605147385,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9757,M,youritielemans,331737,EUR,862963200,M,8,8,False,33.0,28.0,3.0,2.0,0.0,12.0,15.0,16.0,18.0,,6.0,4.0,3.0,,89.0,46.0,6.8,9.0,0.21922,79.005248959438,11.0,28.98,9.975,,0,,0.37,0.07,-0.17,,7.0,3.0,,1.0,,1.0,2.0,,1.0,,,,,2.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180.0,67786,M,JSancho,851100,EUR,953942400,M,19,19,False,24.0,13.0,,,0.0,4.0,8.0,9.0,16.0,1.0,5.0,1.0,5.0,,75.0,43.0,7.4,15.0,0.377308,101.16779939231,8.0,79.485,38.535,,4,,-0.1,0.3,-0.09,,,,,5.0,1.0,4.0,1.0,,,3.0,3.0,1.0,,,60.070770593086,2.0,,,,,,,2.0,2.0,1.0616,0.1536,0.45,,,1.0,2.0,2.0,,,,,,1.0,1.0
14572701,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13680,M,mrogers,948261,EUR,1027641600,M,27,27,False,32.0,26.0,,,0.0,5.0,8.0,21.0,24.0,2.0,10.0,3.0,5.0,,75.0,51.0,7.1,15.0,0.142686,138.9679315551,18.0,70.56,19.32,,1,,0.27,0.45,-0.11,,3.0,1.0,,4.0,3.0,2.0,,,,,,3.0,3.0,1.0,28.519327928432,2.0,2.0,,,,,,1.0,1.0,0.088,0.4507,0.16,,,,,,,,,,,,
14572701,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170.0,7662,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,32.0,29.0,3.0,3.0,0.0,16.0,16.0,13.0,16.0,3.0,7.0,1.0,3.0,,75.0,50.0,6.8,9.0,0.04687,71.740013125023,9.0,58.485,13.65,,1,,0.27,0.16,0.21,,,,,4.0,2.0,2.0,,,2.0,2.0,1.0,3.0,,1.0,14.227390625129,1.0,,,,,,,2.0,,0.0151,,-0.03,,1.0,,,,,,,,,,
14572701,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19707,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,18.0,15.0,1.0,,0.0,2.0,4.0,13.0,14.0,1.0,9.0,,4.0,,90.0,36.0,6.6,14.0,0.296296,115.69104059945,9.0,73.605,27.3,,2,,0.06,0.42,0.13,,,,2.0,5.0,3.0,5.0,1.0,,,1.0,,3.0,1.0,1.0,77.302548533055,4.0,2.0,,,,,,1.0,,0.2651,,-0.43,1.0,1.0,,1.0,,,,,,,,
14572701,away,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183.0,951,M,,1457536,EUR,1044576000,D,16,16,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,1.0,,1.0,,15.0,12.0,6.9,3.0,0.00054128,39.688029688283,5.0,12.18,14.805,,0,,-0.34,0.16,0.16,,1.0,,,5.0,,2.0,,,,1.0,1.0,,2.0,1.0,14.92693005946,1.0,,,,,Andrés García,,2.0,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,15.0,7.0,6.7,3.0,1.69e-06,21.910370120613,3.0,-3.57,4.935,,1,,0.03,-0.05,0.15,,,,,2.0,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,0.025,,-0.2,,1.0,,,,,,,,,,
14572701,away,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195.0,7169,M,its_onana,923973,EUR,997920000,M,24,24,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,1.0,,3.0,,15.0,13.0,7.1,1.0,0.00366502,47.346885140569,3.0,36.96,38.325,,0,,-0.05,0.21,0.41,,,,,3.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,38.35418674669,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Evann Guessand,evann-guessand,E. Guessand,F,29,185.0,5260,M,,930245,EUR,993945600,F,29,29,True,6.0,5.0,,,0.0,,,5.0,6.0,,1.0,,,,15.0,9.0,6.6,2.0,0.0137742,24.948483127386,3.0,15.96,11.55,,0,,0.0,0.08,0.14,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14572701,away,Aston Villa,George Hemmings,george-hemmings,G. Hemmings,M,53,,277,M,,1398204,EUR,1172966400,M,53,53,True,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Sam Proctor,proctor-sam,S. Proctor,G,52,,170,M,,1410227,EUR,1166659200,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Proctor,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,James Wright,wright-james,J. Wright,G,64,188.0,115,M,,1138445,EUR,1101945600,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,James Wright,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3199,M,,827679,EUR,877564800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192.0,4086,M,pauttorres,864169,EUR,853372800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Jamaldeen Jimoh,jamaldeen-jimoh,J. Jimoh,M,18,188.0,964,M,,1410178,EUR,1159747200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jamaldeen Jimoh,,,,,,,,,,,,,,,,,,
14572701,away,Aston Villa,Kadan Young,kadan-young,K. Young,M,19,176.0,315,M,,1167065,EUR,1137628800,F,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
