match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10438106,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,30.0,20.0,21.0,11.0,12.0,12.0,8.0,18.0,1.0,2.0,2.0,9.0,1.0,1.0,4.0,2.0,90.0,42.0,7.1,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438106,home,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,False,28.0,22.0,6.0,5.0,16.0,18.0,7.0,12.0,2.0,6.0,1.0,1.0,1.0,,,,90.0,45.0,7.2,9.0,0,1.0,2.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
10438106,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,21.0,20.0,2.0,2.0,18.0,19.0,2.0,2.0,1.0,2.0,,1.0,,,,,22.0,22.0,4.0,1.0,0,,,,,3.0,1.0,,,,,1.0,1.0,,2.0,,True,,,,,,,,,,,,
10438106,home,Famalicão,Otávio,,,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,13,13,False,44.0,40.0,7.0,6.0,35.0,38.0,5.0,6.0,3.0,6.0,12.0,2.0,1.0,,,,90.0,65.0,7.3,5.0,1,,,,1.0,4.0,2.0,,,,,2.0,2.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,
10438106,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,36.0,27.0,6.0,1.0,19.0,23.0,8.0,15.0,3.0,4.0,6.0,4.0,1.0,,,,90.0,65.0,7.4,19.0,1,,2.0,,,3.0,,1.0,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,
10438106,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,17.0,15.0,2.0,1.0,13.0,13.0,2.0,4.0,,4.0,1.0,3.0,1.0,,,,45.0,23.0,6.7,2.0,0,,,,,2.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
10438106,home,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,False,20.0,17.0,6.0,3.0,14.0,15.0,5.0,10.0,,3.0,,4.0,1.0,,,,85.0,35.0,7.2,8.0,2,1.0,5.0,2.0,2.0,8.0,3.0,,,,1.0,2.0,,,2.0,4.0,,1.0,,1.0,,,1.0,,,,,,
10438106,home,Famalicão,Alexandru Dobre,,,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,897623,EUR,904435200,M,23,23,False,18.0,12.0,2.0,,6.0,9.0,7.0,10.0,1.0,2.0,2.0,5.0,1.0,,,,61.0,30.0,6.8,9.0,2,,1.0,1.0,2.0,5.0,1.0,,,1.0,,,,1.0,,2.0,,1.0,,2.0,1.0,,,,,,,,
10438106,home,Famalicão,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,7,7,False,38.0,33.0,6.0,5.0,20.0,22.0,13.0,17.0,1.0,8.0,,8.0,2.0,,,,90.0,59.0,6.8,12.0,0,,1.0,,,8.0,3.0,1.0,,,1.0,5.0,1.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,
10438106,home,Famalicão,Iván Jaime,,,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,10,10,False,23.0,16.0,5.0,3.0,7.0,10.0,9.0,13.0,,4.0,2.0,6.0,2.0,,,,81.0,38.0,6.2,13.0,1,,,,,7.0,3.0,4.0,1.0,,1.0,1.0,,2.0,,1.0,,,,1.0,,,1.0,,,,,,
