match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_hitWoodwork,player_firstName,stat_totalOffside,player_lastName,stat_punches,stat_lastManTackle,stat_ownGoals
11369337,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,True,39.0,36.0,10.0,7.0,34.0,35.0,2.0,4.0,1.0,8.0,1.0,1.0,2.0,3.0,90.0,49.0,7.7,3.0,0.0,0.0,0.00078947,0,0.5287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369337,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,2,2,False,,49.0,39.0,6.0,3.0,21.0,25.0,19.0,27.0,8.0,5.0,1.0,,,,90.0,83.0,8.4,17.0,0.0044,0.0,0.485754,1,,3.0,1.0,2.0,5.0,1.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,
11369337,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,,69.0,62.0,10.0,4.0,50.0,51.0,12.0,18.0,5.0,3.0,1.0,,,,90.0,78.0,7.2,8.0,0.2279,0.0,0.00440338,2,,,,1.0,1.0,,,,,1.0,5.0,,,,1.0,1.0,,4.0,1.0,,,,,,,,,,,
11369337,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,False,,75.0,69.0,3.0,2.0,52.0,55.0,17.0,20.0,2.0,5.0,,,,,90.0,82.0,7.1,6.0,0.0,0.0,0.0130584,0,,,,2.0,3.0,,,,,,4.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,
11369337,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,,40.0,34.0,2.0,1.0,17.0,18.0,17.0,24.0,6.0,2.0,,,,,90.0,77.0,7.1,22.0,0.0,0.0,0.0110265,0,,2.0,,,4.0,3.0,3.0,2.0,,,3.0,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,
11369337,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,M,11,11,False,,14.0,12.0,3.0,2.0,4.0,4.0,9.0,12.0,2.0,1.0,1.0,,,,37.0,21.0,6.7,5.0,0.2553,0.4432,0.0690182,1,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,
11369337,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,False,,34.0,29.0,4.0,4.0,9.0,11.0,20.0,24.0,7.0,4.0,2.0,,,,90.0,60.0,7.3,13.0,0.1747,0.0,0.101956,2,,1.0,,4.0,10.0,2.0,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,
11369337,home,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,,50.0,46.0,2.0,1.0,20.0,22.0,29.0,37.0,2.0,6.0,1.0,,,,90.0,65.0,7.3,11.0,0.0164,0.2501,0.450095,1,,9.0,3.0,1.0,2.0,,2.0,1.0,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,
11369337,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,False,,20.0,15.0,,,2.0,2.0,14.0,19.0,4.0,2.0,1.0,,,,82.0,36.0,7.5,12.0,0.076,0.0,0.134594,2,,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,5.0,,1.0,,1.0,,,,,,,,,,,
11369337,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,,19.0,10.0,1.0,,,1.0,10.0,19.0,4.0,2.0,1.0,,,,90.0,32.0,6.5,13.0,0.3584,0.0,0.0225711,4,,1.0,,2.0,5.0,1.0,1.0,,,4.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,
