match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_errorLeadToAShot,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_goals,stat_blockedScoringAttempt,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
14288918,home,FC Alverca,André Gomes,André Gomes,,andre-gomes,A. Gomes,G,13,182,794,M,1139990,EUR,1098230400,G,13,13,False,22.0,12.0,10.0,1.0,0.0,11.0,14.0,1.0,8.0,1.0,1.0,4.0,11.0,2.0,1.0,2.0,2.0,1.0,1.0,90.0,36.0,7.0,12.0,0.00035677,18.18142753426,2.0,-1.995,4.62,0.1541,0,0.4787,0.0,-0.01,0.21,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288918,home,FC Alverca,Kaiky Naves,Kaiky Naves,,kaiky-naves,K. Naves,D,4,186,1824,M,1167068,EUR,1020816000,D,4,4,False,61.0,53.0,8.0,3.0,0.0,29.0,32.0,24.0,29.0,2.0,2.0,11.0,2.0,,,,,,,90.0,80.0,7.1,9.0,0.00895401,207.63486144731,23.0,114.555,40.32,,1,,0.29,0.06,0.5,,1.0,4.0,6.0,1.0,2.0,1.0,2.0,0.1058,43.077248008665,1.0,-0.41,,,,,,,,,,,,,,,,,,,,,,,,
14288918,home,FC Alverca,Sergi Gómez,,,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,5,5,False,46.0,44.0,3.0,2.0,0.0,40.0,41.0,4.0,5.0,,,9.0,1.0,,,,,,,90.0,55.0,6.8,2.0,0.00159843,30.666349011598,5.0,11.34,9.975,,0,,0.06,0.01,-0.01,,,,,,,,,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,,
14288918,home,FC Alverca,Bastien Meupiyou,,,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,False,58.0,47.0,6.0,3.0,0.0,28.0,31.0,19.0,27.0,1.0,7.0,9.0,4.0,,,,,,,90.0,77.0,7.3,13.0,0.00701839,156.66718263661,19.0,95.34,17.955,,0,,0.09,0.1,0.25,,,,3.0,,,,2.0,,35.413786447138,2.0,,,,1.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
14288918,home,FC Alverca,Nabil Touaizi,,,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,M,2,2,False,37.0,28.0,6.0,2.0,0.0,13.0,14.0,15.0,23.0,,4.0,,10.0,,,,,,,90.0,66.0,7.0,22.0,0.160866,206.93666166813,24.0,117.285,20.16,,1,,0.24,0.3,0.19,,7.0,1.0,6.0,1.0,,1.0,,0.031,34.510341100011,2.0,-0.28,,,,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,
14288918,home,FC Alverca,Sabit Abdulai,,,sabit-abdulai,S. Abdulai,M,21,185,126,M,1031485,EUR,926380800,M,21,21,False,17.0,14.0,1.0,,0.0,13.0,14.0,1.0,3.0,,3.0,1.0,4.0,,,,,,,70.0,25.0,6.2,4.0,0.00039093,52.975611961005,7.0,-19.95,6.93,,0,,-0.11,0.03,-0.27,,,1.0,6.0,,,,1.0,,,,,,1.0,1.0,2.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,
14288918,home,FC Alverca,Alexsandro Amorim,,,amorim,Amorim,M,4,177,437,M,1511706,EUR,1116374400,M,8,8,False,38.0,34.0,1.0,,0.0,23.0,23.0,11.0,15.0,,6.0,1.0,4.0,,,,,,,90.0,48.0,7.0,4.0,0.00995756,191.93830102835,17.0,111.195,32.865,,1,,0.01,0.27,0.13,,,,3.0,1.0,,,3.0,0.0156,66.113635045286,2.0,-0.1,,,,3.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,
14288918,home,FC Alverca,Francisco Chissumba,Francisco,Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,M,55,55,False,38.0,34.0,1.0,1.0,0.0,18.0,19.0,16.0,19.0,,5.0,5.0,6.0,,,,,,,90.0,64.0,7.1,9.0,0.158618,189.46925537247,26.0,71.295,22.995,,0,,0.29,0.32,0.26,,1.0,,6.0,,,3.0,1.0,,24.784985959246,1.0,,,,1.0,1.0,1.0,,3.0,,4.0,1.0,,,1.0,,,,,,,,,,,
14288918,home,FC Alverca,Lincoln,,,lincoln,Lincoln,M,18,177,840,M,794928,EUR,910396800,F,18,18,False,20.0,16.0,7.0,5.0,0.0,4.0,4.0,12.0,16.0,,3.0,,2.0,,,,,,,80.0,32.0,7.0,8.0,0.0410935,65.509114982231,9.0,41.685,17.745,,1,,0.23,0.04,-0.03,,3.0,,2.0,1.0,1.0,,1.0,0.0628,18.77070656635,1.0,0.0,,,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
14288918,home,FC Alverca,Cédric Nuozzi,,,cedric-nuozzi,C. Nuozzi,F,11,177,136,M,1405454,EUR,1138579200,F,11,11,False,7.0,6.0,,,0.0,4.0,5.0,2.0,2.0,1.0,2.0,,5.0,,,,,,,45.0,18.0,6.7,6.0,0.181604,58.835383419096,5.0,41.475,30.975,,0,,0.29,0.11,0.14,,1.0,1.0,6.0,,,,2.0,,31.756993576219,1.0,,,,2.0,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
