match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_outfielderBlock,stat_blockedScoringAttempt,stat_interceptionWon,stat_penaltyConceded,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_punches,player_sofascoreId,stat_goals,stat_goalAssist,stat_errorLeadToAShot,stat_penaltyMiss,stat_penaltyWon
10408634,home,Elche,Édgar Badía,,,edgar-badia,É. Badía,G,13,181,194,M,811557,EUR,697852800,G,13,13,False,True,27.0,18.0,15.0,7.0,12.0,14.0,6.0,13.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,90.0,35.0,7.5,9.0,0.0,0.0,0.00119748,0,1.2762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408634,home,Elche,Pol Lirola,,,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,24,24,False,,12.0,7.0,4.0,3.0,4.0,7.0,3.0,6.0,1.0,,,,,,,45.0,26.0,6.3,11.0,0.0,0.0,0.00258089,0,,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408634,home,Elche,Enzo Roco,,,enzo-roco,E. Roco,D,3,191,401,M,105971,EUR,713923200,D,3,3,False,,39.0,37.0,5.0,4.0,23.0,23.0,14.0,16.0,3.0,,,,,,,90.0,44.0,6.5,2.0,0.0,0.0,0.00840334,0,,,4.0,5.0,,2.0,2.0,,2.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408634,home,Elche,Pedro Bigas,,,pedro-bigas,P. Bigas,D,6,180,322,M,141832,EUR,635040000,D,6,6,False,,34.0,28.0,7.0,2.0,19.0,20.0,9.0,14.0,3.0,,,,,,,90.0,49.0,6.9,9.0,0.0,0.0,0.00615355,0,,,4.0,5.0,1.0,4.0,3.0,,,,1.0,,2.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10408634,home,Elche,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,,52.0,37.0,5.0,1.0,18.0,24.0,19.0,31.0,14.0,,,,,,,90.0,87.0,6.6,25.0,0.0228,0.0,0.012505,1,,3.0,5.0,6.0,4.0,3.0,2.0,1.0,2.0,,,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408634,home,Elche,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177,1605,M,859767,EUR,924739200,M,15,15,False,,21.0,18.0,2.0,1.0,7.0,8.0,11.0,17.0,4.0,,,,,,,90.0,52.0,7.7,13.0,0.2032,1.147,0.0452719,5,,4.0,6.0,11.0,8.0,1.0,5.0,2.0,2.0,3.0,2.0,,4.0,1.0,,,4.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,
10408634,home,Elche,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,21,21,False,,31.0,21.0,5.0,2.0,9.0,13.0,12.0,18.0,5.0,,,,,,,78.0,39.0,6.7,12.0,0.0,0.0,0.00794099,0,,,1.0,2.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
10408634,home,Elche,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,20,20,False,,15.0,12.0,4.0,2.0,9.0,9.0,3.0,6.0,2.0,,,,,,,45.0,21.0,6.5,3.0,0.0,0.0,0.00379223,0,,,2.0,2.0,,1.0,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
10408634,home,Elche,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,11,11,False,,27.0,25.0,2.0,1.0,6.0,8.0,20.0,23.0,6.0,,,,,,,90.0,50.0,6.4,13.0,0.0,0.0,0.0706565,0,,4.0,7.0,5.0,6.0,,,4.0,2.0,,1.0,,,2.0,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,
10408634,home,Elche,Roger Martí,,,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,18,18,False,,12.0,10.0,,,3.0,3.0,8.0,10.0,3.0,,,,,,,61.0,27.0,6.6,8.0,0.2066,0.0,0.0145663,1,,1.0,3.0,4.0,1.0,,1.0,5.0,1.0,3.0,1.0,,,2.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,
10408634,home,Elche,Ezequiel Ponce,,,ezequiel-ponce,E. Ponce,F,10,178,775,M,356444,EUR,859593600,F,19,19,False,,10.0,7.0,,,3.0,3.0,4.0,7.0,1.0,,,,,,,61.0,17.0,6.5,7.0,0.0327,0.0,0.00463555,1,,,4.0,3.0,1.0,,,2.0,1.0,,3.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,
10408634,home,Elche,Helibelton Palacios,,,helibelton-palacios,H. Palacios,D,13,181,376,M,329597,EUR,739584000,D,14,14,True,,27.0,20.0,2.0,1.0,6.0,10.0,14.0,17.0,3.0,,,,,,,45.0,36.0,6.8,10.0,0.1705,0.0422,0.0091872,2,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
10408634,home,Elche,Raúl Guti,,,raul-guti,R. Guti,M,10,180,150,M,591740,EUR,851904000,M,8,8,True,,25.0,21.0,1.0,,4.0,4.0,17.0,21.0,4.0,,,,,,,45.0,32.0,6.8,5.0,0.0395,0.2533,0.0202931,1,,,2.0,5.0,1.0,,1.0,,,,,,1.0,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,
10408634,home,Elche,Pere Milla,,,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,F,10,10,True,,16.0,13.0,,,3.0,3.0,10.0,13.0,1.0,,,,,,,29.0,24.0,6.9,6.0,0.0,0.0,0.227558,0,,,2.0,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
