match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,captain,stat_goals,stat_lastManTackle,stat_goodHighClaim,stat_punches,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAShot
13473398,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,17.0,15.0,5.0,3.0,0.0,15.0,16.0,1.0,1.0,6.0,4.0,4.0,1.0,1.0,90.0,26.0,7.2,3.0,6.975e-05,0,-0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473398,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,66.0,61.0,7.0,3.0,0.0,31.0,32.0,34.0,4.0,5.0,,,,,89.0,99.0,7.3,15.0,0.129129,0,,30.0,5.0,2.0,1.0,5.0,9.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
13473398,home,Fluminense,Ignácio,,,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,False,72.0,64.0,7.0,5.0,0.0,46.0,48.0,24.0,7.0,6.0,,,,,90.0,87.0,7.9,8.0,0.0340178,3,,18.0,,,4.0,4.0,6.0,,,1.0,1.0,,1.0,,,,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0963,0.0302,,,,,,,,,,,
13473398,home,Fluminense,Juan Freytes,,,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,81.0,65.0,21.0,11.0,0.0,33.0,40.0,41.0,4.0,8.0,,,,,90.0,92.0,7.3,16.0,0.0322296,1,,32.0,,,,5.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,4.0,,,1.0,1.0,,0.011,0.0091,,,,,,,,,,,
13473398,home,Fluminense,Gabriel Fuentes,,,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,927551,EUR,855446400,D,12,12,False,40.0,35.0,2.0,1.0,0.0,15.0,15.0,25.0,3.0,4.0,,,,,90.0,78.0,7.6,16.0,0.349002,1,,20.0,12.0,5.0,2.0,3.0,6.0,,,1.0,,,4.0,3.0,3.0,,3.0,2.0,,,,4.0,,0.0184,,1.0,,,,,,,,,,
13473398,home,Fluminense,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,36.0,26.0,5.0,2.0,0.0,14.0,15.0,21.0,1.0,4.0,,,,,55.0,47.0,6.4,16.0,0.0119543,0,,12.0,1.0,,1.0,5.0,4.0,,,4.0,1.0,,2.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,
13473398,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,53.0,46.0,7.0,6.0,0.0,22.0,24.0,29.0,1.0,4.0,,,,,69.0,64.0,6.7,12.0,0.0255324,0,,24.0,,,3.0,6.0,4.0,,2.0,,,,1.0,1.0,3.0,,,1.0,,,,1.0,3.0,,,,,,,,,,,,,
13473398,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,49.0,41.0,3.0,,2.0,8.0,11.0,38.0,,8.0,,,,,90.0,92.0,8.1,27.0,1.26463,1,,33.0,14.0,4.0,1.0,12.0,8.0,1.0,2.0,6.0,1.0,,4.0,2.0,1.0,2.0,7.0,3.0,2.0,1.0,,,1.0,0.454,,,jhonariasa,1.0,,,,,,,,
13473398,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,38.0,31.0,,,0.0,11.0,14.0,24.0,,2.0,,,,,55.0,45.0,7.0,8.0,0.312855,1,,20.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,0.0899,,,,,True,,,,,,,
13473398,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,17,17,False,15.0,12.0,,,0.0,3.0,3.0,12.0,,1.0,,,,,45.0,27.0,6.9,7.0,0.00769559,3,,9.0,,,2.0,4.0,6.0,1.0,1.0,,,,4.0,2.0,3.0,,,,,,2.0,,2.0,0.2458,0.8848,1.0,,,,,,,,,,
