match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork
10437924,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,28,28,False,,37.0,32.0,1.0,1.0,14.0,14.0,26.0,3.0,,,,,90.0,54.0,8.0,10.0,4,,,pedroogoncalves28,19.0,,,4.0,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,2.0,2.0,1.0,1.0,
10437924,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,,8.0,6.0,1.0,1.0,2.0,2.0,6.0,,,,,,26.0,14.0,6.7,4.0,1,,,,4.0,,,,2.0,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,1.0,
10437924,home,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,,19.0,18.0,1.0,,13.0,13.0,6.0,4.0,,,,,18.0,22.0,6.6,2.0,0,,,,5.0,2.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,
10437924,home,Sporting CP,Sotiris Alexandropoulos,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,True,,9.0,5.0,1.0,,2.0,5.0,4.0,1.0,,,,,18.0,15.0,6.6,5.0,1,,,,3.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
10437924,home,Sporting CP,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,16,16,True,,2.0,2.0,,,,,2.0,,,,,,12.0,5.0,7.3,1.0,1,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,
10437924,home,Sporting CP,André Paulo,andre-paulo,A. Paulo,G,23,188,85,M,1068521,EUR,850867200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,home,Sporting CP,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180,612,M,1006113,EUR,1058659200,D,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,home,Sporting CP,Abdul Fatawu Issahaku,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,1103589,EUR,1078704000,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,issahaku10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,home,Sporting CP,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,670,M,822524,EUR,899424000,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,,46.0,31.0,21.0,6.0,30.0,35.0,11.0,16.0,2.0,4.0,,,90.0,63.0,6.5,15.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,away,Gil Vicente,Danilo Veiga,danilo-veiga,D. Veiga,D,17,183,380,M,1002045,EUR,1032912000,D,78,78,False,,25.0,21.0,4.0,2.0,12.0,14.0,11.0,7.0,,,,,90.0,46.0,6.2,9.0,0,,,,9.0,,,5.0,6.0,1.0,6.0,3.0,,4.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,
10437924,away,Gil Vicente,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,3,3,False,,48.0,43.0,9.0,5.0,32.0,33.0,15.0,6.0,,,,,90.0,60.0,6.7,6.0,0,,,,11.0,,,,1.0,,,,,3.0,3.0,,,,,1.0,,,1.0,1.0,,,,,,,,,
10437924,away,Gil Vicente,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,72,72,False,,20.0,16.0,1.0,1.0,13.0,14.0,6.0,4.0,,,,,45.0,32.0,6.9,5.0,0,,,,3.0,,,2.0,4.0,1.0,2.0,1.0,,3.0,1.0,,,,,2.0,3.0,1.0,,,,,,,,,,,
10437924,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,True,41.0,33.0,6.0,5.0,28.0,31.0,10.0,7.0,,,,,90.0,55.0,6.9,9.0,1,,,,5.0,1.0,,2.0,2.0,1.0,,,1.0,4.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,
10437924,away,Gil Vicente,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,False,,33.0,22.0,4.0,1.0,8.0,11.0,23.0,6.0,,,,,90.0,57.0,6.8,18.0,1,,,,14.0,2.0,1.0,5.0,3.0,,1.0,,1.0,,1.0,,2.0,1.0,,,2.0,1.0,2.0,,3.0,,2.0,,,,,,
10437924,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,,18.0,15.0,1.0,1.0,10.0,11.0,8.0,3.0,,,,,79.0,34.0,6.0,13.0,1,,,,6.0,,,7.0,2.0,,4.0,2.0,,,1.0,1.0,4.0,1.0,1.0,,,,4.0,,1.0,,,1.0,1.0,,,,
10437924,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,,29.0,20.0,2.0,,13.0,17.0,12.0,4.0,,,,,90.0,40.0,6.5,12.0,0,,,,7.0,,,2.0,3.0,1.0,,,,,3.0,,1.0,,,,3.0,2.0,1.0,,,,,,,,,,
10437924,away,Gil Vicente,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,21,21,False,,50.0,39.0,4.0,4.0,22.0,26.0,24.0,6.0,,,,,90.0,70.0,7.3,15.0,1,,,,17.0,,,3.0,6.0,2.0,1.0,1.0,,2.0,2.0,1.0,,,,,4.0,2.0,4.0,1.0,3.0,,,,1.0,,,,
10437924,away,Gil Vicente,Kevin Medina,kevin-medina,K. Medina,F,11,173,148,M,1092777,EUR,983145600,M,17,17,False,,6.0,3.0,,,,,7.0,2.0,,,,,57.0,21.0,6.3,8.0,1,Kevin Medina,,,4.0,1.0,,5.0,4.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,,
10437924,away,Gil Vicente,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,9,9,False,,15.0,10.0,,,8.0,9.0,6.0,2.0,,,,,90.0,32.0,7.5,8.0,5,,,,2.0,2.0,3.0,2.0,7.0,,2.0,2.0,1.0,1.0,,,,,,,1.0,,3.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,
10437924,away,Gil Vicente,Matheus Bueno,matheus-bueno,M. Bueno,M,10,178,126,M,931567,EUR,901756800,M,57,57,True,,17.0,13.0,1.0,1.0,9.0,11.0,6.0,1.0,,,,,45.0,29.0,6.0,10.0,0,,,,4.0,,,6.0,3.0,2.0,2.0,1.0,,,1.0,1.0,2.0,,,,,,3.0,2.0,,,,,,,,,
10437924,away,Gil Vicente,Juan Manuel Boselli,juan-manuel-boselli,J. M. Boselli,F,20,174,192,M,873720,EUR,942105600,F,20,20,True,,8.0,8.0,,,2.0,2.0,7.0,,,,,,33.0,16.0,7.0,1.0,1,,,,7.0,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,1.0
10437924,away,Gil Vicente,Élder Santana,elder-santana,É. Santana,F,,186,126,M,870442,EUR,734140800,F,93,93,True,,2.0,2.0,,,1.0,1.0,1.0,,,,,,11.0,3.0,7.1,,0,,,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
10437924,away,Gil Vicente,Stanislav Kritsyuk,stanislav-kritsyuk,S. Kritsyuk,G,,192,57,M,236158,EUR,660009600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,away,Gil Vicente,Henrique  Gomes,henrique-gomes,H. Gomes,D,55,185,29,M,803760,EUR,817689600,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,away,Gil Vicente,Manuel Lopes,manuel-lopes,M. Lopes,D,4,185,50,M,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,0,Manuel Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,away,Gil Vicente,Carraça,carraca,Carraça,D,15,177,50,M,589020,EUR,730944000,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437924,away,Gil Vicente,Mizuki Arai,mizuki-arai,M. Arai,M,14,170,28,M,844007,EUR,860976000,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
