match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_lastManTackle,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_goals,stat_wasFouled,captain,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11409191,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,18.0,12.0,12.0,6.0,7.0,7.0,5.0,11.0,5.0,90.0,19.0,6.8,6.0,0.0,0.0,0.00350998,0,-0.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,39.0,27.0,7.0,2.0,12.0,17.0,15.0,24.0,7.0,90.0,71.0,7.0,20.0,0.015,0.0,0.0144052,1,,2.0,2.0,4.0,5.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,28.0,24.0,5.0,2.0,13.0,14.0,11.0,14.0,4.0,90.0,41.0,7.6,4.0,0.2851,0.0,0.00742433,2,,,,5.0,2.0,,,1.0,3.0,6.0,2.0,1.0,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,31.0,28.0,7.0,5.0,20.0,21.0,8.0,10.0,3.0,90.0,48.0,7.8,3.0,0.1194,0.0846,0.00420672,2,,,1.0,2.0,2.0,,,1.0,5.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11409191,home,Vizela,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,6,6,False,35.0,22.0,10.0,2.0,9.0,12.0,13.0,27.0,4.0,87.0,56.0,7.7,21.0,0.1816,0.2882,0.0153042,1,,4.0,,1.0,3.0,,,,1.0,1.0,,,2.0,1.0,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,
11409191,home,Vizela,Rafael Bustamante,,,rafael-bustamante,R. Bustamante,M,5,176,34,M,934421,EUR,938822400,M,12,12,False,31.0,25.0,4.0,2.0,16.0,18.0,9.0,14.0,6.0,90.0,39.0,6.7,8.0,0.0765,0.0,0.00564957,2,,1.0,,5.0,1.0,5.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,35.0,29.0,5.0,3.0,13.0,16.0,17.0,22.0,8.0,90.0,57.0,7.6,13.0,0.1633,0.1412,0.205622,1,,3.0,2.0,5.0,6.0,,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,,,,1.0,,2.0,,1.0,True,1.0,2.0,1.0,1.0,,,,,,,,
11409191,home,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,79,79,False,23.0,17.0,5.0,3.0,,2.0,19.0,25.0,3.0,80.0,49.0,7.8,15.0,0.2485,0.3383,0.636442,4,,4.0,,6.0,2.0,,,2.0,,,2.0,2.0,4.0,2.0,,,1.0,2.0,1.0,7.0,,,,2.0,3.0,,,1.0,,,,,,,
11409191,home,Vizela,Diogo Nascimento,,,diogo-nascimento,D. Nascimento,M,8,166,875,M,997022,EUR,1036195200,M,90,90,False,39.0,32.0,3.0,2.0,15.0,18.0,17.0,21.0,7.0,87.0,53.0,6.5,12.0,0.2533,0.2468,0.041676,3,,,,7.0,,1.0,2.0,2.0,,,,,,1.0,,,,1.0,,,,,,,3.0,,,,1.0,,,,,,
11409191,home,Vizela,Matías Lacava,,,matias-lacava,M. Lacava,F,36,167,825,M,1016029,EUR,1034208000,M,17,17,False,17.0,12.0,,,4.0,4.0,8.0,14.0,6.0,66.0,30.0,6.7,12.0,0.0725,0.0,0.0590227,1,,1.0,,7.0,4.0,,,1.0,,,2.0,1.0,3.0,3.0,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,
11409191,home,Vizela,Samuel Essende,,,samuel-essende,S. Essende,F,9,192,6433,M,855808,EUR,885513600,F,99,99,False,10.0,6.0,,,2.0,3.0,4.0,7.0,3.0,80.0,25.0,7.1,9.0,0.0654,0.0582,0.00598532,2,,,3.0,9.0,9.0,,5.0,,,1.0,,,1.0,2.0,1.0,,3.0,1.0,,,,3.0,,,2.0,3.0,,,,essende.s,,,,,
11409191,home,Vizela,Orest Lebedenko,,,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,19,19,True,9.0,7.0,1.0,,3.0,3.0,5.0,8.0,4.0,24.0,23.0,6.7,9.0,0.0,0.0,0.090719,0,,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,
11409191,home,Vizela,Jardel,Jardel,,jardel,Jardel,F,10,184,92,M,867853,EUR,874713600,F,7,7,True,8.0,6.0,,,4.0,4.0,2.0,4.0,2.0,10.0,15.0,6.3,6.0,0.0,0.0,0.0022178,0,,,1.0,6.0,4.0,1.0,3.0,,,,,,1.0,,,,2.0,,,,,3.0,,,,,,,,,,,,,
11409191,home,Vizela,Dylan Saint-Louis,,,dylan-saint-louis,D. Saint-Louis,F,,184,100,M,788833,EUR,798854400,F,14,14,True,2.0,,1.0,,,,,2.0,,10.0,2.0,6.4,2.0,0.0,0.0,0.0,0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Rodrigo Escoval,,,rodrigo-escoval,R. Escoval,D,26,188,59,M,825675,EUR,863049600,D,25,25,True,2.0,,2.0,,,,,2.0,,13.0,3.0,6.5,2.0,0.0,0.0,0.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,,,,,,,,,,13.0,,6.4,,0.0,0.0,0.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Francesco Ruberto,,,francesco-ruberto,F. Ruberto,G,12,184,22,M,335305,EUR,732499200,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Hugo Oliveira,,,oliveira-hugo,H. Oliveira,D,2,174,21,M,1093052,EUR,1013299200,D,2,2,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,8,8,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,home,Vizela,Iker Unzueta,,,iker-unzueta,I. Unzueta,F,19,184,28,M,950676,EUR,902188800,F,9,9,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,away,Gil Vicente,Andrew,,,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,22.0,14.0,10.0,3.0,13.0,17.0,1.0,5.0,12.0,90.0,42.0,8.0,8.0,0.0,0.0,0.00018756,0,0.1573,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,1.0,2.0,2.0
11409191,away,Gil Vicente,Zé Carlos,Zé,Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,46.0,39.0,2.0,,25.0,28.0,14.0,19.0,5.0,90.0,72.0,7.1,15.0,0.0742,0.0,0.0412934,1,,1.0,1.0,3.0,6.0,,,,2.0,3.0,5.0,4.0,2.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11409191,away,Gil Vicente,Gabriel Pereira,,,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,82.0,74.0,10.0,5.0,51.0,54.0,23.0,28.0,6.0,90.0,96.0,7.3,10.0,0.0,0.0,0.00858677,0,,,4.0,5.0,9.0,,,,3.0,1.0,3.0,2.0,2.0,3.0,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,
11409191,away,Gil Vicente,Rúben Fernandes,,,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,79.0,70.0,9.0,5.0,46.0,48.0,24.0,32.0,9.0,90.0,89.0,7.1,11.0,0.0,0.0,0.0193053,0,,1.0,2.0,3.0,3.0,,,,4.0,2.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,,,,True,,,,,,,,,,,,
11409191,away,Gil Vicente,Leonardo Buta,,,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,23,23,False,41.0,36.0,1.0,1.0,14.0,18.0,22.0,24.0,3.0,90.0,64.0,7.1,13.0,0.0,0.0,0.134743,0,,1.0,1.0,3.0,8.0,,2.0,,2.0,2.0,4.0,2.0,2.0,1.0,,,,,,1.0,,2.0,,,2.0,1.0,,1.0,,,,,,,
11409191,away,Gil Vicente,Pedro Tiba,,,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,43.0,39.0,5.0,4.0,19.0,22.0,20.0,21.0,3.0,63.0,52.0,6.7,4.0,0.0,0.0,0.015696,0,,,,3.0,3.0,2.0,,,3.0,1.0,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,
11409191,away,Gil Vicente,Maxime Dominguez,,,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,M,8,8,False,37.0,29.0,4.0,4.0,11.0,12.0,18.0,26.0,4.0,63.0,55.0,7.3,14.0,0.0,0.0,0.0601136,0,,1.0,,2.0,7.0,,2.0,,,,2.0,1.0,3.0,1.0,,,,,,2.0,,3.0,,,1.0,2.0,,,,,,,,,
11409191,away,Gil Vicente,Marlon,,,marlon,Marlon,M,20,176,128,M,965796,EUR,874281600,M,11,11,False,12.0,8.0,,,4.0,5.0,4.0,7.0,2.0,63.0,22.0,6.2,8.0,0.0,0.0,0.00161107,0,,,,5.0,2.0,1.0,2.0,,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,
11409191,away,Gil Vicente,Kanya Fujimoto,,,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,35.0,25.0,,,10.0,13.0,15.0,22.0,2.0,90.0,50.0,6.9,14.0,0.1127,0.0,0.543574,1,,,,3.0,3.0,,1.0,,1.0,,3.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,
11409191,away,Gil Vicente,Tidjany Touré,,,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,M,7,7,False,23.0,16.0,,,6.0,7.0,10.0,20.0,6.0,78.0,51.0,7.0,18.0,0.3141,0.0,0.0999602,3,,4.0,,5.0,8.0,,4.0,2.0,,,1.0,,2.0,1.0,1.0,,1.0,,,,,4.0,,,2.0,3.0,,,,,,,,,
11409191,away,Gil Vicente,Roko Baturina,,,roko-baturina,R. Baturina,F,9,185,255,M,876036,EUR,961459200,F,21,21,False,12.0,8.0,,,5.0,6.0,3.0,6.0,1.0,63.0,20.0,6.7,5.0,0.0,0.0,0.00393674,0,,,,1.0,4.0,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,
11409191,away,Gil Vicente,Félix Correia,,,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,70,70,True,10.0,6.0,1.0,,2.0,2.0,4.0,9.0,,27.0,15.0,6.5,8.0,0.0634,0.0,0.00737846,1,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11409191,away,Gil Vicente,Martim Neto,,,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,True,22.0,18.0,2.0,2.0,10.0,10.0,8.0,12.0,5.0,27.0,28.0,6.9,5.0,0.0,0.0,0.00622124,0,,,1.0,3.0,5.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,
11409191,away,Gil Vicente,Mory Gbane,,,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,True,18.0,16.0,3.0,3.0,10.0,11.0,6.0,7.0,5.0,27.0,21.0,6.8,2.0,0.0,0.0,0.0159561,0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409191,away,Gil Vicente,Depú,Depú,,depu,Depú,F,40,187,1883,M,1182223,EUR,947289600,F,29,29,True,2.0,1.0,,,,1.0,1.0,1.0,,27.0,4.0,6.6,1.0,0.0,0.0,0.00059446,0,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
11409191,away,Gil Vicente,Murilo Souza,,,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,F,77,77,True,6.0,3.0,,,2.0,3.0,2.0,5.0,1.0,12.0,13.0,6.7,7.0,0.0,0.0,0.0912135,0,,2.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11409191,away,Gil Vicente,Brian Araújo,,,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,away,Gil Vicente,Manuel Lopes,Manuel Lopes,,manuel-lopes,M. Lopes,D,4,185,50,M,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,away,Gil Vicente,Thomas Luciano,,,thomas-luciano,T. Luciano,D,18,180,68,M,1117180,EUR,1010966400,D,58,58,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409191,away,Gil Vicente,Jesús Castillo,,,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
