match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_wasFouled,stat_interceptionWon,stat_challengeLost,stat_bigChanceMissed,stat_penaltyWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_lastManTackle,stat_hitWoodwork,stat_penaltyConceded,stat_totalOffside,stat_clearanceOffLine
11369904,home,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,True,7.0,4.0,,,,,4.0,7.0,2.0,,,56.0,19.0,7.6,7.0,0.0258088,5,,,,,,3.0,5.0,4.0,1.0,1.0,,,,1.0,0.8606,3.0,1.0,,,,,,,1.0,,,,1.0,2.0,,4.0,1.2687,1.0,,,,,,,
11369904,home,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,9,9,True,11.0,8.0,1.0,1.0,,,9.0,12.0,,,,29.0,20.0,6.8,4.0,0.115428,3,,,,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,,1.0,,0.5863,,1.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,,1.0,0.0477,,,,,,,,
11369904,home,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,True,27.0,24.0,3.0,2.0,4.0,4.0,20.0,26.0,4.0,,,28.0,32.0,7.2,6.0,0.299789,0,,Mathieu,Stroeykens,3.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369904,home,RSC Anderlecht,Majeed Ashimeru,majeed-ashimeru,M. Ashimeru,M,18,182.0,1285,M,901149,EUR,876441600,M,18,18,True,3.0,2.0,,,,,2.0,3.0,,,,8.0,7.0,7.0,1.0,0.00369969,0,,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11369904,home,RSC Anderlecht,Colin Coosemans,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369904,home,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369904,home,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183.0,1862,M,788895,EUR,869097600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369904,away,RWDM Brussels,Theo Defourny,theo-defourny,T. Defourny,G,33,194.0,37,M,156736,EUR,704160000,G,33,33,False,31.0,21.0,21.0,12.0,11.0,14.0,10.0,17.0,9.0,4.0,5.0,90.0,44.0,7.8,11.0,0.00103841,0,1.2693,,,,,,,,,,,3.0,,,,,,,,,,True,,,,,,,,,,,,,1.0,,,,,
11369904,away,RWDM Brussels,Jonathan Heris,jonathan-heris,J. Heris,D,,184.0,20,M,58980,EUR,652320000,D,19,19,False,11.0,7.0,4.0,3.0,6.0,8.0,1.0,3.0,3.0,,,90.0,41.0,7.0,5.0,0.0126573,2,,,,,,1.0,3.0,2.0,1.0,1.0,2.0,12.0,,1.0,0.1028,,,2.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
11369904,away,RWDM Brussels,William Klaus,william-klaus,W. Klaus,D,4,187.0,154,M,866721,EUR,758246400,D,4,4,False,7.0,6.0,1.0,,6.0,7.0,,,1.0,,,90.0,30.0,7.0,1.0,0.00017199,0,,,,,,3.0,3.0,6.0,,,,17.0,3.0,,,,,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
11369904,away,RWDM Brussels,Moussa Sissako,sissako-moussa,M. Sissako,D,5,184.0,223,M,904998,EUR,973814400,D,44,44,False,23.0,16.0,7.0,4.0,12.0,17.0,4.0,6.0,5.0,,,73.0,40.0,7.1,7.0,0.00093848,0,,,,,,,1.0,2.0,,,,12.0,2.0,,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,
11369904,away,RWDM Brussels,Ilay Camara,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,M,17,17,False,15.0,8.0,2.0,,6.0,10.0,3.0,6.0,5.0,,,88.0,35.0,5.9,14.0,0.0299011,1,,Ilay Camara,,1.0,1.0,,13.0,3.0,2.0,,,,2.0,2.0,0.0517,2.0,1.0,,1.0,4.0,1.0,,,2.0,,1.0,,3.0,,,,,,,,,,,,
11369904,away,RWDM Brussels,Pierre Dwomoh,pierre-dwomoh,P. Dwomoh,M,14,185.0,434,M,996993,EUR,1087776000,M,6,6,False,16.0,9.0,3.0,,6.0,9.0,3.0,7.0,3.0,,,87.0,37.0,6.3,13.0,0.00115997,1,,,,,,2.0,5.0,4.0,2.0,,,6.0,2.0,3.0,0.0147,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
11369904,away,RWDM Brussels,Shuto Abe,abe-shuto,S. Abe,M,13,171.0,137,M,986780,EUR,881280000,M,8,8,False,25.0,21.0,2.0,1.0,12.0,13.0,9.0,12.0,4.0,,,90.0,42.0,6.7,6.0,0.0282228,0,,,,,,,7.0,3.0,,,,6.0,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,4.0,,,,,,,,,,,,
11369904,away,RWDM Brussels,Abner,abner,Abner,D,30,177.0,87,M,330061,EUR,833414400,M,26,26,False,15.0,7.0,5.0,,4.0,8.0,3.0,8.0,5.0,,,45.0,25.0,6.5,14.0,0.00046982,0,,,,1.0,,1.0,1.0,2.0,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369904,away,RWDM Brussels,Xavier Mercier,xavier-mercier,X. Mercier,F,,171.0,74,M,102806,EUR,617328000,F,30,30,False,27.0,24.0,1.0,1.0,11.0,12.0,13.0,16.0,7.0,,,87.0,38.0,7.6,7.0,0.00860398,2,,,,1.0,,,2.0,4.0,2.0,2.0,,,,,0.1833,2.0,1.0,,,,,,,,,2.0,,,,,1.0,0.941,1.0,,,,1.0,,,
11369904,away,RWDM Brussels,Jeff Reine-Adélaïde,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184.0,466,M,794269,EUR,884995200,F,77,77,False,18.0,13.0,3.0,3.0,6.0,8.0,7.0,10.0,5.0,,,65.0,24.0,6.6,8.0,0.0297786,0,,,,,,,6.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,
11369904,away,RWDM Brussels,Makhtar Gueye,makhtar-gueye,M. Gueye,F,29,186.0,439,M,941164,EUR,881193600,F,9,9,False,28.0,13.0,2.0,,8.0,12.0,5.0,16.0,2.0,,,90.0,44.0,6.2,22.0,0.0028186,1,,,,,,5.0,8.0,8.0,1.0,,,3.0,2.0,3.0,0.1148,3.0,,,1.0,3.0,,,,1.0,,1.0,,,,,1.0,0.1587,,,,,,1.0,3.0,
11369904,away,RWDM Brussels,Youssouf Koné,youssouf-kone,Y. Koné,D,,174.0,241,M,333243,EUR,804902400,D,99,99,True,18.0,13.0,5.0,2.0,10.0,14.0,3.0,4.0,4.0,,,45.0,28.0,7.2,6.0,0.00057086,0,,,,,,,1.0,4.0,,,,,3.0,,,,,1.0,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0
11369904,away,RWDM Brussels,Pathé Mboup,pathe-mboup,P. Mboup,M,99,175.0,1969,M,1410231,EUR,1066521600,F,47,47,True,8.0,5.0,2.0,,4.0,5.0,1.0,3.0,3.0,,,25.0,13.0,6.7,3.0,0.00059614,0,,Pathé Mboup,,,,,3.0,1.0,,,,2.0,1.0,,,,,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,
11369904,away,RWDM Brussels,Luis Segovia,luis-segovia,Luis Segovia,D,4,182.0,357,M,827141,EUR,877824000,D,2,2,True,9.0,6.0,4.0,2.0,5.0,6.0,1.0,3.0,,,,17.0,12.0,6.6,3.0,0.00128711,0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11369904,away,RWDM Brussels,Romildo Del Piage,del-piage,Del Piage,M,5,181.0,72,M,1018259,EUR,955497600,M,23,23,True,3.0,2.0,,,,,2.0,3.0,,,,10.0,3.0,6.4,1.0,0.00158404,0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11369904,away,RWDM Brussels,Niklo Dailly,niklo-dailly,N. Dailly,F,81,185.0,25,M,1049196,EUR,1005004800,F,11,11,True,3.0,1.0,,,,,1.0,4.0,,,,10.0,6.0,6.6,3.0,0.00032978,0,,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369904,away,RWDM Brussels,Guillaume Hubert,guillaume-hubert,G. Hubert,G,28,198.0,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369904,away,RWDM Brussels,Sada Diallo,sada-diallo,S. Diallo,F,28,,50,M,1127323,EUR,994636800,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
