match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wasFouled,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_bigChanceMissed
10382291,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,31.0,21.0,16.0,7.0,17.0,23.0,4.0,8.0,1.0,1.0,1.0,10.0,3.0,1.0,3.0,1.0,1.0,90.0,46.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,36.0,29.0,2.0,1.0,20.0,25.0,9.0,15.0,1.0,2.0,4.0,2.0,,,,,,90.0,64.0,6.1,15.0,0,True,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Ximo Navarro,ximo-navarro,X. Navarro,D,23,176,95,M,150864,EUR,633052800,D,2,2,False,44.0,39.0,3.0,1.0,33.0,36.0,6.0,8.0,,1.0,1.0,3.0,,,,,,58.0,51.0,6.7,5.0,0,,,,1.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,51.0,45.0,9.0,4.0,33.0,34.0,12.0,17.0,2.0,5.0,4.0,3.0,,,,,,90.0,62.0,6.8,6.0,0,,,,1.0,1.0,,3.0,1.0,,,2.0,,1.0,Dimitrios,Siovas,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,54.0,44.0,9.0,3.0,32.0,35.0,12.0,19.0,1.0,7.0,1.0,9.0,,,,,,90.0,67.0,7.3,10.0,0,,,,1.0,1.0,,6.0,2.0,,2.0,3.0,,1.0,Rodrigo,Guth,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,False,32.0,26.0,6.0,3.0,16.0,19.0,10.0,13.0,,6.0,,8.0,,,,,,90.0,46.0,6.1,8.0,0,,,,6.0,2.0,1.0,4.0,4.0,,,,2.0,,,,1.0,2.0,,,,,,,,,,
10382291,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,M,77,77,False,29.0,24.0,2.0,2.0,13.0,14.0,11.0,15.0,,5.0,,10.0,,,,,,82.0,44.0,6.4,10.0,2,,,2.0,8.0,2.0,1.0,1.0,,1.0,,,,2.0,,,6.0,1.0,3.0,2.0,,,,,,,,
10382291,home,Fortuna Sittard,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182,365,M,796658,EUR,892080000,M,8,8,False,40.0,34.0,4.0,4.0,18.0,21.0,17.0,24.0,1.0,5.0,,5.0,,,,,,90.0,58.0,6.7,14.0,0,,5.0,,4.0,2.0,1.0,,,2.0,,1.0,,3.0,,,2.0,3.0,1.0,,1.0,,,,,,,
10382291,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,42.0,40.0,4.0,2.0,22.0,23.0,18.0,21.0,,4.0,,3.0,,,,,,82.0,52.0,6.7,5.0,1,,2.0,,2.0,1.0,,2.0,2.0,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,
10382291,home,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,30.0,21.0,,,12.0,13.0,9.0,18.0,,6.0,,1.0,,,,,,86.0,48.0,6.8,13.0,4,,1.0,,2.0,1.0,,,,3.0,1.0,,1.0,,,,4.0,2.0,4.0,2.0,,2.0,,,,,,
10382291,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,False,19.0,13.0,2.0,,7.0,9.0,6.0,10.0,3.0,5.0,,1.0,,,,,,90.0,30.0,6.6,10.0,2,,,5.0,7.0,,,1.0,,4.0,1.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,,
10382291,home,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,F,85,85,True,10.0,6.0,,,2.0,4.0,4.0,6.0,,2.0,,1.0,,,,,,32.0,16.0,6.4,8.0,0,,,,3.0,,,,,1.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,
10382291,home,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,8.0,2.0,6.7,,1,,,,1.0,,,,,,,,1.0,,Thomas,Buitink,,,,,,1.0,,,,,,
10382291,home,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,34,34,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,8.0,5.0,6.3,1.0,1,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,
10382291,home,Fortuna Sittard,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,4.0,1.0,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Stipe Radić,stipe-radic,S. Radić,D,55,193,184,M,879729,EUR,960595200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,home,Fortuna Sittard,Gianmarco Cangiano,gianmarco-cangiano,G. Cangiano,F,7,176,121,M,951927,EUR,1005868800,F,74,74,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,away,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,14.0,9.0,8.0,3.0,8.0,8.0,1.0,6.0,,,,8.0,1.0,3.0,3.0,,,90.0,24.0,7.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382291,away,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,60.0,52.0,3.0,1.0,23.0,25.0,33.0,42.0,,3.0,1.0,4.0,,,,,,90.0,86.0,7.6,12.0,1,,7.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,4.0,,,1.0,1.0,,,
