match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
12530659,home,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,F,80,80,False,24.0,20.0,,,0.0,6.0,8.0,15.0,18.0,1.0,4.0,4.0,,,,1.0,,,,79.0,42.0,7.1,13.0,0.0169558,2,,2.0,7.0,,2.0,,,,2.0,4.0,2.0,,4.0,1.0,,,,,1.0,1.0,1.0,,0.5066,0.5362,1.0,,,,,,,
12530659,home,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184.0,999,M,189193,EUR,807753600,F,17,17,True,6.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,3.0,,,,,2.0,,,,64.0,11.0,6.6,2.0,0.00745461,0,,2.0,3.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175.0,374,M,873049,EUR,919296000,F,10,10,True,24.0,16.0,3.0,1.0,1.0,5.0,5.0,12.0,24.0,,3.0,5.0,,,,2.0,,,,63.0,37.0,7.7,14.0,0.293539,2,,1.0,1.0,,,,,,5.0,1.0,1.0,,2.0,,,,,2.0,1.0,2.0,,,0.1022,,,1.0,1.0,,,,,
12530659,home,Adana Demirspor,Breyton Fougeu,breyton-fougeu,B. Fougeu,F,,175.0,51,M,1545020,EUR,1073347200,F,93,93,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,,,,,,,,,,,11.0,8.0,6.4,4.0,0.0488091,0,,1.0,2.0,,,,,,,1.0,,,1.0,,Breyton,Fougeu,,,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177.0,26,M,863172,EUR,931996800,M,22,22,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,1.0,,1.0,1.0,,,,,,12.0,10.0,6.6,1.0,0.00340573,0,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191.0,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Murat Ugur Eser,,,,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185.0,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Yusuf Bugra Demirkiran,demirkiran-yusuf-bugra,Y. B. Demirkiran,D,23,187.0,14,M,2086502,EUR,1142985600,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,77,175.0,21,M,1170288,EUR,1147651200,F,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Aykut Sarikaya,sarikaya-aykut,A. Sarikaya,D,24,,4,M,2142411,EUR,1250208000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530659,home,Adana Demirspor,Samet Duyur,samet-duyur,S. Duyur,F,,184.0,24,M,1865900,EUR,1250035200,F,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Samet,Duyur,,,,,,,,,,,,,,,,
12530659,away,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192.0,577,M,798375,EUR,857001600,G,97,97,False,29.0,15.0,27.0,13.0,0.0,4.0,5.0,11.0,24.0,,,13.0,,,1.0,,,2.0,2.0,90.0,39.0,6.9,14.0,0.00696333,0,0.0716,,,,,3.0,,,,,,,,,,,True,,,,,,,,,,,3.0,1.0,2.0,2.0,
12530659,away,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,1101279,EUR,1061510400,D,4,4,False,24.0,14.0,8.0,4.0,0.0,9.0,10.0,5.0,14.0,1.0,1.0,7.0,,,,,,,,90.0,36.0,6.7,11.0,0.00291548,0,,,4.0,2.0,,3.0,2.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12530659,away,Göztepe,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,34.0,27.0,5.0,3.0,0.0,13.0,16.0,14.0,18.0,3.0,5.0,4.0,,,,1.0,,,,90.0,43.0,6.9,7.0,0.00935206,0,,1.0,2.0,,,4.0,1.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,
12530659,away,Göztepe,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188.0,77,M,1003161,EUR,950054400,D,23,23,False,38.0,30.0,6.0,1.0,0.0,13.0,15.0,17.0,23.0,5.0,5.0,2.0,,,,,,,,90.0,51.0,7.0,8.0,0.00631759,1,,3.0,6.0,1.0,,5.0,3.0,,,,,1.0,,4.0,,,,1.0,,1.0,,,0.0628,,,,,,,,,
12530659,away,Göztepe,Lasse Nielsen,lasse-nielsen,L. Nielsen,D,4,185.0,71,M,21547,EUR,568598400,M,24,24,False,26.0,13.0,8.0,2.0,0.0,3.0,8.0,11.0,22.0,,5.0,4.0,3.0,3.0,,,,,,90.0,56.0,7.8,20.0,0.0217581,1,,2.0,7.0,2.0,,1.0,1.0,,4.0,2.0,2.0,1.0,1.0,3.0,,,,2.0,1.0,,1.0,,0.5809,0.9239,1.0,,,,,,,
12530659,away,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,16,16,False,40.0,28.0,6.0,2.0,0.0,9.0,12.0,19.0,28.0,3.0,6.0,12.0,2.0,1.0,,,,,,90.0,61.0,6.8,22.0,0.234564,0,,1.0,9.0,1.0,2.0,1.0,2.0,,,2.0,1.0,,7.0,4.0,,,,1.0,,,,,,,,1.0,,,,,,
12530659,away,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,849329,EUR,849139200,M,8,8,False,37.0,30.0,4.0,1.0,0.0,13.0,13.0,17.0,25.0,1.0,6.0,4.0,2.0,2.0,,1.0,,,,89.0,51.0,7.2,10.0,0.00990686,3,,,7.0,2.0,1.0,1.0,1.0,,1.0,3.0,2.0,,,3.0,,,,,,1.0,2.0,,0.1129,0.096,,,,,,,,
12530659,away,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,M,30,30,False,33.0,21.0,3.0,2.0,0.0,2.0,3.0,20.0,32.0,2.0,12.0,7.0,6.0,3.0,,2.0,,,,90.0,78.0,7.3,26.0,0.0510411,1,,1.0,8.0,1.0,2.0,3.0,1.0,,2.0,4.0,2.0,,5.0,2.0,,,,2.0,1.0,1.0,,,0.0946,,,,,,,,,
12530659,away,Göztepe,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,F,43,43,False,26.0,25.0,1.0,,1.0,6.0,6.0,20.0,25.0,1.0,5.0,3.0,2.0,1.0,,2.0,,,,69.0,40.0,7.7,7.0,0.261917,0,,,2.0,1.0,,,1.0,,5.0,,,,2.0,1.0,,,,3.0,1.0,,,,,,,2.0,1.0,,,,,
12530659,away,Göztepe,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,9,9,False,16.0,8.0,,,0.0,2.0,3.0,6.0,14.0,6.0,7.0,2.0,,,,1.0,,,,69.0,30.0,7.4,12.0,0.0850917,3,,1.0,6.0,1.0,,1.0,1.0,,1.0,2.0,,,1.0,4.0,,,,,,,2.0,1.0,0.7446,1.2108,1.0,,,,,,,1.0
12530659,away,Göztepe,Rômulo,romulo,Rômulo,F,40,193.0,3722,M,1133743,EUR,1013126400,F,79,79,False,28.0,20.0,2.0,,0.0,2.0,3.0,19.0,27.0,2.0,4.0,4.0,,,,1.0,,,,90.0,48.0,6.4,18.0,0.321383,3,,,6.0,,2.0,1.0,,,2.0,4.0,1.0,,4.0,1.0,Rômulo,,,3.0,1.0,1.0,1.0,1.0,0.8032,0.2952,,1.0,,,,,,2.0
12530659,away,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184.0,3548,M,1170954,EUR,1084233600,M,6,6,True,11.0,6.0,1.0,,0.0,,1.0,8.0,12.0,3.0,4.0,2.0,1.0,1.0,,,,,,21.0,20.0,6.5,5.0,0.146897,3,,,,,,1.0,,,2.0,,,,,,,,,,2.0,3.0,,,0.1409,,,,,,,,,
12530659,away,Göztepe,Emersonn,emersonn,Emersonn,F,20,186.0,559,M,1128844,EUR,1089936000,F,19,19,True,7.0,6.0,,,0.0,,1.0,6.0,6.0,,2.0,3.0,,,,,,,,21.0,10.0,6.6,2.0,0.00930568,0,,1.0,3.0,1.0,,,,,,3.0,2.0,,,,Emersonn,,,,,,,,,,,,,,,,,
12530659,away,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,903999,EUR,907977600,D,77,77,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,6.288e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530659,away,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202.0,62,M,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530659,away,Göztepe,Emircan Secgin,emircan-secgin,E. Secgin,G,,192.0,20,M,997159,EUR,1017792000,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530659,away,Göztepe,Ege Yildirim,yildirim-ege,E. Yildirim,D,45,,48,M,1533919,EUR,1176854400,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ege Yildirim,,,,,,,,,,,,,,,,,
12530659,away,Göztepe,Emir Enes Araz,emir-enes-araz,E. E. Araz,M,27,,17,,1892416,EUR,1154908800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
