match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,confirmed,playerName,reason,rescinded,injury,description
12514117,FT,3.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12514117,,3.0,0.0,,90,2.0,,1,,,goal,penalty,250323587.0,True,penalty,795236.0,Vangelis Pavlidis,,,,,,,
12514117,,,,,90,0.0,,1,,,injuryTime,,,,,,,3.0,,,,,,
12514117,,,,,90,,,1,,,varDecision,,31957.0,True,penaltyNotAwarded,906800.0,Leandro Barreiro,,False,,,,,
12514117,,,,,88,,,3,,,card,,122550650.0,False,yellow,44684.0,João Aurélio,,,João Aurélio,Foul,False,,
12514117,,,,,83,,,8,,,substitution,,123673882.0,True,regular,,,,,,,,False,
12514117,,,,,81,,,10,,,substitution,,123673884.0,False,regular,,,,,,,,False,
12514117,,,,,81,,,10,,,substitution,,123673883.0,False,regular,,,,,,,,False,
12514117,,,,,72,,,19,,,substitution,,123673795.0,False,regular,,,,,,,,False,
12514117,,,,,68,,,23,,,substitution,,123673772.0,True,regular,,,,,,,,False,
12514117,,,,,68,,,23,,,substitution,,123673773.0,True,regular,,,,,,,,False,
12514117,,,,,68,,,23,,,substitution,,123673770.0,True,regular,,,,,,,,False,
12514117,,,,,68,,,23,,,substitution,,123673771.0,True,regular,,,,,,,,False,
12514117,,,,,57,,,34,,,substitution,,123673682.0,False,regular,,,,,,,,False,
12514117,,,,,57,,,34,,,substitution,,123673683.0,False,regular,,,,,,,,False,
12514117,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12514117,,,,,45,7.0,,1,,,inGamePenalty,,118521051.0,False,missed,937743.0,Dudu,,,,goalkeeperSave,,,Goalkeeper save
12514117,,,,,45,5.0,,1,,,varDecision,,31948.0,False,penaltyNotAwarded,1011997.0,Chiheb Labidi,,False,,,,,
12514117,,,,,45,1.0,,1,,,card,,122543563.0,False,yellow,1394929.0,Djibril Soumaré,,,Djibril Soumaré,Foul,False,,
12514117,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,,,,,
12514117,,2.0,0.0,,23,,,23,,,goal,penalty,249399470.0,True,penalty,907461.0,Orkun Kökçü,,,,,,,
12514117,,,,,21,,,25,,,varDecision,,31942.0,True,penaltyAwarded,220223.0,Andrea Belotti,,True,,,,,
12514117,,,,,19,,,27,,,card,,122541999.0,False,yellow,1112474.0,Ze Vitor,,,Ze Vitor,Foul,False,,
12514117,,1.0,0.0,,5,,,41,,,goal,,249251424.0,True,regular,990550.0,Zeki Amdouni,,,,,,,
