match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_lastName,captain
11761766,home,Chester FC,Wyll Stanway,Wyll Stanway,wyll-stanway,W. Stanway,G,1,193.0,17,M,1580852,EUR,990403200.0,G,1,1,False,,
11761766,home,Chester FC,Tom Sparrow,,tom-sparrow,T. Sparrow,M,7,,36,M,1014453,EUR,1044230400.0,M,18,18,False,,
11761766,home,Chester FC,Liam Edwards,Liam,liam-edwards,L. Edwards,D,,190.0,1,M,962635,EUR,844214400.0,D,33,33,False,Edwards,
11761766,home,Chester FC,Matty Williams,Matty,matty-williams,M. Williams,D,6,191.0,6,M,978536,EUR,969148800.0,D,6,6,False,Williams,
11761766,home,Chester FC,Joel Taylor,,joel-taylor,J. Taylor,D,3,180.0,5,M,867585,EUR,827625600.0,D,3,3,False,,
11761766,home,Chester FC,Declan Weeks,Declan,declan-weeks,D. Weeks,M,4,,13,M,793470,EUR,816393600.0,M,4,4,False,Weeks,
11761766,home,Chester FC,Kevin Roberts,Kevin,kevin-roberts,K. Roberts,D,25,188.0,5,M,99857,EUR,619315200.0,D,25,25,False,Roberts,
11761766,home,Chester FC,Elliott Whitehouse,,elliott-whitehouse,E. Whitehouse,M,16,180.0,8,M,255055,EUR,751680000.0,M,10,10,False,,
11761766,home,Chester FC,George Glendon,George,george-glendon,G. Glendon,M,8,177.0,11,M,352674,EUR,799459200.0,M,8,8,False,Glendon,True
11761766,home,Chester FC,Reece Daly,Reece Daly,reece-daly,R. Daly,M,19,,2,M,1580836,EUR,1094688000.0,M,19,19,False,,
11761766,home,Chester FC,Adam Thomas,Adam,adam-thomas,A. Thomas,M,14,191.0,1,M,158687,EUR,760320000.0,M,11,11,False,Thomas,
11761766,home,Chester FC,Charlie Caton,,charlie-caton,C. Caton,F,18,182.0,38,M,1009296,EUR,1038182400.0,F,9,9,True,,
11761766,home,Chester FC,Kieran Coates,,kieran-coates,K. Coates,D,2,,4,M,1014451,EUR,1002585600.0,D,23,23,True,,
11761766,home,Chester FC,Harrison Burke,Harrison Burke,harrison-burke,H. Burke,D,5,180.0,36,M,1580802,EUR,1031875200.0,D,5,5,True,,
