match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_interceptionWon,stat_keyPass,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_lastManTackle
12450898,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,28.0,18.0,15.0,5.0,0.0,13.0,14.0,5.0,14.0,5.0,1.0,90.0,33.0,6.8,10.0,0.00527977,0,0.5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450898,home,Lille,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,False,32.0,27.0,2.0,1.0,0.0,14.0,15.0,13.0,19.0,1.0,,90.0,45.0,7.0,8.0,0.00657804,1,,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.1102,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450898,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,59.0,54.0,7.0,3.0,0.0,35.0,36.0,19.0,23.0,6.0,,90.0,73.0,7.9,6.0,0.00818571,0,,,,9.0,,,6.0,3.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12450898,home,Lille,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,2,2,False,61.0,54.0,3.0,,0.0,41.0,45.0,13.0,16.0,4.0,,90.0,71.0,7.0,8.0,0.00566988,1,,,3.0,4.0,,,5.0,1.0,,,0.05,2.0,,,,,,1.0,aissamandi23,2.0,1.0,1.0,0.2642,,,,,,,,,,,,,,,
12450898,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,45.0,35.0,2.0,,0.0,16.0,18.0,20.0,28.0,5.0,,78.0,63.0,6.9,12.0,0.218065,1,,1.0,5.0,2.0,,1.0,2.0,2.0,1.0,1.0,0.0695,,1.0,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
12450898,home,Lille,Ngal'ayel Mukau,Ngal'ayel Mukau,,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,False,31.0,27.0,2.0,1.0,0.0,13.0,14.0,14.0,17.0,6.0,,78.0,43.0,7.4,6.0,0.108262,1,,,2.0,6.0,,,1.0,3.0,1.0,,0.0365,,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,0.3004,,1.0,1.0,,,,,,,,,,,,
12450898,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,55.0,44.0,5.0,2.0,0.0,19.0,20.0,25.0,36.0,7.0,,90.0,83.0,7.2,18.0,0.0173403,0,,1.0,8.0,9.0,1.0,,5.0,4.0,2.0,3.0,,1.0,,,,,2.0,4.0,,2.0,2.0,,,,1.0,,True,,,,,,,,,,,
12450898,home,Lille,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,26,26,False,55.0,48.0,4.0,2.0,0.0,26.0,27.0,22.0,28.0,4.0,,78.0,60.0,7.0,8.0,0.420355,1,,,4.0,2.0,2.0,,,1.0,1.0,2.0,0.0284,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
12450898,home,Lille,Mitchel Bakker,,,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,F,20,20,False,25.0,19.0,2.0,2.0,0.0,6.0,8.0,13.0,19.0,3.0,,90.0,36.0,6.9,11.0,0.095036,1,,2.0,3.0,3.0,,,,2.0,,1.0,0.0448,,1.0,,,,2.0,1.0,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,
12450898,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,23.0,19.0,,,0.0,5.0,5.0,14.0,18.0,2.0,,87.0,29.0,6.5,6.0,0.0406389,1,,,2.0,4.0,,1.0,,,,,0.1241,1.0,1.0,1.0,,,1.0,2.0,jodavid,1.0,1.0,,,,,,,,,,1.0,,,,,,,
