match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_shotOffTarget,captain,stat_goalAssist,stat_dispossessed,stat_goals,stat_keyPass,stat_wonContest,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
10407018,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,30.0,18.0,25.0,13.0,10.0,13.0,8.0,17.0,1.0,12.0,1.0,3.0,5.0,90.0,41.0,8.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,37.0,28.0,9.0,6.0,14.0,16.0,14.0,21.0,1.0,6.0,,,,90.0,57.0,7.8,12.0,3,,,2.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,739,M,934196,EUR,879292800,D,59,59,False,22.0,19.0,5.0,4.0,17.0,18.0,2.0,4.0,,6.0,,,,90.0,26.0,6.7,3.0,1,,,2.0,3.0,3.0,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,20.0,15.0,3.0,1.0,9.0,12.0,6.0,8.0,,1.0,,,,45.0,25.0,6.5,6.0,0,,,1.0,2.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,M,2,2,False,12.0,8.0,2.0,,4.0,4.0,6.0,14.0,5.0,1.0,,,,90.0,37.0,6.7,14.0,1,,,1.0,7.0,4.0,2.0,,,,3.0,,1.0,,,1.0,3.0,4.0,6.0,2.0,1.0,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,879,M,829643,EUR,749347200,M,10,10,False,51.0,42.0,8.0,4.0,16.0,21.0,28.0,33.0,1.0,4.0,,,,89.0,74.0,8.5,13.0,1,,,1.0,5.0,5.0,1.0,,1.0,5.0,4.0,,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,,True,1.0,1.0,1.0,6.0,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,20,20,False,27.0,18.0,5.0,2.0,8.0,12.0,11.0,20.0,2.0,6.0,,,,90.0,44.0,7.0,13.0,1,,,1.0,4.0,4.0,,,,4.0,2.0,1.0,2.0,2.0,1.0,1.0,,,5.0,1.0,,,,,,1.0,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,94,94,False,33.0,28.0,1.0,,10.0,11.0,19.0,24.0,,11.0,,,,90.0,63.0,6.8,17.0,1,,,1.0,9.0,6.0,4.0,,1.0,5.0,2.0,2.0,,2.0,,2.0,3.0,,2.0,1.0,,,,4.0,,1.0,1.0,1.0,,,,,,
10407018,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,F,8,8,False,15.0,9.0,1.0,,2.0,3.0,7.0,12.0,1.0,7.0,,,,72.0,37.0,6.8,15.0,1,Jean Thierry Lazare,Amani,,4.0,8.0,4.0,,,,3.0,4.0,,,,2.0,4.0,,,,1.0,,,1.0,,,1.0,,jtl_amani_8,,,,,
10407018,home,Royale Union Saint-Gilloise,Dante Vanzeir,dante-vanzeir,D. Vanzeir,F,13,175,635,M,822673,EUR,892684800,F,13,13,False,9.0,6.0,1.0,,3.0,3.0,4.0,7.0,3.0,3.0,,,,72.0,20.0,7.4,6.0,3,,,,2.0,,,,1.0,,,,,,1.0,,3.0,2.0,1.0,1.0,1.0,,,,1.0,3.0,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,7,7,False,16.0,9.0,2.0,1.0,1.0,3.0,9.0,14.0,1.0,2.0,,,,86.0,35.0,6.8,15.0,3,,,2.0,7.0,5.0,4.0,,,,,1.0,4.0,,1.0,,4.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,,boniface_jrn,,,,,
10407018,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,True,9.0,8.0,,,4.0,5.0,4.0,4.0,1.0,1.0,,,,45.0,17.0,6.7,2.0,0,,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,True,8.0,6.0,2.0,1.0,1.0,3.0,5.0,5.0,,2.0,,,,18.0,12.0,6.5,4.0,1,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,True,8.0,3.0,,,1.0,1.0,2.0,7.0,,1.0,,,,18.0,12.0,6.4,7.0,0,,,2.0,4.0,2.0,,,,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,9.0,4.0,6.6,2.0,1,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407018,home,Royale Union Saint-Gilloise,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7730,M,1127191,EUR,991094400,M,6,6,True,,,,,,,,,,,,,,,,,,0,Oussama El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,o.elazzouzi,,,,,
10407018,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,26.0,18.0,14.0,7.0,16.0,20.0,2.0,6.0,1.0,8.0,3.0,4.0,4.0,90.0,39.0,7.0,8.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10407018,away,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,92,M,30420,EUR,596678400,D,2,2,False,52.0,42.0,4.0,,24.0,26.0,18.0,27.0,,2.0,,,,58.0,60.0,6.3,12.0,1,,,1.0,5.0,3.0,,,,,2.0,,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
10407018,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,91.0,75.0,13.0,7.0,41.0,45.0,34.0,46.0,1.0,1.0,,,,90.0,101.0,7.1,16.0,0,,,4.0,2.0,5.0,,,,2.0,1.0,,1.0,,,1.0,,1.0,,,,True,,,,,,,,,,,2.0,
10407018,away,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,51,51,False,74.0,64.0,4.0,2.0,47.0,54.0,17.0,20.0,3.0,7.0,,,,90.0,84.0,6.8,10.0,0,,,1.0,1.0,4.0,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,pachowilliam,,,,1.0,
10407018,away,Royal Antwerp FC,Gastón Ávila,gaston-avila,G. Ávila,D,3,182,1203,M,975526,EUR,1001808000,D,22,22,False,70.0,60.0,11.0,7.0,30.0,33.0,30.0,37.0,,4.0,,,,90.0,101.0,7.1,14.0,0,,,1.0,2.0,8.0,,,,2.0,4.0,3.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10407018,away,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,43.0,38.0,1.0,1.0,15.0,17.0,23.0,26.0,2.0,5.0,,,,85.0,56.0,7.4,6.0,0,Arthur Vermeeren,,1.0,2.0,7.0,,,,,6.0,,,,,5.0,1.0,2.0,,,,,,,,1.0,,,arthurvermeeren,,,,,
10407018,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,11.0,6.0,1.0,,3.0,3.0,3.0,8.0,,1.0,,,,77.0,21.0,6.3,8.0,0,,,1.0,3.0,3.0,2.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,
10407018,away,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,11,11,False,27.0,22.0,,,6.0,8.0,16.0,20.0,,6.0,,,,85.0,42.0,6.6,13.0,2,Arbnor,Muja,,5.0,3.0,5.0,,2.0,,,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,,2.0,,,,,,1.0,
10407018,away,Royal Antwerp FC,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,14,14,False,48.0,37.0,6.0,5.0,17.0,19.0,21.0,34.0,,4.0,,,,90.0,76.0,5.9,28.0,1,,,,13.0,4.0,4.0,,,,2.0,1.0,1.0,2.0,,1.0,5.0,3.0,5.0,1.0,1.0,,,4.0,,1.0,1.0,,,,,,,
10407018,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,28.0,24.0,3.0,3.0,8.0,8.0,16.0,22.0,,5.0,,,,77.0,38.0,6.8,8.0,1,,,,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,,,,,1.0,,,2.0,,,,,,,
10407018,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,25.0,18.0,2.0,1.0,6.0,6.0,12.0,19.0,1.0,3.0,,,,90.0,32.0,6.4,10.0,0,,,2.0,6.0,5.0,,,,,1.0,2.0,4.0,,,1.0,1.0,1.0,,,,,,2.0,,2.0,,2.0,,,,,,1.0
10407018,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,True,19.0,17.0,1.0,1.0,4.0,5.0,13.0,14.0,,2.0,,,,32.0,25.0,6.7,3.0,0,,,,,2.0,,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,
10407018,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,169,M,997118,EUR,1023408000,M,32,32,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,13.0,5.0,6.8,1.0,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10407018,away,Royal Antwerp FC,Viktor Fischer,viktor-fischer,V. Fischer,F,,179,239,M,94287,EUR,771120000,F,7,7,True,5.0,4.0,,,,,4.0,7.0,,,,,,13.0,10.0,6.6,4.0,0,,,,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
10407018,away,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187,205,M,1463869,EUR,1115683200,D,52,52,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,10.0,9.0,6.8,2.0,1,Kobe Corbanie,,,,1.0,,,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
10407018,away,Royal Antwerp FC,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,17,17,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,2.0,,,,10.0,7.0,6.5,2.0,0,,,,3.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,
10407018,away,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
