match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAGoal,stat_bigChanceMissed
12504706,home,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,12.0,5.0,1.0,,0.0,4.0,5.0,1.0,7.0,,4.0,,,,,62.0,19.0,6.8,12.0,0.00077911,2,,,,1.0,1.0,6.0,1.0,,,1.0,1.0,1.0,,,0.389,0.2903,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
12504706,home,Hellas Verona,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,18,18,True,8.0,6.0,,,0.0,1.0,2.0,5.0,6.0,,1.0,,,,,28.0,16.0,7.1,5.0,0.00387434,1,,,,1.0,,3.0,,,,1.0,1.0,1.0,,,0.2853,0.3717,,,,,2.0,,,,1.0,,,,,,,,,
12504706,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,13.0,7.0,,,0.0,1.0,2.0,6.0,11.0,,3.0,,,,,28.0,17.0,6.7,7.0,0.0157254,0,,,,2.0,3.0,3.0,5.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,
12504706,home,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,2.0,2.0,,,1.0,,,2.0,2.0,,,,,,,18.0,5.0,7.0,2.0,0.100354,0,,,,,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,
12504706,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,9.0,4.0,6.7,,0.00128695,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,,,,,,9.0,5.0,6.6,,0.00118418,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Federico Magro,federico-magro,F. Magro,G,22,189,81,M,1126870,EUR,1105315200,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,Yllan Okou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Christian Corradi,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,home,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,21.0,19.0,5.0,3.0,0.0,17.0,17.0,2.0,4.0,2.0,5.0,,1.0,2.0,2.0,90.0,27.0,6.3,2.0,0.00037052,0,-1.4225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12504706,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,77.0,63.0,7.0,3.0,0.0,33.0,40.0,30.0,37.0,3.0,6.0,,,,,90.0,86.0,6.6,15.0,0.0648058,0,,,,1.0,1.0,2.0,5.0,3.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12504706,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,84.0,78.0,6.0,3.0,0.0,50.0,53.0,28.0,31.0,2.0,9.0,,,,,90.0,90.0,6.6,6.0,0.0121475,0,,,,4.0,1.0,5.0,3.0,2.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,evanndicka,,
12504706,away,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,3,3,False,72.0,60.0,5.0,3.0,0.0,30.0,33.0,31.0,43.0,2.0,2.0,,,,,90.0,92.0,6.7,19.0,0.0799658,0,,,,2.0,,6.0,4.0,2.0,1.0,2.0,,,,2.0,,,1.0,1.0,1.0,,1.0,2.0,4.0,1.0,,,,,,1.0,,,,
12504706,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,M,19,19,False,46.0,34.0,2.0,1.0,1.0,16.0,18.0,18.0,28.0,,6.0,,,,,90.0,62.0,7.2,17.0,0.0187454,1,,,,1.0,2.0,2.0,3.0,1.0,,,,,,2.0,0.0628,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,
12504706,away,Roma,Manu Koné,manu-kone,M. Koné,M,17,186,6943,M,974087,EUR,990057600,M,17,17,False,48.0,41.0,5.0,2.0,0.0,9.0,10.0,32.0,38.0,1.0,,,,,,81.0,61.0,6.7,11.0,0.0633932,0,,,,1.0,1.0,6.0,6.0,1.0,1.0,4.0,,,,,,,1.0,2.0,2.0,,3.0,3.0,,,,1.0,,,,,,,,
12504706,away,Roma,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,63.0,54.0,3.0,1.0,0.0,21.0,25.0,33.0,38.0,1.0,2.0,,,,,67.0,71.0,6.5,11.0,0.0276161,0,,,,1.0,1.0,5.0,4.0,2.0,1.0,1.0,,,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,
12504706,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,False,35.0,23.0,3.0,,0.0,6.0,8.0,17.0,28.0,,2.0,,,,,66.0,52.0,6.1,17.0,0.0391303,2,,,,1.0,,4.0,2.0,,,,,,,2.0,0.1707,,1.0,,3.0,,1.0,1.0,1.0,,,1.0,,2.0,,1.0,,nico_zale,1.0,
12504706,away,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,36.0,27.0,3.0,1.0,0.0,7.0,8.0,20.0,28.0,,6.0,,,,,66.0,52.0,7.0,16.0,0.0727126,3,,,,1.0,,9.0,4.0,,,2.0,1.0,1.0,,,0.3424,0.2959,2.0,2.0,5.0,,1.0,2.0,,,2.0,2.0,,2.0,,,,matiassoule11,,1.0
12504706,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,F,7,7,False,32.0,25.0,3.0,,0.0,8.0,11.0,17.0,23.0,,5.0,,,,,90.0,50.0,7.0,13.0,0.0938064,2,,,,3.0,4.0,6.0,9.0,2.0,1.0,1.0,,,,,0.4215,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,1.0,True,1.0,,lorepelle7,,
12504706,away,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,18.0,15.0,,,0.0,5.0,6.0,10.0,12.0,,,,,,,74.0,25.0,7.1,7.0,0.0419924,1,,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,,,0.5964,0.695,,,,,2.0,1.0,,,2.0,,,,,2.0,,tema_dovbyk,,
12504706,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,True,15.0,13.0,1.0,1.0,0.0,4.0,4.0,10.0,12.0,,3.0,,,,,24.0,24.0,6.9,5.0,0.00685436,2,,,,,,2.0,1.0,,,1.0,1.0,,,,0.1244,0.2056,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,LaJoya,,
12504706,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,11.0,9.0,,,0.0,3.0,3.0,6.0,9.0,,2.0,,,,,24.0,17.0,6.7,4.0,0.00811516,0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,stewel92,,
12504706,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,True,25.0,25.0,1.0,1.0,0.0,8.0,8.0,17.0,17.0,,1.0,,,,,23.0,31.0,7.1,,0.0335547,2,,,,,4.0,,5.0,1.0,1.0,,,,1.0,,0.0438,,,2.0,,2.0,,,,,,,,,,,,,,
12504706,away,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,,16.0,10.0,6.7,2.0,0.0613196,1,,,,,,,1.0,,,,,,,,0.0351,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
12504706,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,True,15.0,12.0,2.0,,0.0,4.0,5.0,9.0,13.0,,1.0,,,,,9.0,20.0,6.6,5.0,0.0577867,0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,3.0,1.0,,,,,,,,LeoParedes,,
12504706,away,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,away,Roma,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194,3853,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,away,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,Buba Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,away,Roma,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,966849,EUR,932256000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s.abdulhamed66,,
12504706,away,Roma,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4596,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aussenrist15,,
12504706,away,Roma,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504706,away,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
