match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_totalContest,stat_wonContest,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_shotOffTarget,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
14015661,home,SSV Jahn Regensburg,Felix Gebhardt,Felix,Gebhardt,felix-gebhardt,F. Gebhardt,G,1,188,53,M,927379,EUR,1014940800,G,1,1,False,34.0,21.0,18.0,5.0,0.0,17.0,19.0,4.0,15.0,2.0,4.0,1.0,2.0,90.0,40.0,5.5,13.0,0,0.09,-0.06,-0.2,-0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Leopold Wurm,Leopold,Wurm,wurm-leopold,L. Wurm,D,37,194,163,M,1516394,EUR,1142899200,D,37,37,False,23.0,11.0,8.0,,0.0,9.0,10.0,2.0,13.0,7.0,,,,90.0,32.0,6.1,13.0,0,0.24,0.01,-0.32,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Felix Strauss,Felix Strauss,,felix-strauss,F. Strauss,D,4,186,39,M,1064209,EUR,985564800,D,4,4,False,20.0,16.0,6.0,3.0,0.0,15.0,16.0,1.0,4.0,5.0,4.0,,,90.0,30.0,6.5,4.0,0,0.01,0.01,-0.02,,1.0,4.0,2.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Robin Ziegele,Robin,Ziegele,robin-ziegele,R. Ziegele,D,14,186,2,M,800982,EUR,858211200,D,14,14,False,22.0,14.0,6.0,1.0,0.0,10.0,12.0,4.0,10.0,11.0,6.0,,,90.0,45.0,6.6,11.0,0,0.23,0.09,-0.11,,,3.0,4.0,4.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Nicolas Oliveira Kisilowski,Nicolas,Oliveira Kisilowski,oliveira-kisilowski-nicolas,N. O. Kisilowski,D,25,187,77,M,1215019,EUR,1076025600,M,25,25,False,16.0,7.0,4.0,1.0,0.0,4.0,8.0,3.0,8.0,3.0,7.0,,,83.0,32.0,6.6,13.0,0,0.05,0.08,0.14,,1.0,5.0,3.0,,1.0,3.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Leo Mätzler,Leo,Mätzler,leo-matzler,L. Mätzler,D,31,186,15,M,990233,EUR,1019001600,M,31,31,False,9.0,4.0,,,0.0,3.0,5.0,1.0,4.0,7.0,3.0,,,90.0,24.0,6.8,5.0,1,0.07,-0.22,0.43,,2.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,1.0,-0.3,,,,,,,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Andreas Geipl,Andreas,Geipl,andreas-geipl,A. Geipl,M,8,180,13,M,142221,EUR,703814400,M,8,8,False,17.0,6.0,5.0,,0.0,5.0,7.0,1.0,10.0,,1.0,,,90.0,25.0,5.9,12.0,1,-0.07,-0.03,-0.09,,,6.0,1.0,,3.0,2.0,1.0,,,2.0,,,1.0,,1.0,,,0.02,1.0,1.0,,,,,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Benedikt Bauer,Benedikt,Bauer,benedikt-bauer,B. Bauer,D,26,179,10,M,1131535,EUR,1061078400,M,26,26,False,10.0,6.0,5.0,4.0,0.0,2.0,3.0,4.0,7.0,2.0,2.0,,,90.0,28.0,7.6,11.0,2,0.17,0.06,-0.04,,,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,0.53,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Christian Kühlwetter,Christian,Kühlwetter,christian-kuhlwetter,C. Kühlwetter,M,30,182,58,M,326695,EUR,830044800,F,30,30,False,6.0,1.0,2.0,1.0,1.0,,3.0,1.0,3.0,1.0,,,,90.0,18.0,6.6,10.0,1,-0.22,0.04,0.18,,1.0,6.0,4.0,,1.0,3.0,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,-0.13,,,2.0,,,1.0,True,,,,,,,,,
14015661,home,SSV Jahn Regensburg,Davis Asante,Davis,Asante,asante-davis,D. Asante,F,19,182,13,M,1216186,EUR,1050364800,F,19,19,False,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,75.0,11.0,6.6,3.0,0,-0.03,0.0,0.0,,1.0,4.0,4.0,,2.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,
