match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalClearance,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_goalAssist,stat_totalCross,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_goals,stat_accurateCross,stat_interceptionWon,stat_outfielderBlock,stat_hitWoodwork
11177071,home,Phoenix Rising FC,Jackson Conway,jackson-conway,J. Conway,F,,188.0,26,M,1025230,EUR,1007337600,F,28,28,False,27.0,22.0,2.0,1.0,7.0,8.0,15.0,19.0,2.0,6.0,2.0,,,90.0,38.0,7.3,6.0,5,2.0,,,,,2.0,,3.0,,,,,,,3.0,,,,,2.0,,1.0,2.0,,,,,
11177071,home,Phoenix Rising FC,Daniel Krutzen,daniel-krutzen,D. Krutzen,D,,184.0,3,M,881701,EUR,850953600,D,4,4,True,41.0,33.0,6.0,1.0,24.0,25.0,9.0,16.0,3.0,3.0,3.0,,,45.0,49.0,6.6,12.0,0,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,
11177071,home,Phoenix Rising FC,Fede Varela,fede-varela,F. Varela,M,10,175.0,79,M,806590,EUR,861321600,M,10,10,True,19.0,18.0,,,8.0,9.0,11.0,11.0,,2.0,,,,28.0,22.0,6.6,3.0,0,,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,1.0,,,
11177071,home,Phoenix Rising FC,Kevon Lambert,kevon-lambert,K. Lambert,M,31,190.0,212,M,884950,EUR,858988800,M,27,27,True,21.0,21.0,1.0,1.0,19.0,19.0,2.0,2.0,1.0,1.0,1.0,,,28.0,22.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11177071,home,Phoenix Rising FC,Gabriel Torres,gabriel-torres,G. Torres,M,16,178.0,29,M,1019851,EUR,838857600,M,16,16,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,18.0,9.0,6.5,3.0,0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,
11177071,home,Phoenix Rising FC,Henry Uzochukwu,henry-uzochukwu,H. Uzochokwu,D,,170.0,34,M,940646,EUR,916963200,D,15,15,True,4.0,4.0,,,,,4.0,4.0,1.0,,,,,9.0,6.0,6.8,,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,
11177071,home,Phoenix Rising FC,Rocco Ríos Novo,rios-novo-rocco,R. Ríos Novo,G,34,181.0,1476,M,1003017,EUR,1023148800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,Rocco,Ríos Novo,,,,,,,,,,,,,,,,,,
11177071,home,Phoenix Rising FC,Manuel Arteaga,manuel-arteaga,M. Arteaga,F,9,185.0,66,M,164895,EUR,771811200,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11177071,away,Greenville Triumph SC,Jared Mazzola,jared-mazzola,J. Mazzola,G,99,,5,M,1397695,EUR,917136000,G,99,99,False,23.0,8.0,16.0,1.0,7.0,9.0,1.0,14.0,,7.0,,3.0,4.0,90.0,31.0,7.0,15.0,0,,,,,,,,,Jared Mazzola,,,,,,,,,,,,,,,,,,,
11177071,away,Greenville Triumph SC,Noah Franke,noah-franke,N. Franke,M,13,173.0,1,M,934846,EUR,796089600,D,13,13,False,36.0,32.0,2.0,2.0,16.0,17.0,18.0,22.0,6.0,5.0,2.0,,,90.0,50.0,7.2,6.0,0,,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,3.0,,,,,,,,2.0,,1.0,
11177071,away,Greenville Triumph SC,Evan Lee,evan-lee,E. Lee,M,12,194.0,1,M,882258,EUR,754012800,D,12,12,False,29.0,22.0,4.0,,19.0,23.0,3.0,6.0,1.0,4.0,,,,90.0,33.0,6.4,7.0,0,3.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11177071,away,Greenville Triumph SC,Tyler Polak,tyler-polak,T. Polak,D,3,173.0,2,M,867555,EUR,705715200,D,3,3,False,30.0,26.0,5.0,3.0,16.0,17.0,10.0,13.0,,6.0,,,,90.0,30.0,6.3,4.0,0,,,,True,,4.0,,,,,,,,,3.0,,,1.0,,,,,1.0,,,,,
11177071,away,Greenville Triumph SC,Jonah Biggar,jonah-biggar,J. Biggar,D,6,,3,M,1397697,EUR,1102636800,D,6,6,False,26.0,19.0,5.0,2.0,10.0,11.0,9.0,15.0,4.0,12.0,3.0,,,90.0,48.0,6.4,10.0,0,3.0,1.0,,,,3.0,1.0,,Jonah Biggar,,,,,,,,,2.0,,,1.0,,,,,1.0,,
11177071,away,Greenville Triumph SC,Noah Pilato,noah-pilato,N. Pilato,M,,175.0,1,,884369,EUR,835660800,M,5,5,False,14.0,12.0,2.0,1.0,7.0,8.0,5.0,6.0,1.0,1.0,,,,60.0,20.0,6.8,2.0,1,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,
11177071,away,Greenville Triumph SC,Aaron Walker,aaron-walker,A. Walker,M,,180.0,2,M,884412,EUR,644457600,M,8,8,False,33.0,31.0,5.0,4.0,17.0,17.0,14.0,18.0,3.0,2.0,2.0,,,70.0,42.0,6.4,7.0,1,,1.0,1.0,,,3.0,,1.0,,,,1.0,,,2.0,,2.0,1.0,,,2.0,,,,,,,
11177071,away,Greenville Triumph SC,Lyam MacKinnon,lyam-mackinnon,L. MacKinnon,M,17,185.0,18,M,1481410,EUR,938217600,M,9,9,False,13.0,11.0,2.0,1.0,5.0,5.0,6.0,11.0,2.0,2.0,1.0,,,69.0,23.0,6.6,6.0,2,2.0,,,,1.0,5.0,1.0,2.0,Lyam MacKinnon,,1.0,,,,3.0,,3.0,,,,,,1.0,,,1.0,,
11177071,away,Greenville Triumph SC,David Leonardo Castro,david-leonardo-castro,D. L. Castro,F,25,183.0,35,M,146475,EUR,610934400,M,25,25,False,15.0,13.0,,,6.0,7.0,7.0,9.0,2.0,2.0,,,,70.0,23.0,6.1,7.0,1,,1.0,,,,11.0,,1.0,,,4.0,2.0,1.0,,3.0,,1.0,3.0,,,3.0,1.0,,,,,,
11177071,away,Greenville Triumph SC,Venton Evans,venton-evans,V. Evans,M,,183.0,8,M,1113524,EUR,898214400,M,19,19,False,12.0,8.0,6.0,5.0,3.0,4.0,7.0,11.0,4.0,4.0,2.0,,,90.0,28.0,7.0,10.0,1,1.0,1.0,1.0,,1.0,3.0,2.0,,Venton Evans,,,1.0,,,,,3.0,,,1.0,2.0,,2.0,,2.0,1.0,,
11177071,away,Greenville Triumph SC,Jacob Labovitz,jacob-labovitz,J. Labovitz,F,8,,4,M,935246,EUR,905731200,F,18,18,False,14.0,8.0,,,2.0,4.0,6.0,10.0,1.0,,1.0,,,89.0,20.0,6.6,9.0,1,,,,,,4.0,,1.0,,,2.0,,,,2.0,,,,,,,,,,,,1.0,
11177071,away,Greenville Triumph SC,Devin Boyce,devin-boyce,D. Boyce,M,8,178.0,6,M,1046077,EUR,842140800,M,11,11,True,16.0,11.0,1.0,,4.0,7.0,7.0,10.0,1.0,2.0,,,,30.0,21.0,6.6,7.0,0,,1.0,1.0,,,2.0,,,Devin Boyce,,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,
11177071,away,Greenville Triumph SC,Allen Gavilanes,allen-gavilanes,A. Gavilanes,M,7,170.0,12,M,982813,EUR,935452800,M,23,23,True,7.0,5.0,1.0,,,,5.0,10.0,1.0,,,,,20.0,11.0,6.8,5.0,0,,,,,,,,,,,,1.0,1.0,,,,3.0,,,,,,2.0,,,,,
11177071,away,Greenville Triumph SC,Nate Shultz,nate-shultz,N. Shultz,D,,183.0,1,M,1199142,EUR,821750400,D,22,22,True,7.0,5.0,2.0,1.0,1.0,1.0,4.0,6.0,,1.0,,,,21.0,12.0,6.8,2.0,0,3.0,,,,,,,,Nate Shultz,,,,,,,,,,,,,,,,,2.0,,
11177071,away,Greenville Triumph SC,Lucas Coutinho,lucas-coutinho,L. Coutinho,M,,177.0,19,M,981134,EUR,745113600,M,10,10,True,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,,1.0,,,,20.0,10.0,6.9,4.0,2,,,,,,2.0,,,,,,1.0,,,1.0,,1.0,,,2.0,1.0,,,,1.0,,,1.0
11177071,away,Greenville Triumph SC,Alexandre Cox-Ashwood,alexandre-cox-ashwood,A. Cox-Ashwood,M,7,,1,M,1198216,EUR,891734400,F,7,7,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,0,,,,,,,,,Alexandre Cox-Ashwood,,,,,,,,,,,,,,,,,,,
11177071,away,Greenville Triumph SC,Gunther Rankenburg,gunther-rankenburg,G. Rankenburg,G,1,190.0,2,M,1486150,EUR,939081600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,Gunther Rankenburg,,,,,,,,,,,,,,,,,,,
