match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_totalCross,stat_aerialLost,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_outfielderBlock,stat_shotOffTarget,stat_saves,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
10583814,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188,92,M,289025,EUR,740534400,G,1,1,False,19.0,14.0,11.0,6.0,11.0,14.0,3.0,5.0,1.0,5.0,1.0,90.0,25.0,6.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583814,home,Al-Fateh,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178,1391,M,986400,EUR,937440000,D,2,2,False,25.0,20.0,4.0,2.0,13.0,15.0,7.0,10.0,1.0,7.0,,90.0,53.0,6.7,11.0,0,1.0,4.0,8.0,5.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10583814,home,Al-Fateh,Fran Vélez,,,fran-velez,F. Vélez,D,,182,101,M,113431,EUR,677635200,D,4,4,False,35.0,26.0,9.0,4.0,18.0,23.0,8.0,12.0,2.0,4.0,,89.0,42.0,6.5,10.0,0,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10583814,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185,1277,M,847714,EUR,695606400,D,17,17,False,37.0,33.0,12.0,10.0,15.0,15.0,18.0,22.0,4.0,5.0,,90.0,46.0,7.0,4.0,0,,1.0,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,
10583814,home,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179,6,M,871425,EUR,562464000,D,25,25,False,22.0,20.0,1.0,1.0,8.0,8.0,12.0,18.0,,2.0,,85.0,41.0,6.9,8.0,0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,
10583814,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185,1192,M,880790,EUR,646444800,M,11,11,False,14.0,12.0,,,2.0,3.0,11.0,16.0,1.0,2.0,,85.0,33.0,6.4,11.0,2,,8.0,4.0,5.0,2.0,,,,2.0,,,2.0,,5.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,
10583814,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171,10,M,818616,EUR,631843200,M,14,14,False,22.0,18.0,,,12.0,13.0,6.0,9.0,1.0,5.0,,67.0,32.0,6.4,7.0,0,,5.0,3.0,,,1.0,,,1.0,2.0,1.0,2.0,,,,,2.0,,,,True,1.0,,,,,,,
10583814,home,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182,273,M,552678,EUR,612403200,M,6,6,False,55.0,53.0,4.0,3.0,28.0,28.0,25.0,27.0,,10.0,,90.0,59.0,6.6,3.0,0,,3.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
10583814,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180,1218,M,845609,EUR,713318400,M,28,28,False,30.0,27.0,7.0,7.0,13.0,13.0,14.0,17.0,1.0,1.0,,90.0,47.0,6.8,6.0,0,,4.0,7.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,1.0,,,,,,,,,,,,
10583814,home,Al-Fateh,Christian Cueva,,,christian-cueva,C. Cueva,M,10,169,2073,M,47447,EUR,690854400,F,10,10,False,28.0,20.0,1.0,,4.0,6.0,17.0,23.0,,4.0,,90.0,45.0,6.7,17.0,2,,2.0,3.0,2.0,2.0,,,6.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,,,,,,
