match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,captain,stat_goals,stat_penaltyWon,stat_totalOffside,stat_goalAssist,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot
11396412,home,1. FC Köln,Davie Selke,,,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,27,27,False,11.0,8.0,,,4.0,6.0,4.0,5.0,,,,88.0,25.0,6.8,7.0,0.0132416,1.0,3,,,2.0,5.0,5.0,7.0,,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,0.3524,,,2.0,,2.0,,,,,,1.0,,,,,,
11396412,home,1. FC Köln,Faride Alidou,,,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,40,40,True,11.0,9.0,1.0,1.0,2.0,2.0,8.0,11.0,1.0,,,18.0,17.0,6.8,4.0,0.23489,,0,,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11396412,home,1. FC Köln,Luca Kilian,,,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,True,16.0,14.0,2.0,1.0,12.0,12.0,2.0,4.0,,,,11.0,16.0,6.6,2.0,0.00100746,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,home,1. FC Köln,Steffen Tigges,,,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,11.0,4.0,6.4,1.0,0.00161862,,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,6.0,4.0,1.0,,2.0,3.0,2.0,3.0,2.0,,,11.0,8.0,7.0,2.0,0.022398,1.0,0,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
11396412,home,1. FC Köln,Matthias Köbbing,,,matthias-kobbing,M. Köbbing,G,44,196,40,M,840352,EUR,864777600,G,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,home,1. FC Köln,Mathias Olesen,,,mathias-olesen,M. Olesen,M,6,186,162,M,994490,EUR,985132800,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,home,1. FC Köln,Mark Uth,,,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,F,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Moritz Nicolas,,,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,31.0,26.0,8.0,3.0,25.0,26.0,1.0,5.0,8.0,2.0,5.0,90.0,45.0,6.9,5.0,0.000156,,0,0.5153,,1.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,
11396412,away,Borussia M'gladbach,Nico Elvedi,,,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,53.0,41.0,7.0,1.0,28.0,35.0,13.0,18.0,5.0,,,90.0,68.0,6.9,12.0,0.00708607,,2,,,1.0,1.0,4.0,4.0,1.0,,,,3.0,1.0,3.0,,2.0,1.0,1.0,2.0,0.1868,0.4922,,,,,,,,1.0,,,,,,,,
11396412,away,Borussia M'gladbach,Marvin Friedrich,,,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,False,48.0,35.0,7.0,1.0,28.0,31.0,7.0,17.0,5.0,,,90.0,65.0,7.0,14.0,0.0014525,,0,,,1.0,3.0,3.0,6.0,,,,,9.0,,3.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,3.0,
11396412,away,Borussia M'gladbach,Maximilian Wöber,,,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,49.0,32.0,6.0,2.0,19.0,24.0,14.0,27.0,6.0,,,90.0,83.0,6.8,22.0,0.0307877,1.0,0,,2.0,2.0,2.0,5.0,6.0,2.0,,1.0,,3.0,1.0,4.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,
11396412,away,Borussia M'gladbach,Franck Honorat,,,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,15.0,6.0,1.0,,2.0,4.0,5.0,17.0,3.0,,,79.0,28.0,7.1,16.0,0.0869881,1.0,2,,6.0,,,1.0,3.0,,,1.0,,,,2.0,,,2.0,,1.0,0.0613,,,,,1.0,1.0,1.0,,,,,1.0,,,,,
11396412,away,Borussia M'gladbach,Florian Neuhaus,,,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,10.0,6.0,3.0,1.0,1.0,2.0,5.0,8.0,3.0,,,45.0,18.0,6.3,7.0,0.0153723,1.0,0,,,2.0,,5.0,1.0,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Julian Weigl,,,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,40.0,34.0,2.0,1.0,24.0,28.0,10.0,12.0,7.0,,,90.0,49.0,6.4,7.0,0.00531938,1.0,0,,,2.0,,3.0,5.0,1.0,,,,1.0,,2.0,1.0,,,,1.0,,,,,,3.0,,,True,,,,,,,,,1.0
11396412,away,Borussia M'gladbach,Manu Koné,,,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,25.0,22.0,,,12.0,12.0,10.0,13.0,4.0,,,72.0,44.0,6.2,7.0,0.0130107,,0,,,1.0,3.0,5.0,12.0,2.0,,5.0,4.0,2.0,,2.0,3.0,2.0,,,1.0,,,,,,3.0,,,,,,,,1.0,,,,
11396412,away,Borussia M'gladbach,Luca Netz,,,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,M,20,20,False,17.0,13.0,3.0,1.0,9.0,11.0,4.0,6.0,3.0,,,45.0,27.0,6.5,4.0,0.00312493,,0,,,1.0,1.0,3.0,2.0,2.0,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Tomáš Čvančara,,,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,False,14.0,8.0,,,3.0,5.0,5.0,9.0,1.0,,,79.0,22.0,6.5,10.0,0.00377159,,0,,,4.0,1.0,7.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,
11396412,away,Borussia M'gladbach,Alassane Pléa,,,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,False,17.0,12.0,1.0,1.0,2.0,3.0,10.0,15.0,1.0,,,79.0,31.0,6.2,12.0,0.00997613,,0,,1.0,2.0,,8.0,2.0,1.0,2.0,4.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Joseph Scally,,,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,18.0,14.0,2.0,,8.0,10.0,6.0,8.0,3.0,,,45.0,33.0,6.2,8.0,0.00294365,,0,,,1.0,1.0,4.0,2.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Rocco Reitz,,,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,True,19.0,15.0,1.0,,7.0,8.0,8.0,12.0,1.0,,,45.0,27.0,6.5,5.0,0.00344152,,0,,1.0,3.0,,3.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
11396412,away,Borussia M'gladbach,Nathan N'Goumou,,,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,1.0,1.0,,,,,1.0,1.0,,,,11.0,2.0,6.3,,0.00035635,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Robin Hack,,,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,True,2.0,,,,,,,2.0,,,,11.0,7.0,6.5,4.0,,,1,,,,1.0,2.0,1.0,,2.0,,,,,,,,,1.0,,0.0147,0.1694,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,True,3.0,2.0,,,2.0,2.0,,1.0,,,,11.0,4.0,6.3,2.0,2.936e-05,,0,,,1.0,,3.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Jan Olschowsky,,,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Fabio Chiarodia,Fabio Chiarodia,,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Christoph Kramer,,,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396412,away,Borussia M'gladbach,Patrick Herrmann,,,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
