match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_ownGoals,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_goalAssist,stat_outfielderBlock
12117005,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,False,14.0,13.0,1.0,13.0,13.0,1.0,8.0,1.0,1.0,3.0,1.0,1.0,90.0,25.0,6.9,1.0,0.00010748,0,-0.1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117005,home,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,32.0,21.0,3.0,7.0,8.0,32.0,5.0,,,,,,90.0,70.0,7.2,20.0,0.0304804,0,,,,2.0,17.0,8.0,3.0,1.0,1.0,5.0,10.0,3.0,1.0,2.0,9.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12117005,home,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,5,5,False,55.0,48.0,6.0,22.0,23.0,33.0,6.0,,,,,,90.0,68.0,7.3,9.0,0.295503,3,,,,3.0,27.0,1.0,1.0,,4.0,5.0,6.0,,3.0,,,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0562,1.0,,,,,,,,,
12117005,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,False,61.0,50.0,9.0,22.0,26.0,35.0,4.0,,,,,,90.0,71.0,6.9,11.0,0.0200397,0,,,,3.0,28.0,,,5.0,3.0,5.0,5.0,,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12117005,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,60.0,55.0,12.0,17.0,18.0,43.0,2.0,,,,,,90.0,71.0,7.2,7.0,0.123456,0,,,,9.0,38.0,1.0,,,1.0,3.0,4.0,,,,3.0,2.0,3.0,,,,,,1.0,,,2.0,,,,,,,,,
12117005,home,Cruzeiro,José Cifuentes,jose-cifuentes,J. Cifuentes,M,8,175,781,M,846665,EUR,921196800,M,18,18,False,26.0,18.0,,4.0,7.0,19.0,4.0,,,,,,45.0,30.0,6.5,10.0,0.0104295,1,,,,,14.0,,,,,1.0,1.0,,,,1.0,,,,,,,,2.0,,0.018,,1.0,1.0,,,,,,,
12117005,home,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,72.0,68.0,8.0,23.0,23.0,49.0,7.0,,,,,,90.0,88.0,7.9,9.0,0.0783222,1,,,,6.0,45.0,,,,,5.0,9.0,3.0,,,7.0,7.0,1.0,2.0,2.0,,1.0,,2.0,,0.0558,2.0,2.0,,,,,,,,
12117005,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,35.0,33.0,1.0,16.0,17.0,19.0,6.0,,,,,,68.0,40.0,6.4,4.0,0.0126887,1,,,,,17.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,1.0,0.0304,,,1.0,True,1.0,,,,,
12117005,home,Cruzeiro,Rafael Silva,rafael-silva,R. Silva,F,99,179,1617,M,243963,EUR,702345600,F,8,8,False,10.0,9.0,,1.0,1.0,9.0,2.0,,,,,,82.0,19.0,7.1,6.0,0.0223327,2,,,,,8.0,,,1.0,1.0,3.0,2.0,2.0,,,1.0,1.0,,,,,,2.0,3.0,,0.2623,1.0,,,,,1.0,1.0,,,
12117005,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,10,10,False,41.0,36.0,3.0,7.0,7.0,44.0,1.0,,,,,,89.0,64.0,7.9,15.0,0.0979694,5,,,,2.0,31.0,10.0,2.0,,,1.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,2.0,1.0,2.0,0.7342,1.0,,1.0,,,1.0,1.0,matheus_pereira,,
12117005,home,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,11,11,False,23.0,21.0,,4.0,4.0,23.0,6.0,,,,,,82.0,33.0,7.6,8.0,0.121405,1,,,,,18.0,4.0,1.0,2.0,,6.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,0.0269,1.0,,,,,,1.0,,,
