match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,player_firstName,player_lastName,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_goals,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_punches,stat_totalOffside
14025131,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,37.0,30.0,11.0,4.0,0.0,26.0,28.0,4.0,9.0,12.0,3.0,4.0,1.0,1.0,90.0,49.0,6.6,7.0,0.00533253,73.282538910951,7.0,57.791354445094,0.0,0.2395,0,-0.9523,0.1,-0.02,-0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025131,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,66.0,62.0,2.0,2.0,0.0,30.0,30.0,32.0,36.0,5.0,,,,,81.0,82.0,5.8,10.0,0.0290091,130.48360645626,17.0,5.058940837242,0.0,,0,,-0.29,0.02,-0.4,,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025131,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,114.0,110.0,3.0,1.0,0.0,69.0,71.0,41.0,43.0,3.0,,,,,90.0,129.0,6.6,5.0,0.0235292,128.59686120565,22.0,25.169567783643,0.0,,0,,0.26,0.09,-0.13,,,4.0,5.0,,8.0,1.0,1.0,,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025131,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,75.0,73.0,,,0.0,61.0,63.0,12.0,12.0,1.0,,,,,45.0,83.0,6.9,3.0,0.00626311,85.475264516895,14.0,9.9899049095334,0.0,,0,,0.17,0.01,-0.02,,,1.0,1.0,,5.0,1.0,,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025131,home,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15467,M,,1153079,EUR,1141689600,D,21,21,False,35.0,30.0,1.0,,0.0,17.0,21.0,13.0,14.0,2.0,,,,,45.0,53.0,6.6,7.0,0.0139138,50.030383817057,8.0,7.0883652384854,0.0,,0,,0.08,0.03,-0.32,,,,,,2.0,1.0,,1.0,2.0,6.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14025131,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,67.0,63.0,4.0,3.0,0.0,22.0,25.0,41.0,42.0,9.0,,,,,90.0,84.0,7.5,9.0,0.0853603,111.74981270831,17.0,51.009550243246,2.0,,2,,0.38,0.26,-0.05,,,,3.0,,2.0,4.0,2.0,,1.0,4.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,0.0715,0.1174,11.444164336258,25.712645977832,0.15,,,,,,,,,,,
14025131,home,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23991,M,jbgittens,1140599,EUR,1091923200,M,11,11,False,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,26.0,12.0,6.4,3.0,0.00192862,26.245419617916,3.0,-4.1684876480472,0.0,,0,,-0.08,-0.18,-0.05,,,1.0,2.0,,,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
14025131,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,10,10,False,45.0,39.0,3.0,3.0,0.0,8.0,9.0,31.0,36.0,3.0,,,,,90.0,68.0,6.8,16.0,0.0526649,212.02647007578,26.0,93.284100016446,2.0,,3,,0.06,0.27,-0.12,,4.0,,5.0,1.0,1.0,2.0,,,,5.0,,,,,,1.0,,3.0,1.0,1.0,1.0,0.6451,0.1065,10.821987019848,21.168500546722,-0.51,4.0,1.0,1.0,1.0,,,,,,,
14025131,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,89.0,76.0,11.0,9.0,0.0,24.0,26.0,52.0,63.0,3.0,,,,,90.0,109.0,8.3,20.0,0.062676,349.15036303956,40.0,255.35897782484,4.0,,3,,0.29,0.38,-0.31,,5.0,1.0,6.0,4.0,2.0,2.0,1.0,,2.0,6.0,,1.0,,,,1.0,,3.0,,,1.0,0.3258,0.3027,23.598676319649,79.154138317604,0.5,,,,2.0,True,1.0,,,,,
14025131,home,Chelsea,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,49,49,False,28.0,22.0,1.0,1.0,0.0,6.0,8.0,16.0,20.0,4.0,,,,,45.0,36.0,6.1,12.0,0.0421038,124.74270133987,14.0,61.610756932172,2.0,,0,,-0.2,0.08,-0.2,,4.0,2.0,4.0,2.0,,2.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,14.935988020829,33.233185784681,,,,,,,,,,,,
