match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,captain,stat_possessionLostCtrl,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals
10862831,home,Salford City,Tom King,tom-king,T. King,G,31,186.0,323,M,603922,EUR,794707200,G,1,1,False,23.0,23.0,3.0,3.0,22.0,22.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,90.0,32.0,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10862831,home,Salford City,Ashley Eastham,ashley-eastham,A. Eastham,D,,191.0,1,,72756,EUR,669600000,D,5,5,False,49.0,43.0,6.0,4.0,24.0,26.0,19.0,23.0,,1.0,,,,,,,,45.0,51.0,6.5,0,True,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
10862831,home,Salford City,Theo Vassell,theo-vassell,T. Vassell,D,42,184.0,15,M,823907,EUR,852163200,D,42,42,False,77.0,73.0,14.0,12.0,62.0,65.0,11.0,12.0,2.0,4.0,,,,,,,,90.0,86.0,6.9,0,,4.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10862831,home,Salford City,Ryan Leak,ryan-leak,R. Leak,D,,191.0,13,M,899110,EUR,888624000,D,26,26,False,71.0,65.0,7.0,4.0,53.0,53.0,12.0,18.0,3.0,,1.0,1.0,,,,,,90.0,82.0,6.9,1,,6.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10862831,home,Salford City,Luke Bolton,bolton-luke,L. Bolton,D,27,174.0,79,M,859764,EUR,939254400,M,24,24,False,35.0,24.0,2.0,,11.0,14.0,13.0,25.0,5.0,7.0,2.0,1.0,,,,,,90.0,64.0,5.7,1,,23.0,,,2.0,2.0,1.0,1.0,9.0,1.0,,,,4.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,
10862831,home,Salford City,Ethan Galbraith,ethan-galbraith,E. Galbraith,M,30,175.0,395,M,158661,EUR,989539200,M,16,16,False,41.0,33.0,6.0,3.0,25.0,28.0,9.0,18.0,1.0,6.0,,,,,,,,71.0,67.0,6.6,0,,13.0,1.0,,1.0,1.0,3.0,,5.0,,1.0,,,5.0,1.0,,,1.0,1.0,1.0,,,,,,,
10862831,home,Salford City,Elliot Watt,elliot-watt,E. Watt,M,20,175.0,174,M,942060,EUR,952732800,M,6,6,False,69.0,54.0,20.0,11.0,31.0,34.0,27.0,41.0,7.0,4.0,5.0,2.0,,,,,,90.0,92.0,7.3,0,,23.0,,,1.0,1.0,,,6.0,,3.0,,,6.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,,,,,,
10862831,home,Salford City,Ibou Touray,ibou-touray,I. Touray,D,3,177.0,175,M,606856,EUR,788227200,M,3,3,False,43.0,35.0,8.0,6.0,23.0,23.0,12.0,22.0,3.0,4.0,1.0,1.0,,,,,,90.0,59.0,6.7,0,,12.0,1.0,1.0,,1.0,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,
10862831,home,Salford City,Matthew Lund,matthew-lund,M. Lund,M,,170.0,15,M,77153,EUR,659145600,F,8,8,False,36.0,32.0,2.0,1.0,15.0,15.0,17.0,21.0,5.0,7.0,3.0,1.0,,,,,,77.0,48.0,6.7,2,,7.0,1.0,,,2.0,,,2.0,,1.0,,,,,,1.0,2.0,1.0,,,1.0,2.0,,,,
10862831,home,Salford City,Ryan Watson,ryan-watson,R. Watson,M,,185.0,9,M,255107,EUR,742003200,F,7,7,False,23.0,18.0,2.0,,7.0,7.0,11.0,16.0,2.0,4.0,,,,,,,,77.0,28.0,6.6,1,,7.0,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,
