match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_totalContest,player_sofascoreId,stat_wonContest,stat_outfielderBlock,captain,stat_lastManTackle,stat_hitWoodwork,stat_bigChanceCreated,stat_punches,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside
12504416,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194.0,1818,M,308182,EUR,763862400,G,94,94,False,22.0,21.0,6.0,5.0,0.0,15.0,16.0,6.0,6.0,1.0,5.0,1.0,1.0,2.0,2.0,90.0,26.0,6.5,1.0,0.00094762,0,-0.8456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504416,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185.0,1131,M,267619,EUR,719280000,D,77,77,False,40.0,34.0,5.0,1.0,0.0,14.0,16.0,20.0,27.0,2.0,5.0,,,,,90.0,67.0,8.1,11.0,0.0158581,5,,3.0,2.0,4.0,4.0,8.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.469,1.007,1.0,,,,,,,,,,,,,,,,,,
12504416,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183.0,1766,M,965828,EUR,967507200,D,34,34,False,94.0,85.0,5.0,2.0,0.0,33.0,35.0,52.0,59.0,,6.0,,,,,90.0,100.0,6.9,9.0,0.155757,2,,,1.0,2.0,2.0,4.0,,2.0,,,1.0,1.0,,1.0,,0.0567,,,,,1.0,,,,,,,,,,,,,,,
12504416,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185.0,1922,M,227864,EUR,789868800,D,13,13,False,83.0,79.0,3.0,2.0,0.0,40.0,42.0,39.0,41.0,2.0,4.0,,,,,90.0,93.0,6.9,4.0,0.0152824,1,,,3.0,2.0,5.0,3.0,,,,,1.0,,,,1.0,0.0704,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
12504416,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178.0,1350,M,826186,EUR,920764800,D,3,3,False,49.0,43.0,3.0,3.0,0.0,13.0,14.0,31.0,42.0,1.0,1.0,,,,,66.0,80.0,6.5,21.0,0.0941797,1,,7.0,,,7.0,3.0,1.0,1.0,,,3.0,1.0,3.0,,1.0,0.0198,,2.0,,,2.0,,1.0,1.0,3.0,,,,,,,,,,,
12504416,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185.0,7016,M,852404,EUR,924048000,M,8,8,False,75.0,71.0,,,0.0,12.0,12.0,59.0,65.0,1.0,3.0,,,,,90.0,90.0,7.3,8.0,0.0650214,1,,2.0,1.0,,2.0,3.0,,,,,,,1.0,1.0,,0.0363,,1.0,,,,1.0,1.0,,3.0,MatteoGuendouzi,2.0,1.0,,,,,,,,
12504416,home,Lazio,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186.0,3803,M,910121,EUR,981417600,M,7,7,False,26.0,26.0,,,0.0,11.0,11.0,15.0,15.0,,3.0,,,,,45.0,32.0,6.5,2.0,0.0105365,1,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,0.0165,,,,,,,,,,,,,,,,,,,,
12504416,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181.0,3333,M,976381,EUR,987638400,M,18,18,False,17.0,15.0,1.0,,0.0,5.0,6.0,10.0,13.0,1.0,2.0,,,,,45.0,27.0,6.4,7.0,0.16994,0,,2.0,1.0,1.0,4.0,2.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,
12504416,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180.0,11046,M,960080,EUR,848102400,M,19,19,False,20.0,17.0,1.0,1.0,0.0,5.0,5.0,12.0,15.0,1.0,,,,,,81.0,34.0,6.7,6.0,0.0952191,2,,,2.0,,6.0,4.0,1.0,,1.0,,2.0,,,1.0,,0.1212,0.022,1.0,,,1.0,1.0,,,3.0,boulaye_dia,1.0,,,,,,,,,
12504416,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176.0,4751,M,293581,EUR,803260800,M,10,10,False,46.0,37.0,4.0,1.0,0.0,12.0,13.0,28.0,47.0,,4.0,,,,,90.0,84.0,7.8,26.0,0.259409,3,,14.0,2.0,3.0,5.0,12.0,1.0,1.0,,,3.0,2.0,3.0,2.0,1.0,0.1677,,4.0,,,,2.0,,3.0,5.0,,4.0,,True,,,,,,,
12504416,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179.0,10645,M,877013,EUR,907372800,F,11,11,False,12.0,8.0,,,0.0,4.0,4.0,5.0,10.0,,,,,,,90.0,29.0,7.0,11.0,0.0762074,2,,2.0,5.0,3.0,7.0,6.0,,1.0,,,2.0,1.0,4.0,2.0,,0.2863,,2.0,,,,1.0,,1.0,2.0,tatycastellanos11,,,,,,,,,,
12504416,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179.0,2966,M,937324,EUR,1007424000,M,6,6,True,47.0,42.0,4.0,1.0,0.0,11.0,13.0,32.0,37.0,1.0,2.0,,,,,45.0,61.0,7.2,10.0,0.243264,0,,3.0,,,3.0,5.0,,,,,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,1.0,4.0,,2.0,,,1.0,,,,,,
12504416,home,Lazio,Pedro,pedro,Pedro,F,9,167.0,5026,M,35428,EUR,554428800,F,9,9,True,26.0,20.0,1.0,,0.0,4.0,4.0,16.0,25.0,,3.0,,,,,45.0,41.0,7.1,14.0,0.107707,4,,3.0,,,6.0,2.0,2.0,2.0,,,1.0,1.0,3.0,1.0,4.0,0.1623,,1.0,,,,2.0,,,,Pedro,,,,,1.0,,,,,
12504416,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182.0,1316,M,136322,EUR,760147200,D,23,23,True,13.0,12.0,1.0,1.0,1.0,3.0,3.0,10.0,12.0,,1.0,,,,,24.0,18.0,7.6,2.0,0.690117,0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,4.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,
12504416,home,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177.0,1223,M,1069244,EUR,931305600,F,14,14,True,1.0,,,,0.0,,,,1.0,,,,,,,9.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
