match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,player_firstName,player_lastName,stat_wonContest,stat_fouls,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
12357218,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,30.0,17.0,16.0,3.0,0.0,15.0,15.0,2.0,15.0,1.0,1.0,11.0,2.0,1.0,2.0,2.0,2.0,90.0,42.0,7.3,13.0,0.000291,0,0.1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357218,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,54.0,43.0,14.0,7.0,0.0,24.0,25.0,19.0,30.0,2.0,6.0,3.0,,,,,,90.0,78.0,7.3,20.0,0.0203294,0,,True,1.0,2.0,5.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12357218,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,56.0,44.0,11.0,3.0,0.0,39.0,43.0,5.0,13.0,5.0,6.0,2.0,,,,,,90.0,70.0,7.5,15.0,0.0021695,1,,,,3.0,7.0,3.0,,5.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,0.1819,0.2974,,,,,,,,,,,,
12357218,home,Fortaleza,Tomás Cardona,tomas-cardona,T. Cardona,D,6,188,225,M,849020,EUR,813283200,D,25,25,False,55.0,40.0,14.0,3.0,0.0,31.0,34.0,9.0,21.0,6.0,7.0,,,,,,,90.0,67.0,7.4,15.0,0.00473276,0,,,,1.0,1.0,,,5.0,,,,1.0,,,,,2.0,,,2.0,,,,,,,,,,,
12357218,home,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,36,36,False,19.0,17.0,3.0,3.0,0.0,11.0,12.0,6.0,8.0,,2.0,4.0,,,,,,85.0,37.0,7.0,6.0,0.0283325,0,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,
12357218,home,Fortaleza,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,39.0,31.0,5.0,2.0,0.0,11.0,12.0,20.0,28.0,,5.0,4.0,,,,,,90.0,53.0,6.8,12.0,0.104727,0,,,1.0,4.0,8.0,,2.0,1.0,4.0,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,
12357218,home,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,28,28,False,41.0,39.0,3.0,2.0,0.0,19.0,20.0,20.0,21.0,,6.0,4.0,,,,,,62.0,54.0,6.7,7.0,0.0140208,0,,,,,5.0,1.0,2.0,1.0,5.0,2.0,3.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,
12357218,home,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,8,8,False,39.0,36.0,1.0,1.0,0.0,17.0,18.0,19.0,22.0,1.0,10.0,9.0,,,,,,90.0,59.0,7.0,9.0,0.0144328,1,,,1.0,1.0,5.0,1.0,2.0,,3.0,,3.0,4.0,,2.0,,,1.0,0.014,,2.0,,,2.0,1.0,1.0,,,,,,
12357218,home,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,False,18.0,16.0,,,1.0,5.0,5.0,12.0,15.0,,3.0,4.0,,,,,,62.0,31.0,6.8,9.0,0.164778,0,,,2.0,,8.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,1.0,,1.0,,,,,
12357218,home,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,False,20.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,14.0,,4.0,3.0,,,,,,78.0,36.0,6.8,9.0,0.0340352,1,,,,6.0,12.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,,,,0.0338,,,,,,4.0,,,1.0,,,,
12357218,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,26,26,False,25.0,23.0,,,0.0,9.0,10.0,14.0,21.0,,3.0,2.0,,,,,,79.0,39.0,7.1,9.0,0.0131117,3,,,6.0,1.0,2.0,,,,,,1.0,2.0,,1.0,1.0,,,0.0691,0.2614,,,,1.0,1.0,1.0,,1.0,,,,
12357218,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,True,10.0,5.0,,,0.0,,1.0,5.0,11.0,,4.0,2.0,,,,,,28.0,19.0,6.5,9.0,0.00126248,1,,,2.0,1.0,4.0,2.0,,,2.0,,1.0,2.0,,1.0,,,,0.0122,,,,,,,1.0,,,,,,
12357218,home,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,8.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,6.0,1.0,2.0,1.0,,,,,,28.0,13.0,7.1,2.0,0.150644,0,,,,1.0,2.0,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,
12357218,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,,,,12.0,7.0,7.1,1.0,0.00762961,1,,,,,,,,,,,1.0,,1.0,1.0,,,,0.0755,,,,,1.0,,,,1.0,1.0,,,
