match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_fouls,player_sofascoreId,stat_errorLeadToAShot,stat_goalAssist,stat_accurateCross,stat_goals,stat_totalOffside,stat_hitWoodwork
11399502,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,22.0,17.0,,,9.0,10.0,8.0,12.0,,1.0,,,,,90.0,29.0,6.6,7.0,0.1909,0.192,0.0390492,1,,,,,5.0,8.0,4.0,1.0,,,,,,1.0,3.0,,,,,2.0,1.0,,1.0,True,1.0,1.0,1.0,,,,,,,
11399502,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,True,7.0,7.0,,,3.0,3.0,4.0,4.0,1.0,1.0,,,,,29.0,10.0,6.2,1.0,0.0309,0.0,0.00821089,1,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,7.0,4.0,,,1.0,1.0,3.0,7.0,,3.0,,,,,29.0,15.0,6.6,7.0,0.0147,0.5059,0.00766245,1,,,,1.0,,4.0,2.0,1.0,4.0,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
11399502,home,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,10,178,46,M,846202,EUR,796262400,F,27,27,True,8.0,5.0,,,2.0,3.0,3.0,6.0,,1.0,,,,,28.0,13.0,6.2,5.0,0.3822,0.3008,0.0096025,2,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,
11399502,home,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,6,178,106,M,825849,EUR,935020800,M,24,24,True,11.0,8.0,2.0,1.0,5.0,5.0,3.0,6.0,,2.0,,,,,19.0,11.0,6.4,3.0,0.0,0.0,0.00310584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,True,4.0,3.0,1.0,,3.0,4.0,,,,1.0,,,,,8.0,7.0,6.3,1.0,0.0,0.0,3.99e-06,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Raz Meir,raz-meir,R. Meir,D,55,180,13,M,283917,EUR,849312000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,home,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Patrick,Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,21.0,19.0,8.0,7.0,16.0,17.0,3.0,4.0,,3.0,1.0,3.0,3.0,,90.0,28.0,7.6,2.0,0.0,0.0,0.00071906,0,0.9987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Sergiño Dest,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,48.0,41.0,3.0,2.0,17.0,17.0,24.0,33.0,,3.0,,,,,84.0,77.0,7.4,17.0,0.0703,0.0,0.152876,1,,,,2.0,,6.0,6.0,,6.0,5.0,,1.0,,1.0,,1.0,,,2.0,,4.0,,,,1.0,,1.0,sergino,,,,,,
11399502,away,PSV Eindhoven,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,71.0,64.0,9.0,7.0,36.0,38.0,28.0,33.0,2.0,8.0,,,,,90.0,82.0,7.7,8.0,0.0847,0.0,0.016898,2,,,,,2.0,3.0,8.0,,,,,1.0,,,6.0,2.0,3.0,,1.0,1.0,,,,,,,2.0,,1.0,,,,,
11399502,away,PSV Eindhoven,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,D,22,22,False,69.0,65.0,3.0,1.0,35.0,37.0,30.0,32.0,,15.0,,,,,90.0,77.0,7.4,5.0,0.0,0.0,0.041784,0,,,,,1.0,2.0,4.0,,2.0,1.0,,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,False,55.0,50.0,4.0,3.0,26.0,29.0,24.0,26.0,,10.0,,,,,90.0,70.0,7.3,7.0,0.0139,0.0,0.0751715,1,,,,,,1.0,1.0,,1.0,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,36.0,30.0,1.0,1.0,6.0,7.0,24.0,29.0,1.0,3.0,,,,,90.0,45.0,6.9,9.0,0.0753,0.1293,0.0623547,1,,,,,,5.0,4.0,,,,1.0,3.0,1.0,,1.0,,,,,,3.0,,,,,1.0,2.0,,,,,,,
11399502,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,77.0,65.0,11.0,9.0,16.0,21.0,56.0,65.0,1.0,11.0,,,,,90.0,98.0,9.5,15.0,0.1319,0.5244,0.245918,2,,,,9.0,,5.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,7.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,7.0,1.0,,
11399502,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,M,11,11,False,37.0,34.0,,,9.0,9.0,25.0,30.0,,3.0,,,,,72.0,52.0,7.8,9.0,0.0402,0.0213,0.144582,2,,Johan Bakayoko,,2.0,,6.0,5.0,1.0,4.0,3.0,,,,4.0,2.0,1.0,,,1.0,,1.0,,,,,1.0,3.0,johanbakayoko,,1.0,,,,
11399502,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,41.0,36.0,4.0,2.0,10.0,10.0,26.0,31.0,1.0,5.0,,,,,72.0,57.0,7.2,10.0,0.0664,0.0,0.260244,1,,,,,,6.0,4.0,2.0,3.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,4.0,,,,,,,,3.0,ismaelsaibari,,,,,,
11399502,away,PSV Eindhoven,Noa Lang,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,M,7,7,False,33.0,30.0,1.0,,8.0,8.0,22.0,28.0,1.0,6.0,,,,,85.0,51.0,7.4,13.0,0.875,0.971,0.136324,4,,,,3.0,,3.0,,,1.0,,,,,,,1.0,,,2.0,,1.0,,1.0,,,3.0,1.0,noano,,,,1.0,1.0,
11399502,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,25.0,17.0,,,3.0,6.0,14.0,19.0,,3.0,,,,,72.0,41.0,8.9,13.0,0.4035,0.3982,0.580922,4,,,,,1.0,4.0,7.0,1.0,,,,4.0,1.0,3.0,3.0,1.0,,,3.0,,1.0,2.0,,True,1.0,1.0,1.0,luukdejong9,,2.0,,1.0,,
11399502,away,PSV Eindhoven,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,10,10,True,17.0,15.0,1.0,1.0,8.0,9.0,7.0,8.0,1.0,2.0,,,,,18.0,24.0,7.5,5.0,0.2616,0.44,0.0760379,1,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,2.0,,1.0,,,,,1.0,,MalikTillman8,,,,1.0,,
11399502,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,6.0,5.0,,,2.0,2.0,3.0,5.0,,2.0,,,,,18.0,9.0,6.8,3.0,0.0337,0.025,0.00328261,1,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,
11399502,away,PSV Eindhoven,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,32,32,True,14.0,13.0,,,2.0,2.0,11.0,12.0,,2.0,,,,,18.0,19.0,7.1,2.0,0.0755,0.0,0.0178856,2,,,,,,1.0,2.0,,3.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0
11399502,away,PSV Eindhoven,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,True,6.0,5.0,1.0,,2.0,3.0,3.0,3.0,1.0,2.0,,,,,9.0,9.0,6.6,2.0,0.0,0.0,0.00275387,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,F,26,26,True,9.0,8.0,1.0,1.0,6.0,7.0,2.0,3.0,,2.0,,,,,8.0,13.0,6.8,3.0,0.0,0.0,0.00731187,0,,,,1.0,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Boy Waterman,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399502,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
