match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_lastManTackle,stat_challengeLost,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_blockedScoringAttempt,player_firstName,stat_dispossessed,stat_bigChanceCreated,player_lastName,captain,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches
13472839,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188.0,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,23.0,22.0,4.0,3.0,0.0,21.0,21.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,90.0,31.0,7.1,1.0,0.00017985,0,0.0399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472839,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175.0,6662,M,,1021721,EUR,838252800,D,96,96,False,51.0,44.0,2.0,1.0,0.0,13.0,14.0,31.0,37.0,7.0,4.0,1.0,7.0,1.0,,,,,90.0,92.0,7.2,19.0,0.119672,2,,7.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,0.027,0.1169,3.0,,,,,,,,,,,,,,,,
13472839,home,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187.0,1769,M,,982998,EUR,900633600,D,38,38,False,60.0,56.0,4.0,2.0,0.0,24.0,25.0,32.0,35.0,4.0,,,4.0,,,,,,86.0,70.0,7.2,8.0,0.0137095,3,,1.0,,1.0,3.0,3.0,3.0,,1.0,,1.0,1.0,3.0,2.0,0.3794,,1.0,1.0,1.0,,,,,,,,,,,,,,
13472839,home,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184.0,1198,M,,1069729,EUR,979948800,D,43,43,False,89.0,82.0,6.0,6.0,0.0,48.0,50.0,34.0,39.0,4.0,1.0,1.0,6.0,1.0,,,,,90.0,99.0,7.9,8.0,0.0199512,1,,,,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,,0.0991,0.7195,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
13472839,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176.0,3645,M,,982174,EUR,971049600,D,6,6,False,36.0,30.0,4.0,2.0,0.0,14.0,15.0,16.0,21.0,5.0,2.0,1.0,4.0,1.0,,,,,90.0,66.0,6.7,17.0,0.0367119,2,,7.0,1.0,2.0,3.0,5.0,,,2.0,1.0,,,1.0,2.0,0.0351,,2.0,,,,,,,2.0,,,,,,,,,
13472839,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177.0,1953,M,,973293,EUR,883785600,M,25,25,False,78.0,74.0,2.0,2.0,0.0,35.0,36.0,39.0,42.0,3.0,1.0,,3.0,1.0,,,,,90.0,88.0,7.2,7.0,0.0369471,1,,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,,2.0,1.0,1.0,1.0,0.0221,0.0736,1.0,,,,,,,,,,,,,,,,
13472839,home,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175.0,2494,M,,840398,EUR,715132800,M,3,3,False,68.0,63.0,3.0,2.0,0.0,21.0,23.0,42.0,45.0,4.0,2.0,2.0,,,,,,,90.0,77.0,7.5,8.0,0.327007,1,,2.0,1.0,,,3.0,,,,,2.0,1.0,2.0,3.0,0.029,,5.0,,,,,,,1.0,,,,,,,,,
13472839,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185.0,31537,M,,1464966,EUR,1154563200,M,77,77,False,29.0,25.0,,,0.0,5.0,6.0,20.0,23.0,9.0,4.0,2.0,4.0,5.0,,,,,90.0,57.0,7.5,12.0,0.0187583,7,,5.0,,1.0,,5.0,2.0,,1.0,1.0,2.0,2.0,,,0.116,,4.0,,,1.0,,,,5.0,Rayan,1.0,,,,,,,
13472839,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173.0,4340,M,,851285,EUR,929491200,M,17,17,False,36.0,27.0,4.0,2.0,0.0,8.0,9.0,19.0,27.0,2.0,3.0,1.0,5.0,,,,,,90.0,64.0,7.2,26.0,0.40667,4,,15.0,3.0,1.0,,7.0,1.0,,,,1.0,,1.0,2.0,0.2046,,6.0,,,1.0,,,,3.0,,1.0,2.0,,,,,,
13472839,home,Vasco da Gama,David,david,David,M,7,179.0,2160,M,,840291,EUR,813888000,M,7,7,False,17.0,13.0,1.0,1.0,0.0,5.0,6.0,8.0,11.0,4.0,3.0,1.0,2.0,2.0,,,,,76.0,28.0,6.8,8.0,0.00723558,1,,,,1.0,1.0,4.0,,1.0,,1.0,,,2.0,2.0,0.0366,0.3236,,,,,,,,,,,,,,,,,
