match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,player_firstName,player_lastName,stat_shotOffTarget,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,captain,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,player_sofascoreId
10407369,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,508,M,886219,EUR,918432000,G,33,33,False,36.0,14.0,24.0,2.0,12.0,15.0,2.0,21.0,1.0,1.0,1.0,19.0,1.0,4.0,5.0,3.0,3.0,90.0,51.0,7.0,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407369,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,44,M,921951,EUR,966556800,D,2,2,False,23.0,13.0,10.0,4.0,6.0,6.0,7.0,17.0,,3.0,3.0,3.0,,,,,,90.0,37.0,7.0,12.0,0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10407369,home,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,D,35,35,False,21.0,15.0,6.0,2.0,12.0,14.0,3.0,7.0,4.0,4.0,1.0,2.0,,,,,,90.0,31.0,7.2,6.0,0,6.0,,,,1.0,4.0,2.0,2.0,,1.0,,,3.0,,,,,,,,,,,,,,,,
10407369,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197,41,M,826043,EUR,923270400,D,21,21,False,29.0,20.0,6.0,2.0,13.0,15.0,7.0,14.0,1.0,2.0,2.0,4.0,,,,,,90.0,37.0,6.8,10.0,1,2.0,,1.0,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,
10407369,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173,145,M,990265,EUR,939686400,M,15,15,False,21.0,17.0,1.0,,4.0,5.0,13.0,19.0,2.0,9.0,,4.0,,,,,,68.0,36.0,6.1,9.0,1,4.0,4.0,5.0,3.0,,,,,,,1.0,,1.0,,,,3.0,1.0,1.0,2.0,,,,,,,,,
10407369,home,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188,81,M,201988,EUR,697593600,M,8,8,False,47.0,36.0,6.0,4.0,4.0,5.0,33.0,50.0,3.0,10.0,3.0,7.0,,,,,,90.0,75.0,6.9,22.0,2,5.0,,1.0,1.0,1.0,,3.0,2.0,,,5.0,1.0,1.0,,,,8.0,2.0,,,True,1.0,2.0,1.0,,,,,
10407369,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175,45,M,839883,EUR,924480000,M,14,14,False,27.0,23.0,,,8.0,9.0,15.0,18.0,,2.0,,8.0,,,,,,63.0,34.0,7.6,4.0,1,5.0,1.0,1.0,1.0,,,4.0,3.0,,,1.0,3.0,,,,,,1.0,,,,,,,1.0,,,,
10407369,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,15,188,42,M,838613,EUR,877132800,M,23,23,False,30.0,25.0,1.0,1.0,6.0,7.0,19.0,23.0,4.0,11.0,2.0,5.0,,,,,,90.0,45.0,6.2,9.0,0,4.0,1.0,,,,2.0,2.0,1.0,2.0,,4.0,1.0,2.0,,,,,,,,,,2.0,,,,,,
10407369,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175,62,M,803116,EUR,857174400,M,10,10,False,21.0,12.0,1.0,,5.0,5.0,8.0,19.0,1.0,3.0,1.0,6.0,,,,,,90.0,51.0,7.5,15.0,3,11.0,,3.0,2.0,1.0,,3.0,1.0,3.0,5.0,1.0,2.0,1.0,,,2.0,3.0,,,,,1.0,,1.0,1.0,2.0,1.0,,
10407369,home,KAS Eupen,Smail Prevljak,smail-prevljak,S. Prevljak,F,9,187,577,M,580658,EUR,800064000,F,9,9,False,17.0,13.0,,,3.0,3.0,10.0,14.0,1.0,3.0,2.0,1.0,,,,,,83.0,28.0,7.7,5.0,4,2.0,,1.0,,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,2.0,,
10407369,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,191,M,1047318,EUR,1001808000,F,7,7,False,23.0,17.0,3.0,2.0,4.0,5.0,13.0,20.0,,3.0,,2.0,,,,,,70.0,33.0,6.8,12.0,1,2.0,1.0,,,,,1.0,1.0,4.0,1.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,,
10407369,home,KAS Eupen,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,F,11,11,True,5.0,4.0,1.0,,,,4.0,5.0,1.0,7.0,1.0,3.0,,,,,,27.0,23.0,6.6,12.0,0,6.0,,4.0,1.0,,,2.0,2.0,5.0,3.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,
10407369,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180,75,M,105350,EUR,678153600,D,3,3,True,7.0,2.0,6.0,2.0,,2.0,2.0,5.0,1.0,2.0,1.0,1.0,,,,,,20.0,13.0,6.4,7.0,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10407369,home,KAS Eupen,Lorenzo Offermann,lorenzo-offermann,L. Offermann,F,,184,4,M,1169432,EUR,1010620800,F,47,47,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,,15.0,5.0,6.5,1.0,0,1.0,,1.0,,,,1.0,1.0,,,,,,Lorenzo,Offermann,,,,,1.0,,,,,,,,,
10407369,home,KAS Eupen,Tom Roufosse,roufosse-tom,T. Roufosse,G,,180,24,M,934290,EUR,985737600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407369,home,KAS Eupen,Jan Gorenc,jan-gorenc,J. Gorenc,D,30,192,63,M,862198,EUR,932947200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407369,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,34,M,1020435,EUR,1017273600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407369,home,KAS Eupen,Tyreek Magee,magee-tyreek,T. Magee,M,29,173,286,M,986051,EUR,935798400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407369,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1214,M,10406,EUR,573609600,G,22,22,False,31.0,19.0,22.0,10.0,12.0,17.0,7.0,14.0,,,,16.0,,3.0,4.0,1.0,1.0,90.0,51.0,6.7,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
10407369,away,Club Brugge KV,Clinton Mata,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,77,77,False,58.0,46.0,8.0,3.0,19.0,24.0,27.0,35.0,,5.0,1.0,6.0,,,,,,90.0,76.0,6.6,18.0,0,2.0,,1.0,,,2.0,,,2.0,1.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,
10407369,away,Club Brugge KV,Jack Hendry,jack-hendry,J. Hendry,D,4,195,334,M,795696,EUR,799804800,D,5,5,False,51.0,44.0,6.0,4.0,32.0,36.0,12.0,15.0,,2.0,3.0,6.0,,,,,,90.0,66.0,7.5,7.0,2,9.0,1.0,,,2.0,1.0,2.0,1.0,,1.0,1.0,,6.0,,,,,1.0,,,,,,1.0,,,1.0,,
10407369,away,Club Brugge KV,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,419,M,904991,EUR,923616000,D,4,4,False,33.0,23.0,6.0,2.0,16.0,20.0,7.0,13.0,1.0,2.0,2.0,4.0,,,,,,61.0,45.0,6.6,11.0,0,4.0,,2.0,2.0,,3.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10407369,away,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2521,M,888537,EUR,946425600,M,7,7,False,29.0,22.0,1.0,1.0,8.0,12.0,19.0,30.0,1.0,7.0,,3.0,,,,,,90.0,66.0,7.3,23.0,2,3.0,1.0,4.0,,,,1.0,,2.0,2.0,1.0,4.0,,,,1.0,13.0,,,1.0,,5.0,,,,1.0,1.0,,
10407369,away,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,405,M,247471,EUR,767577600,M,27,27,False,44.0,29.0,4.0,1.0,14.0,17.0,16.0,30.0,2.0,8.0,,5.0,,,,,,90.0,62.0,6.8,21.0,1,9.0,1.0,2.0,,,,3.0,3.0,,4.0,1.0,3.0,2.0,,,,3.0,,,,,1.0,2.0,,,,1.0,,
10407369,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2896,M,118085,EUR,714614400,M,20,20,False,47.0,39.0,8.0,7.0,16.0,16.0,23.0,31.0,1.0,6.0,,1.0,,,,,,90.0,59.0,6.7,9.0,0,10.0,2.0,3.0,3.0,,,3.0,3.0,,1.0,2.0,1.0,3.0,,,,,,,,True,,1.0,,,,,,
10407369,away,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,3,181,412,M,322529,EUR,730857600,M,3,3,False,30.0,25.0,3.0,1.0,13.0,15.0,12.0,15.0,1.0,5.0,1.0,3.0,,,,,,62.0,37.0,6.4,6.0,0,6.0,3.0,3.0,2.0,1.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,
10407369,away,Club Brugge KV,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,M,2,2,False,28.0,22.0,,,15.0,17.0,7.0,12.0,,4.0,1.0,6.0,,,,,,77.0,44.0,6.5,12.0,1,5.0,1.0,1.0,,,,2.0,,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,2.0,,,,,,
10407369,away,Club Brugge KV,Noa Lang,noa-lang,N. Lang,F,77,173,13002,M,875136,EUR,929577600,F,10,10,False,25.0,17.0,2.0,2.0,8.0,9.0,9.0,18.0,,1.0,,1.0,,,,,,63.0,36.0,6.8,14.0,0,3.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,2.0,,,,,,1.0,,,,,,noano
10407369,away,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,18.0,15.0,1.0,1.0,10.0,12.0,5.0,6.0,,2.0,,2.0,,,,,,90.0,31.0,7.8,8.0,6,1.0,,,,,,,,3.0,1.0,,1.0,,,,,,5.0,1.0,1.0,,,2.0,,,,1.0,,
10407369,away,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,686,M,1047509,EUR,1047945600,D,14,14,True,20.0,16.0,2.0,,9.0,11.0,7.0,9.0,,2.0,1.0,4.0,,,,,,29.0,29.0,6.6,5.0,0,3.0,,,,,1.0,2.0,1.0,,,1.0,,1.0,Bjorn Meijer,,,,,,,,,1.0,,,,,,
10407369,away,Club Brugge KV,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1003,M,1100321,EUR,1104883200,D,72,72,True,21.0,16.0,3.0,1.0,8.0,8.0,8.0,13.0,1.0,1.0,,3.0,,,,,,28.0,28.0,6.6,6.0,0,4.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
10407369,away,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,841,M,927440,EUR,947376000,F,19,19,True,8.0,5.0,,,1.0,1.0,4.0,7.0,,3.0,,1.0,,,,,,27.0,13.0,6.6,5.0,1,3.0,,,,,,,,2.0,1.0,3.0,,2.0,,,1.0,,,,,,,,,,,,,
