match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,player_lastName,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalOffside,stat_accurateCross,stat_goodHighClaim,stat_penaltyWon
14888302,home,South Shields,Jasper Sheik,Jasper Sheik,jasper-sheik,J. Sheik,G,1,182.0,23,M,1596555,EUR,1109462400.0,G,1,1,False,62.0,54.0,12.0,6.0,0.0,51.0,53.0,3.0,9.0,1.0,12.0,3.0,1.0,5.0,1.0,1.0,90.0,74.0,6.8,8.0,0.4499,0,0.04,0.08,-0.2,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888302,home,South Shields,Cain Sykes,,cain-sykes,C. Sykes,D,4,,10,M,1008093,EUR,1029283200.0,D,4,4,False,75.0,68.0,4.0,2.0,0.0,32.0,33.0,36.0,42.0,4.0,1.0,,,,,,90.0,97.0,6.3,12.0,,0,0.31,0.25,-0.4,,2.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14888302,home,South Shields,Dillon Morse,Dillon Morse,dillon-morse,D. Morse,D,5,190.0,7,M,1088198,EUR,779328000.0,D,5,5,False,101.0,92.0,7.0,4.0,0.0,64.0,68.0,28.0,33.0,4.0,3.0,,,,,,90.0,109.0,6.4,9.0,,0,0.23,0.25,-0.43,,,,,2.0,2.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
14888302,home,South Shields,Robbie Tinkler,,robbie-tinkler,R. Tinkler,D,2,183.0,9,M,876222,EUR,838080000.0,D,2,2,False,111.0,101.0,13.0,4.0,0.0,77.0,80.0,24.0,31.0,5.0,7.0,,,,,,90.0,132.0,7.1,11.0,,0,0.29,0.27,-0.21,,,2.0,1.0,5.0,9.0,1.0,1.0,2.0,3.0,2.0,,2.0,5.0,,True,1.0,1.0,,,,,,,,,,,,,
14888302,home,South Shields,Oliver Bainbridge,,bainbridge-oliver,O. Bainbridge,D,3,190.0,55,M,1154116,EUR,1118620800.0,D,3,3,False,83.0,72.0,3.0,1.0,0.0,41.0,44.0,31.0,39.0,,4.0,,,,,,90.0,108.0,7.7,17.0,,1,0.31,0.08,0.21,,1.0,1.0,2.0,4.0,7.0,,3.0,1.0,3.0,3.0,3.0,1.0,2.0,,,2.0,,1.0,1.0,1.0,-0.08,,,,,,,,,
14888302,home,South Shields,Daniel Dodds,,daniel-dodds,D. Dodds,D,29,,10,M,1007053,EUR,979689600.0,M,29,29,False,22.0,16.0,,,0.0,9.0,12.0,7.0,10.0,,1.0,,,,,,61.0,30.0,6.3,11.0,,0,-0.25,0.14,-0.22,,3.0,,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
14888302,home,South Shields,Luke Woolston,,woolston-luke,L. Woolston,M,27,,16,M,1462223,EUR,1101772800.0,M,27,27,False,74.0,61.0,7.0,2.0,0.0,40.0,47.0,21.0,27.0,,8.0,,,,,,81.0,85.0,7.1,18.0,,1,0.01,0.08,-0.3,,2.0,1.0,,5.0,,2.0,,2.0,,,1.0,,,,,2.0,,,,1.0,0.55,1.0,1.0,,,,,,,
14888302,home,South Shields,Will Jenkins,Will Jenkins,will-jenkins,W. Jenkins,M,10,176.0,5,M,1088111,EUR,1014508800.0,M,10,10,False,49.0,43.0,4.0,4.0,0.0,22.0,24.0,21.0,25.0,2.0,4.0,,,,,,89.0,66.0,7.0,11.0,,1,0.22,0.21,-0.13,,1.0,,2.0,6.0,8.0,1.0,2.0,,2.0,1.0,1.0,2.0,3.0,,,3.0,1.0,1.0,,,,,,1.0,,,,,,
14888302,home,South Shields,Cedwyn Scott,,cedwyn-scott,C.Scott,F,19,178.0,25,M,931264,EUR,881366400.0,M,19,19,False,19.0,15.0,2.0,1.0,0.0,5.0,5.0,10.0,14.0,,1.0,,,,,,90.0,29.0,5.8,8.0,,1,-0.29,0.03,-0.23,,,,,2.0,1.0,1.0,,,,,3.0,,1.0,,,,,1.0,,1.0,-0.32,,,1.0,,,,,,
14888302,home,South Shields,Caden Kelly,,kelly-caden,C. Kelly,M,21,182.0,26,M,1804788,EUR,1069286400.0,M,21,21,False,26.0,17.0,2.0,,0.0,7.0,7.0,10.0,19.0,,1.0,,,,,,61.0,37.0,5.2,16.0,,1,-0.29,-0.58,-0.63,,2.0,,,6.0,2.0,2.0,,,,,1.0,1.0,1.0,,,3.0,1.0,,,,-0.14,,,1.0,1.0,1.0,1.0,,,
