match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wasFouled,stat_penaltyWon,stat_totalOffside,stat_wonTackle,stat_totalCross,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
14032392,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,417,M,1143547,EUR,996969600,F,19,19,False,15.0,12.0,1.0,1.0,0.0,1.0,1.0,11.0,14.0,2.0,7.0,2.0,1.0,,,,90.0,42.0,6.5,18.0,0.0879754,126.74207923466,15.0,49.579692458775,,4,,0.0,0.27,0.17,,3.0,18.0,,6.0,,1.0,1.0,,,7.0,1.1726,2.0,0.35,1.0,,4.0,,,,,1.0,,3.0,1.0,,6.0,1.9269,,15.04651722782,28.734731504899,2.0,4.0,,,,,
14032392,home,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184.0,257,M,832976,EUR,881971200,D,5,5,True,14.0,12.0,1.0,,1.0,7.0,8.0,5.0,6.0,1.0,1.0,3.0,1.0,,,,47.0,23.0,6.6,3.0,0.00777222,13.239191777418,2.0,-9.0449610426134,,1,,0.08,0.03,-0.11,,,,,,1.0,1.0,1.0,,,,0.0839,2.0,-0.17,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
14032392,home,Oud-Heverlee Leuven,Davis Opoku,Davis Opoku,,davis-opoku,D. Opoku,D,99,,100,M,1860321,EUR,1193616000,D,99,99,True,7.0,6.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,,,1.0,,,,,20.0,13.0,6.3,1.0,0.100683,13.529266646792,1.0,8.9177578201683,,0,,0.16,-0.01,-0.22,,,2.0,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
14032392,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182.0,86,M,360652,EUR,796262400,M,33,33,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,20.0,11.0,6.6,3.0,0.0755876,47.446174152069,2.0,10.852988659131,,0,,0.19,0.08,-0.02,,,1.0,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,
14032392,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171.0,119,M,192268,EUR,766454400,M,4,4,True,7.0,5.0,2.0,,0.0,4.0,4.0,1.0,3.0,1.0,4.0,,3.0,,,,10.0,10.0,6.9,2.0,0.00014669,13.320492205368,3.0,7.2579861883632,,0,,0.03,0.01,0.21,,,,,,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
14032392,home,Oud-Heverlee Leuven,Abdoul Karim Traoré,,,abdoul-karim-traore,A. K. Traoré,F,9,178.0,1010,M,2033824,EUR,1168560000,F,9,9,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,,,2.0,,,,10.0,9.0,6.4,3.0,0.0147333,17.60695114854,3.0,-7.0384383711495,,1,,0.05,-0.16,-0.05,,,2.0,1.0,1.0,,1.0,,,,,0.0433,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,
14032392,home,Oud-Heverlee Leuven,Théo Radelet,Théo Radelet,,theo-radelet,T. Radelet,G,95,193.0,46,M,1566318,EUR,1195084800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,home,Oud-Heverlee Leuven,Liam McAlinney,Liam McAlinney,,liam-mcalinney,L. McAlinney,D,43,,18,M,1899538,EUR,1137628800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,home,Oud-Heverlee Leuven,Wouter George,,,wouter-george,W. George,M,6,172.0,63,M,983027,EUR,1015027200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,home,Oud-Heverlee Leuven,Sory Kaba,,,sory-kaba,S. Kaba,F,39,191.0,1032,M,869131,EUR,806889600,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,away,KV Mechelen,Nacho Miras,,,nacho-miras,N. Miras,G,13,187.0,111,M,1010556,EUR,869270400,G,13,13,False,19.0,13.0,12.0,6.0,0.0,9.0,10.0,4.0,9.0,,,2.0,6.0,2.0,3.0,,90.0,26.0,7.0,6.0,0.00075595,30.093626556874,5.0,20.855310673404,0.3314,0,0.9529,0.07,0.0,-0.13,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14032392,away,KV Mechelen,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186.0,182,M,876232,EUR,946857600,D,33,33,False,51.0,41.0,5.0,2.0,0.0,20.0,25.0,21.0,26.0,2.0,8.0,6.0,6.0,,,,90.0,73.0,6.7,13.0,0.0261532,68.239779037107,10.0,14.520679558297,,0,,0.06,0.03,-0.24,,1.0,2.0,,,,,1.0,5.0,,1.0,,,,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,
14032392,away,KV Mechelen,Redouane Halhal,Redouane Halal,,redouane-halhal,R. Halhal,D,2,187.0,649,M,1143667,EUR,1046822400,D,2,2,False,40.0,34.0,3.0,2.0,0.0,25.0,28.0,9.0,12.0,2.0,10.0,3.0,2.0,,,,90.0,60.0,7.1,6.0,0.00968705,84.669422622076,9.0,42.874140712015,,2,,0.07,0.07,0.13,,1.0,5.0,1.0,,,1.0,2.0,4.0,,3.0,0.0813,,0.01,,,4.0,,,4.0,,,,1.0,,2.0,,0.1683,,21.559834984173,24.173102738374,1.0,,,,,,
14032392,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181.0,217,M,962625,EUR,1015200000,D,3,3,False,27.0,23.0,1.0,1.0,0.0,17.0,19.0,6.0,8.0,2.0,6.0,1.0,1.0,,,,56.0,38.0,5.8,6.0,0.00274012,113.66900134403,12.0,27.805071527026,,0,,0.01,0.09,-0.61,,5.0,7.0,1.0,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,1.0,1.0,,,19.127596599606,22.572000354421,1.0,,,,,1.0,
14032392,away,KV Mechelen,Thérence Koudou,,,koudou-therence,T. Koudou,D,7,178.0,221,M,1392080,EUR,1102896000,M,7,7,False,53.0,38.0,5.0,4.0,0.0,13.0,17.0,25.0,36.0,,3.0,3.0,10.0,,,,90.0,89.0,6.4,25.0,0.215652,150.59476414182,18.0,81.856857326135,,0,,0.27,0.22,-0.05,,,7.0,,4.0,,,1.0,1.0,,2.0,,2.0,,,,1.0,,,,4.0,1.0,,,,,1.0,,2.0,25.038946077695,27.102286914576,1.0,2.0,,,,,
14032392,away,KV Mechelen,Fredrik Hammar,,,fredrik-hammar,F. Hammar,M,6,181.0,204,M,946959,EUR,983145600,M,6,6,False,28.0,23.0,2.0,1.0,0.0,13.0,14.0,10.0,14.0,,4.0,1.0,6.0,,,,90.0,39.0,6.2,6.0,0.0224633,41.602282486443,5.0,28.692326304733,,0,,0.03,0.07,-0.12,,3.0,7.0,,,,,1.0,3.0,,3.0,,,,,,1.0,,,1.0,,,True,,,,,,,,,,1.0,,,,,
14032392,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,M,19,19,False,32.0,26.0,8.0,6.0,0.0,10.0,11.0,16.0,21.0,1.0,4.0,3.0,9.0,,,,88.0,50.0,7.3,8.0,0.500468,76.177723889952,11.0,14.03106473011,,1,,0.42,0.08,-0.01,,1.0,2.0,,1.0,,1.0,2.0,2.0,,1.0,0.0488,2.0,0.0,,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,
14032392,away,KV Mechelen,Mathis Servais,Mathis,Servais,mathis-servais,M. Servais,M,17,182.0,258,M,1093876,EUR,1101168000,M,17,17,False,35.0,26.0,7.0,3.0,0.0,12.0,14.0,14.0,21.0,1.0,5.0,1.0,4.0,,,,90.0,55.0,8.1,16.0,0.0479117,187.70751845305,19.0,105.7156774505,,3,,0.15,0.26,0.18,,1.0,3.0,1.0,3.0,,1.0,,1.0,,,0.2746,1.0,0.5,,1.0,1.0,,,1.0,7.0,2.0,,1.0,1.0,,,0.669,1.0,25.456843769855,93.525649813298,4.0,,,,,,
14032392,away,KV Mechelen,Maxim Kireev,,,kireev-maxim,M. Kireev,F,10,182.0,171,M,1409866,EUR,1089331200,F,10,10,False,20.0,16.0,1.0,1.0,0.0,6.0,7.0,10.0,13.0,,3.0,,2.0,,,,56.0,35.0,6.6,13.0,0.0109392,125.16209372104,14.0,67.403852785132,,1,,0.13,0.12,0.0,,,6.0,1.0,4.0,,,,1.0,,1.0,0.0453,1.0,-0.12,,1.0,,,,1.0,2.0,2.0,,,,,3.0,,,11.698640040738,11.700837576857,1.0,2.0,,,,,
14032392,away,KV Mechelen,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172.0,395,M,1012925,EUR,1057449600,F,9,9,False,27.0,21.0,2.0,,0.0,9.0,13.0,12.0,14.0,1.0,5.0,,4.0,,,,90.0,48.0,6.9,16.0,0.0183304,86.065336400702,13.0,27.205377116791,,2,,-0.22,0.38,-0.01,,1.0,3.0,,2.0,,,,1.0,,,0.131,,0.07,,,2.0,,,,5.0,1.0,,2.0,,,3.0,0.368,,11.652438109549,14.982021358949,1.0,1.0,,,,,1.0
14032392,away,KV Mechelen,Bouke Boersma,Bouke Boersma,,bouke-boersma,B. Boersma,F,28,,128,M,2041882,EUR,1119484800,F,28,28,False,14.0,6.0,,,1.0,2.0,5.0,4.0,9.0,2.0,5.0,,,,,,90.0,33.0,6.9,18.0,0.761164,42.679027297396,7.0,24.28769490439,,3,,0.25,0.38,-0.08,,5.0,9.0,1.0,,1.0,,,,,1.0,0.4079,1.0,0.38,1.0,1.0,3.0,,,,,,,2.0,,,8.0,0.7286,,7.3549479396431,8.3261614204866,1.0,2.0,,,,,
14032392,away,KV Mechelen,Bill Antonio,Bill Antonio,,bill-antonio,B. Antonio,F,38,177.0,214,M,1158921,EUR,1031011200,F,38,38,True,10.0,8.0,1.0,,0.0,4.0,5.0,4.0,5.0,,3.0,,,,,,34.0,17.0,6.7,6.0,0.0170374,31.952191954371,4.0,12.580624865501,,0,,-0.05,0.12,0.13,,,2.0,,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,2.0,,,8.1671884056205,8.2488196125264,1.0,2.0,,,,,
14032392,away,KV Mechelen,Keano Vanrafelghem,,,keano-vanrafelghem,K. Vanrafelghem,F,27,171.0,388,M,1010237,EUR,1059782400,F,27,27,True,12.0,11.0,1.0,1.0,0.0,,,11.0,12.0,,4.0,,1.0,,,,34.0,24.0,6.9,7.0,0.0425772,41.801642988179,5.0,33.943523284184,,1,,0.07,0.11,0.13,,1.0,7.0,,8.0,,,,,,,0.4359,,0.32,,,,,,,,4.0,,1.0,1.0,,,0.8964,,13.649237880897,14.09797772732,1.0,2.0,,,,,
14032392,away,KV Mechelen,Mory Konate,,,mory-konate,M. Konate,M,8,191.0,1273,M,889927,EUR,753321600,M,8,8,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,,8.0,4.0,6.4,1.0,0.000121,6.2501232787842,1.0,5.87671952795,,0,,-0.11,0.01,-0.01,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,away,KV Mechelen,Tijn Van Ingelgom,Tijn Van Ingelgom,,tijn-van-ingelgom,T. V. Ingelgom,G,15,194.0,48,M,1547695,EUR,1173052800,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,away,KV Mechelen,Massimo Decoene,Massimo Decoene,,massimo-decoene,M. Decoene,D,39,183.0,44,M,1391861,EUR,1076457600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,away,KV Mechelen,Ian Struyf,,,ian-struyf,I. Struyf,D,18,191.0,75,M,2192147,EUR,1187740800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180.0,191,M,1445119,EUR,1091491200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,away,KV Mechelen,Hassane Bandé,,,hassane-bande,H. Bandé,M,12,178.0,2344,M,886227,EUR,909705600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032392,away,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
