match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_goalAssist,stat_blockedScoringAttempt,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_goals,stat_wasFouled,stat_penaltyWon,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
11368654,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,home,Celta Vigo,Tadeo Allende,tadeo-allende,T. Allende,M,21,185,6789,M,1108451,EUR,919468800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,home,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,away,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,13,13,False,40.0,32.0,13.0,6.0,27.0,28.0,5.0,12.0,1.0,9.0,4.0,1.0,90.0,51.0,7.2,8.0,0.00089981,0,-0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,,,4.0,1.0,,
11368654,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,69.0,59.0,6.0,3.0,42.0,46.0,17.0,24.0,1.0,6.0,,,90.0,88.0,6.6,17.0,0.00976392,0,,1.0,2.0,5.0,1.0,5.0,4.0,1.0,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11368654,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,73.0,67.0,8.0,4.0,60.0,62.0,7.0,11.0,1.0,3.0,,,90.0,78.0,6.6,6.0,0.00195774,0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
11368654,away,Villarreal,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,1014835,EUR,988761600,D,2,2,False,36.0,31.0,5.0,1.0,23.0,25.0,8.0,11.0,3.0,3.0,,,45.0,42.0,6.4,5.0,0.00226602,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,26.0,25.0,2.0,2.0,20.0,21.0,5.0,5.0,,5.0,,,56.0,32.0,7.3,1.0,0.0231739,1,,,,,,,,,,,,,,,,,,,0.0368,1.0,,,,,,,1.0,0.4109,,,1.0,,,,,,,
11368654,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,M,27,27,False,21.0,17.0,2.0,1.0,5.0,5.0,12.0,16.0,,2.0,,,56.0,38.0,6.8,10.0,0.0184845,1,,,4.0,8.0,,1.0,1.0,,,,3.0,,,,1.0,,,,0.0402,,,1.0,1.0,7.0,5.0,,,,iliasakhomach,,,2.0,,,,,,
11368654,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,4,4,False,12.0,10.0,,,2.0,2.0,8.0,10.0,,,,,17.0,13.0,3.2,2.0,0.0188251,0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11368654,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,59.0,54.0,8.0,6.0,31.0,32.0,23.0,27.0,1.0,2.0,,,79.0,70.0,7.3,7.0,0.0302603,0,,,3.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,
11368654,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,47.0,41.0,4.0,2.0,24.0,25.0,18.0,26.0,,1.0,,,90.0,64.0,6.7,10.0,0.128654,5,,4.0,3.0,5.0,,1.0,,2.0,,,,,,,,1.0,,2.0,0.3216,2.0,,2.0,,2.0,1.0,,1.0,0.2627,alexbaena,,,3.0,,,,,1.0,
11368654,away,Villarreal,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,9,9,False,24.0,19.0,2.0,,11.0,14.0,9.0,12.0,,1.0,,,74.0,37.0,7.1,11.0,0.0743002,2,,2.0,5.0,4.0,,,,,,,1.0,,,1.0,,1.0,,1.0,0.0916,,,,3.0,2.0,1.0,,1.0,0.0567,,,1.0,3.0,,,,,,
11368654,away,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,11,11,False,29.0,26.0,,,12.0,12.0,15.0,18.0,,1.0,,,90.0,42.0,7.3,9.0,0.178862,2,,1.0,5.0,5.0,,,,,2.0,,3.0,,,2.0,,1.0,,1.0,0.1498,3.0,1.0,1.0,3.0,3.0,3.0,,,,asorloth,,,,,,,,,1.0
11368654,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,True,38.0,34.0,2.0,1.0,28.0,31.0,6.0,7.0,1.0,3.0,,,45.0,41.0,6.5,4.0,0.00353743,0,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11368654,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,M,24,24,True,14.0,11.0,2.0,,7.0,7.0,5.0,9.0,,3.0,,,34.0,22.0,6.5,6.0,0.0331549,0,,2.0,2.0,4.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,3.0,1.0,,,,,,,1.0,,,,,,
11368654,away,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,19,19,True,23.0,21.0,1.0,,14.0,15.0,7.0,8.0,,2.0,,,34.0,25.0,6.5,3.0,0.0038986,0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,away,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,15,15,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,16.0,7.0,6.4,3.0,0.00426048,0,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11368654,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,True,7.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,,1.0,,,11.0,7.0,6.4,1.0,0.00039816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aissamandi23,,,,,,,,,
11368654,away,Villarreal,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ericbailly,,,,,,,,,
11368654,away,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,
11368654,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
