match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_aerialWon,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
11352451,away,Brighton & Hove Albion,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,37.0,35.0,4.0,2.0,35.0,37.0,,,12.0,1.0,3.0,1.0,1.0,90.0,47.0,6.5,2.0,8.057e-05,0,-1.6593,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Odeluga Offiah,Odeluga Offiah,,odeluga-offiah,O. Offiah,D,42,187,118,M,1069627,EUR,1035590400,D,42,42,False,44.0,37.0,,,22.0,25.0,15.0,21.0,3.0,,,,,74.0,62.0,6.7,12.0,0.0185554,0,,,2.0,6.0,,,,1.0,1.0,,1.0,,,3.0,,3.0,,,2.0,,1.0,,,,,2.0,2.0,,,,,,
11352451,away,Brighton & Hove Albion,Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,93.0,86.0,5.0,1.0,70.0,72.0,16.0,22.0,3.0,,,,,90.0,112.0,7.1,9.0,0.00905928,0,,True,1.0,2.0,,6.0,3.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Igor Júlio,,,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,53.0,49.0,5.0,4.0,37.0,40.0,12.0,13.0,3.0,,,,,74.0,62.0,6.6,4.0,0.00516278,1,,,,5.0,1.0,3.0,,,2.0,2.0,,0.093,1.0,3.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0
11352451,away,Brighton & Hove Albion,Valentín Barco,Valentín Barco,,valentin-barco,V. Barco,M,32,172,11515,M,1127057,EUR,1090540800,D,19,19,False,43.0,38.0,2.0,,23.0,24.0,16.0,26.0,7.0,,,,,90.0,69.0,6.2,14.0,0.0589331,1,,,7.0,6.0,,,,1.0,2.0,1.0,2.0,0.0178,5.0,10.0,1.0,1.0,,,4.0,,1.0,colo.barco,,1.0,,,3.0,1.0,,1.0,,,
11352451,away,Brighton & Hove Albion,Pascal Groß,,,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,103.0,94.0,5.0,3.0,61.0,64.0,36.0,46.0,,,,,,90.0,121.0,7.2,14.0,0.237995,0,,,7.0,3.0,,,,,3.0,3.0,1.0,,1.0,2.0,,,,,1.0,,,pascalgross65,,3.0,,,,2.0,,,,,
11352451,away,Brighton & Hove Albion,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,11,11,False,88.0,77.0,8.0,5.0,33.0,34.0,45.0,56.0,5.0,,,,,90.0,101.0,7.2,14.0,0.154759,1,,,2.0,5.0,,,,1.0,2.0,1.0,1.0,0.0419,2.0,4.0,1.0,,,,,,,billygilmour,,1.0,1.0,,3.0,2.0,,1.0,,,
11352451,away,Brighton & Hove Albion,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,29.0,23.0,,,10.0,14.0,13.0,15.0,7.0,,,,,90.0,43.0,6.6,7.0,0.0497763,2,,,,9.0,,,,,3.0,2.0,1.0,0.3266,1.0,5.0,3.0,2.0,1.0,,1.0,0.9114,,facubuonanotte_,,,,2.0,4.0,,,1.0,1.0,,
11352451,away,Brighton & Hove Albion,João Pedro,,,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,M,9,9,False,36.0,31.0,3.0,2.0,12.0,12.0,20.0,25.0,2.0,,,,,88.0,58.0,7.2,15.0,0.124004,4,,,1.0,7.0,1.0,,,,1.0,,4.0,0.2006,,5.0,,4.0,,,,,3.0,joaopedro,,1.0,3.0,2.0,1.0,4.0,1.0,3.0,,,
11352451,away,Brighton & Hove Albion,Simon Adingra,,,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,24,24,False,18.0,15.0,,,7.0,7.0,8.0,16.0,4.0,,,,,66.0,39.0,6.7,13.0,0.029298,1,,,5.0,5.0,1.0,,,,4.0,,3.0,0.0503,,3.0,1.0,2.0,,,1.0,,,simon.adingra,,,,1.0,,,,,,1.0,
11352451,away,Brighton & Hove Albion,Mark O'Mahony,,,omahony-mark,M. O'Mahony,F,20,182,331,M,1149855,EUR,1105660800,F,55,55,False,10.0,7.0,,,6.0,9.0,1.0,1.0,2.0,,,,,45.0,19.0,6.7,6.0,0.00015539,1,,,,2.0,1.0,1.0,1.0,,1.0,,3.0,0.0583,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,True,15.0,13.0,,,4.0,6.0,9.0,9.0,,,,,,45.0,20.0,6.7,6.0,0.0341799,0,,,,2.0,,,,,1.0,1.0,3.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,
11352451,away,Brighton & Hove Albion,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,F,10,10,True,18.0,16.0,1.0,1.0,4.0,4.0,12.0,14.0,,,,,,24.0,23.0,7.1,3.0,0.0156889,2,,,,2.0,2.0,,,,1.0,1.0,1.0,0.1549,,,,1.0,,,,,,julioenciso.33,,,,1.0,,1.0,,,,,
11352451,away,Brighton & Hove Albion,Joël Veltman,,,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,True,8.0,6.0,,,3.0,3.0,3.0,5.0,1.0,,,,,16.0,18.0,6.9,2.0,0.00846638,0,,,,5.0,,4.0,,,3.0,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Adam Webster,,,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,True,8.0,8.0,,,6.0,6.0,2.0,2.0,3.0,,,,,16.0,12.0,6.7,,0.00083885,0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,10.0,5.0,6.6,,0.00044071,0,,,,,,,,,,,,,,,,,,,,,,carlos_baleba,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Jakub Moder,,,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,kubamoder,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Adam Lallana,,,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352451,away,Brighton & Hove Albion,Ansu Fati,,,ansu-fati,A. Fati,F,31,178,169176,M,962883,EUR,1036022400,F,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,AnsuFati,,,,,,,,,,,
