match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_interceptionWon,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded
11391399,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,True,30.0,18.0,21.0,9.0,14.0,19.0,4.0,11.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,90.0,36.0,7.5,12.0,0.00163102,0,0.2622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,17,17,False,,29.0,22.0,2.0,1.0,12.0,16.0,11.0,16.0,,3.0,4.0,5.0,,,,,,90.0,53.0,7.0,10.0,0.0382794,1,,3.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,0.014,1.0,,,,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,,46.0,41.0,7.0,3.0,25.0,29.0,16.0,17.0,2.0,4.0,6.0,3.0,,,,,,90.0,58.0,7.6,5.0,0.00714848,0,,,,,3.0,,,2.0,2.0,,3.0,,,3.0,,,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,,51.0,41.0,8.0,1.0,27.0,31.0,14.0,20.0,1.0,3.0,2.0,1.0,,,,,,90.0,59.0,6.8,12.0,0.00624455,0,,,,,2.0,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,,38.0,34.0,2.0,1.0,22.0,23.0,14.0,19.0,,3.0,1.0,4.0,1.0,,,,,90.0,57.0,7.0,9.0,0.0791355,0,,4.0,2.0,2.0,5.0,,,2.0,,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,
11391399,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,,31.0,24.0,1.0,1.0,7.0,8.0,19.0,28.0,,4.0,,6.0,,,,,,77.0,53.0,8.0,14.0,0.0705283,2,,5.0,2.0,,3.0,1.0,,2.0,2.0,2.0,,0.8534,1.0,,3.0,2.0,,,1.0,2.0,2.0,1.0,1.0769,,,,,,,
11391399,home,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,,39.0,37.0,2.0,1.0,15.0,15.0,22.0,24.0,,3.0,2.0,6.0,1.0,,,,,65.0,51.0,7.4,5.0,0.0667098,2,,,,,6.0,3.0,1.0,2.0,2.0,,,0.0486,3.0,,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,,
11391399,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,,62.0,52.0,10.0,4.0,29.0,32.0,23.0,30.0,3.0,7.0,2.0,7.0,1.0,,,,,90.0,70.0,7.2,11.0,0.0822726,0,,,,1.0,2.0,,,3.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,False,,19.0,11.0,2.0,1.0,4.0,5.0,8.0,17.0,,6.0,,5.0,2.0,,,,,86.0,38.0,7.0,14.0,0.0511686,1,,3.0,1.0,,7.0,1.0,1.0,1.0,1.0,1.0,3.0,0.023,1.0,,4.0,,Désiré Doué,,2.0,3.0,,,,,,,DD14,,,
11391399,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,,18.0,16.0,1.0,,4.0,4.0,12.0,14.0,1.0,2.0,,3.0,2.0,,,,,86.0,33.0,7.3,6.0,0.0543858,5,,,,1.0,4.0,,1.0,,,2.0,1.0,0.7673,1.0,,2.0,,,,,,2.0,1.0,0.4741,,,2.0,,1.0,,
11391399,home,Stade Rennais,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2087,M,846445,EUR,857433600,F,7,7,False,,29.0,20.0,,,10.0,12.0,10.0,17.0,5.0,7.0,1.0,3.0,1.0,,,,,90.0,41.0,7.1,10.0,0.277908,3,,,,4.0,7.0,2.0,2.0,,,,,0.1753,,1.0,1.0,1.0,,,1.0,1.0,1.0,,0.2455,,,,,,,
11391399,home,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,True,,6.0,5.0,,,3.0,3.0,2.0,3.0,,1.0,,1.0,,,,,,21.0,8.0,6.4,2.0,0.00479487,0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,,,,13.0,13.0,6.4,4.0,0.00014233,1,,1.0,,,4.0,1.0,,1.0,,,,0.1758,,,2.0,,,,1.0,,,,,,,1.0,,,,
11391399,home,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,16,16,True,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,10.0,5.0,6.5,,5.094e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,42,42,True,,6.0,5.0,,,3.0,4.0,2.0,2.0,,1.0,,3.0,,,,,,10.0,8.0,6.7,1.0,0.0002873,0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,True,,5.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,,,,,,10.0,8.0,6.6,2.0,0.0501917,0,,,,1.0,2.0,,,,,,,,1.0,,2.0,,Bertug Yildirim,,,1.0,,,,,,,,,,
11391399,home,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mahamadou Nagida,,,,,,,,,,,,,
11391399,home,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391399,home,Stade Rennais,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391399,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,1,1,False,,30.0,28.0,1.0,,27.0,28.0,1.0,2.0,,,2.0,5.0,,1.0,3.0,3.0,1.0,90.0,38.0,6.9,2.0,0.00023103,0,-0.2035,,,,,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,1.0,
11391399,away,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,False,,44.0,40.0,2.0,2.0,23.0,24.0,17.0,21.0,,5.0,2.0,6.0,3.0,,,,,90.0,60.0,6.8,6.0,0.00979309,0,,1.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,
11391399,away,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,D,55,55,False,,99.0,89.0,9.0,2.0,65.0,69.0,24.0,30.0,,3.0,3.0,4.0,1.0,,,,,90.0,108.0,6.7,10.0,0.0138687,1,,,,2.0,2.0,,1.0,2.0,1.0,,1.0,0.0329,,1.0,,,,,,,,,,,,,,,,
11391399,away,Nice,Dante,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,True,107.0,95.0,9.0,3.0,69.0,72.0,26.0,35.0,4.0,7.0,1.0,4.0,,,,,,90.0,116.0,6.7,13.0,0.0086809,1,,,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0239,,,,3.0,,,,,,,,,,,,,,
