match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_penaltyWon,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
11369349,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183.0,223,M,848980,EUR,868406400,G,13,13,False,22.0,16.0,10.0,4.0,14.0,18.0,2.0,4.0,1.0,1.0,12.0,90.0,28.0,6.2,6.0,0.0,0.0,0.00108286,1.0,0,-0.8098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,D,3,3,False,74.0,60.0,5.0,1.0,14.0,15.0,47.0,72.0,4.0,2.0,5.0,90.0,108.0,7.2,27.0,0.0,0.0,0.472692,3.0,0,,13.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185.0,781,M,360718,EUR,801964800,D,2,2,False,65.0,57.0,2.0,2.0,32.0,37.0,25.0,28.0,3.0,,9.0,90.0,81.0,7.4,10.0,0.0852,0.3162,0.0147899,,2,,,,2.0,11.0,,,4.0,1.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186.0,733,M,892521,EUR,854582400,D,4,4,False,86.0,74.0,8.0,2.0,42.0,46.0,32.0,40.0,2.0,1.0,6.0,90.0,96.0,7.6,13.0,0.0146,0.0505,0.147296,2.0,1,,,,1.0,6.0,,,,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180.0,595,M,363774,EUR,815097600,D,21,21,False,53.0,44.0,8.0,3.0,15.0,19.0,30.0,38.0,4.0,,9.0,85.0,79.0,6.9,16.0,0.0151,0.0,0.0617904,1.0,1,,4.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172.0,1038,M,794950,EUR,887587200,M,7,7,False,23.0,17.0,2.0,,1.0,1.0,16.0,23.0,11.0,,5.0,85.0,42.0,6.6,14.0,0.2138,0.0,0.0328736,1.0,4,,1.0,,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,5.0,8.0,,3.0,,,2.0,,,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170.0,770,M,835484,EUR,918000000,M,8,8,False,39.0,36.0,3.0,2.0,12.0,13.0,24.0,26.0,2.0,,,60.0,42.0,6.5,5.0,0.0,0.0,0.0266791,,0,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178.0,551,M,846492,EUR,895881600,M,14,14,False,58.0,51.0,1.0,1.0,7.0,7.0,44.0,53.0,1.0,,3.0,90.0,65.0,7.6,10.0,0.0,0.0,0.0925361,1.0,0,,2.0,,1.0,4.0,2.0,2.0,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11369349,home,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175.0,1936,M,595576,EUR,827798400,M,17,17,False,30.0,20.0,,,8.0,10.0,14.0,22.0,4.0,,4.0,79.0,49.0,7.2,15.0,0.5492,0.6373,0.270368,1.0,3,,2.0,2.0,,7.0,2.0,,,,,7.0,,,1.0,,1.0,1.0,,2.0,,,2.0,,,1.0,,,,,,,,,,,,,
11369349,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176.0,5000,M,19356,EUR,554774400,F,10,10,False,51.0,46.0,,,5.0,6.0,45.0,54.0,2.0,,6.0,90.0,71.0,7.1,13.0,1.5724,1.894,0.283766,3.0,6,,9.0,4.0,,1.0,2.0,1.0,,,,,,,4.0,,2.0,1.0,,2.0,,,,,,,i.aspas10,True,2.0,1.0,1.0,,,,,,,,
