match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_goals,stat_accurateCross,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside
12764162,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,911,M,100390,EUR,668563200,G,40,40,False,30.0,18.0,20.0,8.0,0.0,12.0,12.0,6.0,18.0,1.0,11.0,1.0,2.0,2.0,1.0,1.0,90.0,39.0,6.9,12.0,0.00158412,0,-0.3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764162,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,607,M,141080,EUR,686448000,D,7,7,False,55.0,48.0,9.0,5.0,0.0,29.0,29.0,19.0,30.0,,3.0,,,,,,90.0,74.0,7.2,14.0,0.0590294,1,,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0154,3.0,,,,,,,,,,,,,,,,,
12764162,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,241,M,328035,EUR,788054400,D,5,5,False,58.0,52.0,10.0,5.0,0.0,39.0,39.0,13.0,19.0,9.0,4.0,,,,,,90.0,72.0,6.9,6.0,0.00455257,0,,,3.0,5.0,3.0,2.0,,,,1.0,1.0,,,,,,True,2.0,1.0,,,,,,,,,,,,
12764162,home,Stade Brestois,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1104,M,1001858,EUR,1066089600,D,44,44,False,58.0,55.0,6.0,4.0,0.0,49.0,50.0,6.0,8.0,4.0,4.0,,,,,,90.0,71.0,7.0,4.0,0.00249955,0,,,,,2.0,,1.0,1.0,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
12764162,home,Stade Brestois,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,604,M,143344,EUR,723254400,D,22,22,False,42.0,38.0,2.0,2.0,0.0,19.0,20.0,19.0,24.0,2.0,4.0,,,,,,90.0,60.0,7.2,7.0,0.0201996,1,,2.0,,,6.0,,,,,3.0,,,0.0493,,,,,3.0,,3.0,1.0,,,,,,,,,,
12764162,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,962,M,916041,EUR,899164800,M,45,45,False,27.0,24.0,,,0.0,9.0,9.0,15.0,19.0,1.0,4.0,,,,,,83.0,40.0,7.3,6.0,0.0115385,1,,1.0,,3.0,4.0,,2.0,1.0,,2.0,2.0,,0.0601,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.1062,,,,,
12764162,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,577,M,801306,EUR,738288000,M,20,20,False,62.0,54.0,9.0,5.0,0.0,34.0,37.0,20.0,26.0,2.0,9.0,,,,,,90.0,84.0,8.1,11.0,0.0125222,4,,1.0,,5.0,8.0,3.0,3.0,3.0,2.0,,3.0,1.0,0.1094,,,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.5544,1.0,,,,
12764162,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,200,M,861324,EUR,896486400,M,8,8,False,34.0,29.0,5.0,3.0,0.0,15.0,17.0,14.0,17.0,,4.0,,,,,,83.0,40.0,6.5,7.0,0.0197581,0,,,1.0,7.0,2.0,2.0,,,,,2.0,1.0,,2.0,,,,,,,,1.0,,1.0,3.0,,,,,,
12764162,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,38.0,29.0,2.0,1.0,0.0,10.0,12.0,19.0,29.0,,7.0,,,,,,73.0,49.0,6.6,16.0,0.017767,1,,3.0,2.0,6.0,2.0,1.0,2.0,,1.0,,1.0,1.0,0.0339,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,
12764162,home,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1471,M,343971,EUR,762134400,F,19,19,False,12.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,9.0,,,,,,,,72.0,17.0,6.8,6.0,0.00145845,1,,,1.0,2.0,5.0,,,,,,1.0,1.0,0.0128,,,,,3.0,,1.0,,,1.0,,2.0,0.0238,,,,,
