match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,stat_interceptionWon,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_wonTackle,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId
12117081,home,Athletico,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,9,9,False,21.0,15.0,,,0.0,6.0,8.0,9.0,13.0,,8.0,,,,,,,84.0,32.0,7.1,9.0,0.0115311,6,,,,2.0,4.0,8.0,6.0,,2.0,,3.0,1.0,,,,,,,1.0,2.0,3.0,0.3596,1.0,,2.0,1.0,,1.0,1.0,,,
12117081,home,Athletico,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,True,9.0,8.0,1.0,,0.0,2.0,2.0,6.0,7.0,,1.0,,,,,,,18.0,12.0,6.7,1.0,0.00087958,0,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
12117081,home,Athletico,Julimar,julimar,Julimar,F,20,188,376,M,1167536,EUR,980380800,F,20,20,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,,2.0,,,,,,,18.0,11.0,7.1,,0.462752,2,,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,0.0734,,,,1.0,,,,1.0,,
12117081,home,Athletico,Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,True,1.0,1.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,,,,12.0,6.0,6.1,3.0,0.02048,1,,3.0,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,0.5098,,,1.0,,,,1.0,,,
12117081,home,Athletico,Zé Vitor,ze-vitor,Z. Vitor,M,8,194,77,M,1188028,EUR,957225600,M,30,30,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,1.0,3.0,,1.0,0.00140257,0,,,,,,,,,,,,,,,Zé Vitor,,,,,,,,,,,,,,,,,
12117081,home,Athletico,Lucas Di Yorio,lucas-di-yorio,L. D. Yorio,F,9,190,908,M,838303,EUR,848620800,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,1.0,3.0,,1.0,2.147e-05,0,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,
12117081,home,Athletico,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mycael,,,,,,,,,,,,,,,,,
12117081,home,Athletico,Lucas Belezi,belezi-lucas,L. Belezi,D,45,186,218,M,1130040,EUR,1052352000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,home,Athletico,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,home,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,home,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,home,Athletico,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,home,Athletico,Kayke Ayrton,kayke-ayrton,K. Ayrton,F,77,177,150,M,2436883,EUR,1209168000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,away,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187,3371,M,1002609,EUR,1021593600,G,32,32,False,27.0,17.0,13.0,3.0,0.0,15.0,16.0,2.0,11.0,1.0,5.0,1.0,3.0,7.0,,,,90.0,40.0,7.8,10.0,0.00079779,0,-0.0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,away,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179,2313,M,1170769,EUR,1081209600,D,35,35,False,21.0,18.0,2.0,1.0,0.0,8.0,9.0,10.0,14.0,2.0,4.0,,,,,,,70.0,34.0,6.7,6.0,0.0239928,0,,2.0,,2.0,,4.0,3.0,,2.0,1.0,,,,2.0,,,,,1.0,,,,2.0,1.0,,,,,,,,
12117081,away,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,929200,EUR,924998400,D,25,25,False,48.0,45.0,5.0,4.0,0.0,38.0,39.0,8.0,10.0,8.0,1.0,,,,,,,90.0,65.0,7.8,4.0,0.0616886,3,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,0.8853,,,1.0,1.0,1.0,,,,,
12117081,away,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,959006,EUR,930182400,D,4,4,False,33.0,28.0,3.0,1.0,0.0,24.0,27.0,4.0,6.0,5.0,1.0,,,,,,,90.0,44.0,7.0,5.0,0.00134177,0,,,,2.0,1.0,3.0,5.0,,3.0,1.0,,,,,,,,2.0,,,,,1.0,2.0,,,,,,,,
12117081,away,Corinthians,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,46,46,False,22.0,15.0,4.0,1.0,0.0,7.0,11.0,8.0,12.0,5.0,3.0,,,,,,,82.0,46.0,6.4,13.0,0.00695584,1,,1.0,,2.0,3.0,11.0,4.0,,1.0,,5.0,1.0,,2.0,,,,,1.0,1.0,,0.0229,1.0,,3.0,,,,,,,
12117081,away,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,1199261,EUR,1108857600,M,27,27,False,36.0,34.0,2.0,1.0,0.0,12.0,12.0,22.0,24.0,,3.0,,,,,,,90.0,50.0,7.1,4.0,0.0340336,0,,,,1.0,1.0,6.0,9.0,4.0,1.0,3.0,1.0,1.0,4.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,BrenoBidon
12117081,away,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,28.0,22.0,4.0,3.0,0.0,14.0,16.0,8.0,12.0,7.0,3.0,,,,,,,90.0,49.0,7.4,8.0,0.0101703,0,,,,3.0,5.0,4.0,8.0,,2.0,1.0,,2.0,,1.0,,,True,2.0,1.0,,,,,,1.0,,,,,,,R14niele
12117081,away,Corinthians,Gustavo Silva,gustavo-silva,G. Silva,M,7,169,745,M,863283,EUR,873590400,M,19,19,False,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,,,,45.0,10.0,6.8,2.0,0.00348978,0,,,,1.0,1.0,3.0,5.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
12117081,away,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,994454,EUR,883872000,M,10,10,False,41.0,32.0,1.0,,0.0,11.0,11.0,21.0,38.0,2.0,6.0,,,,,,,90.0,66.0,7.5,19.0,0.0250169,4,,8.0,,,,3.0,4.0,2.0,1.0,2.0,2.0,,1.0,2.0,,,,,,2.0,2.0,0.1123,,1.0,,,,1.0,,,,rodrigarroo
12117081,away,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,1211632,EUR,1109980800,M,36,36,False,13.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,12.0,,4.0,,,,,,,84.0,38.0,7.3,8.0,0.0218251,4,,3.0,,,,4.0,3.0,3.0,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,2.0,0.0857,1.0,,1.0,1.0,,,,,,wesley_teixeira005
12117081,away,Corinthians,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,20,20,False,10.0,6.0,,,0.0,4.0,5.0,2.0,5.0,,3.0,,,,,,,70.0,16.0,6.6,6.0,0.00496116,0,,,,2.0,2.0,5.0,5.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,,1.0,
12117081,away,Corinthians,Igor Coronado,igor-coronado,I. Coronado,M,77,170,5336,M,152098,EUR,714096000,M,77,77,True,20.0,18.0,5.0,4.0,0.0,7.0,7.0,11.0,14.0,,1.0,,,,,,,45.0,32.0,7.4,4.0,0.0166025,3,,1.0,,,,3.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,0.1024,1.0,1.0,1.0,,,,,,,igor_coronado
12117081,away,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,2,2,True,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,2.0,1.0,,,,,,,20.0,13.0,6.7,1.0,0.00654655,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,mateuzinhoo
12117081,away,Corinthians,Arthur Sousa,arthur-sousa,A. Sousa,F,39,183,412,M,1170780,EUR,1047427200,F,29,29,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,20.0,4.0,6.6,1.0,0.00108806,0,,,,,2.0,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12117081,away,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,30,30,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,8.0,3.0,6.7,,0.0007782,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12117081,away,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179,2773,M,1411152,EUR,1083110400,F,31,31,True,2.0,1.0,,,0.0,1.0,2.0,,,,1.0,,,,,,,12.0,3.0,6.5,2.0,1.418e-05,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12117081,away,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,away,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,243181,EUR,732931200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,away,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,away,Corinthians,Guilherme Biro,guilherme-biro,Guilherme Biro,M,20,173,1092,M,1106667,EUR,1074556800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,away,Corinthians,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5063,M,1485309,EUR,1127865600,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gabrielmoscardo
12117081,away,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,1170779,EUR,1058227200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117081,away,Corinthians,Giovane,giovane,Giovane,F,23,184,4963,M,1170773,EUR,1069632000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
