match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,captain,stat_challengeLost,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_keyPass,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_bigChanceMissed
10385649,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,23.0,12.0,16.0,5.0,10.0,11.0,2.0,12.0,9.0,3.0,4.0,90.0,32.0,6.9,11.0,0.0,0.0,0.00046103,0,0.9206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385649,home,Bournemouth,Ryan Fredericks,ryan-fredericks,R. Fredericks,D,,173,116,M,,106920,EUR,718675200,D,2,2,False,33.0,25.0,,,10.0,12.0,15.0,27.0,2.0,,,72.0,54.0,6.3,18.0,0.0,0.0,0.0181444,0,,,,6.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385649,home,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,60.0,54.0,4.0,2.0,39.0,44.0,15.0,16.0,3.0,,,90.0,75.0,7.0,8.0,0.1298,0.0,0.00436147,1,,,,,1.0,1.0,4.0,1.0,1.0,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
10385649,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,53.0,49.0,7.0,3.0,36.0,37.0,13.0,17.0,5.0,,,90.0,65.0,7.2,6.0,0.0,0.0,0.0106859,0,,,,1.0,1.0,1.0,3.0,,,3.0,,,,,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,
10385649,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,34.0,29.0,4.0,1.0,19.0,21.0,10.0,13.0,6.0,,,90.0,49.0,6.6,6.0,0.0,0.0,0.0214596,0,,,,,,2.0,2.0,1.0,,2.0,,,,,4.0,1.0,1.0,,True,1.0,1.0,,,,,,,,,,,
10385649,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,37.0,32.0,2.0,1.0,16.0,17.0,16.0,21.0,8.0,,,90.0,59.0,7.0,15.0,0.7078,0.7922,0.0169319,5,,,,1.0,1.0,11.0,5.0,4.0,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,2.0,3.0,2.0,1.0,,,,,,,
10385649,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,35.0,28.0,3.0,1.0,13.0,14.0,16.0,24.0,6.0,,,90.0,48.0,6.6,12.0,0.0153,0.0,0.163892,1,,,,3.0,1.0,7.0,3.0,1.0,1.0,,,3.0,,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,2.0,,,,,
10385649,home,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,54.0,48.0,3.0,3.0,24.0,25.0,24.0,29.0,8.0,,,90.0,64.0,7.0,7.0,0.0,0.0,0.0539864,0,,,,,3.0,3.0,3.0,,,1.0,,,,,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,
10385649,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,35.0,31.0,2.0,1.0,9.0,11.0,24.0,34.0,5.0,,,90.0,65.0,6.7,19.0,0.0579,0.0,0.0511605,1,,,,10.0,2.0,6.0,7.0,5.0,3.0,,3.0,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,,,,2.0,,1.0,,,,
10385649,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,F,29,29,False,32.0,30.0,,,12.0,13.0,18.0,20.0,5.0,,,77.0,55.0,7.4,8.0,0.1628,0.5115,0.268396,1,,,,1.0,4.0,9.0,8.0,2.0,1.0,,,,1.0,,,2.0,2.0,,,,4.0,4.0,1.0,,1.0,,1.0,,,,,
