match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_penaltyConceded
10408311,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,22.0,21.0,8.0,7.0,19.0,20.0,2.0,2.0,4.0,1.0,1.0,90.0,25.0,7.1,2.0,0.0,0.0,0.00043017,0,0.5649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408311,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,False,79.0,75.0,,,24.0,27.0,53.0,55.0,6.0,,,90.0,104.0,7.6,10.0,0.2137,0.5794,0.261038,3,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408311,home,Barcelona,Gerard Piqué,gerard-pique,G. Piqué,D,28,193,6837,M,3gerardpique,770,EUR,539222400,D,3,3,False,65.0,61.0,6.0,6.0,31.0,32.0,30.0,33.0,8.0,,,85.0,76.0,7.6,5.0,0.0748,0.0,0.0252936,1,,,,2.0,8.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,True,1.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10408311,home,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,marcosalonso28,69408,EUR,662342400,D,17,17,False,70.0,68.0,5.0,5.0,30.0,30.0,38.0,40.0,6.0,,,90.0,76.0,7.3,2.0,0.0,0.0,0.0172157,0,,,,2.0,4.0,,,,,2.0,1.0,,,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10408311,home,Barcelona,Jordi Alba,jordi-alba,J. Alba,D,18,170,22925,M,JAlba,35199,EUR,606441600,D,18,18,False,89.0,80.0,7.0,5.0,17.0,19.0,67.0,79.0,8.0,,,90.0,114.0,8.5,15.0,0.0232,0.0351,1.52103,1,,9.0,4.0,3.0,2.0,,,,1.0,1.0,1.0,,1.0,6.0,,,1.0,1.0,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,
10408311,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,82.0,75.0,13.0,12.0,19.0,19.0,56.0,63.0,7.0,,,90.0,94.0,7.8,8.0,0.187,0.0752,0.302488,1,,,,3.0,8.0,2.0,2.0,,1.0,3.0,1.0,,,1.0,,,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10408311,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,False,53.0,49.0,5.0,5.0,9.0,9.0,40.0,44.0,5.0,,,68.0,59.0,7.6,5.0,0.0,0.0,0.242901,0,,,,3.0,4.0,,,,,2.0,1.0,,,1.0,,2.0,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,
10408311,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,92.0,77.0,4.0,4.0,10.0,13.0,67.0,79.0,12.0,,,90.0,109.0,7.8,21.0,0.3945,0.7374,0.333583,3,,,,8.0,3.0,3.0,3.0,,2.0,,,1.0,5.0,5.0,,,,,,,,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,
10408311,home,Barcelona,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,7,7,False,34.0,26.0,4.0,2.0,3.0,3.0,26.0,39.0,1.0,,,68.0,54.0,7.6,16.0,0.313,1.1523,0.337172,3,,8.0,3.0,4.0,5.0,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,
10408311,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,26.0,24.0,,,4.0,4.0,21.0,24.0,5.0,,,90.0,46.0,6.5,11.0,1.5985,0.0767,0.59848,6,,2.0,1.0,6.0,4.0,1.0,1.0,4.0,1.0,,,5.0,1.0,,,3.0,2.0,1.0,,1.0,,,2.0,,,,,,1.0,,,2.0,1.0,1.0,,,,,
