match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_accurateCross,stat_keyPass,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_punches,stat_errorLeadToAShot,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
11047942,home,Sheffield United,Billy Sharp,,,billy-sharp,B. Sharp,F,14,175.0,216,M,20514,EUR,507945600,F,10,10,False,14.0,6.0,,,1.0,4.0,5.0,10.0,1.0,,,,90.0,20.0,6.5,10.0,0,4.0,11.0,6.0,1.0,2.0,,,,,,,,8.0,,,,,2.0,,,,1.0,,True,,,,,,,
11047942,home,Sheffield United,Max Lowe,,,max-lowe,M. Lowe,D,3,175.0,110,M,355154,EUR,863308800,D,13,13,True,12.0,10.0,,,3.0,4.0,7.0,9.0,1.0,,,,28.0,16.0,6.3,5.0,0,1.0,4.0,2.0,1.0,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
11047942,home,Sheffield United,Sander Berge,,,sander-berge,S. Berge,M,16,195.0,2096,M,793167,EUR,887414400,M,8,8,True,15.0,11.0,,,3.0,3.0,8.0,13.0,1.0,,,,28.0,18.0,6.3,7.0,0,1.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11047942,home,Sheffield United,Iliman Ndiaye,,,iliman-ndiaye,I. Ndiaye,M,10,180.0,55006,M,914309,EUR,952300800,M,29,29,True,7.0,7.0,,,2.0,2.0,5.0,5.0,1.0,,,,17.0,15.0,7.0,4.0,1,,5.0,2.0,1.0,,3.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,2.0,,,,ilimanndiaye10,,1.0,1.0,,,,,
11047942,home,Sheffield United,John Fleck,,,john-fleck,J. Fleck,M,13,170.0,99,M,27999,EUR,682992000,M,4,4,True,5.0,4.0,2.0,1.0,,1.0,4.0,4.0,1.0,,,,10.0,6.0,6.4,1.0,0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11047942,home,Sheffield United,Adam Davies,,,adam-davies,A. Davies,G,17,185.0,111,M,288997,EUR,711331200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047942,home,Sheffield United,Sai Sachdev,,,sai-sachdev,S. Sachdev,D,45,,49,M,1391830,EUR,1098489600,D,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047942,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180.0,229,M,100637,EUR,671414400,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047942,home,Sheffield United,Oliver McBurnie,,,oliver-mcburnie,O. McBurnie,F,9,188.0,1008,M,367228,EUR,833846400,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047942,home,Sheffield United,Daniel Jebbison,Daniel Jebbison,,daniel-jebbison,D. Jebbison,F,9,190.0,528,M,1096136,EUR,1057881600,F,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047942,away,Tottenham Hotspur,Fraser Forster,,,fraser-forster,F. Forster,G,17,201.0,1214,M,19314,EUR,574560000,G,20,20,False,22.0,20.0,2.0,,20.0,20.0,,2.0,8.0,,,,90.0,31.0,6.4,2.0,0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
11047942,away,Tottenham Hotspur,Davinson Sánchez,,,davinson-sanchez,D. Sánchez,D,6,187.0,12299,M,566102,EUR,834537600,D,6,6,False,62.0,54.0,6.0,4.0,34.0,35.0,20.0,28.0,7.0,,,,90.0,78.0,6.9,12.0,0,3.0,7.0,5.0,1.0,,1.0,,5.0,1.0,2.0,2.0,,2.0,,,2.0,1.0,,3.0,,,1.0,DAVINSON,,,,,,,,
11047942,away,Tottenham Hotspur,Eric Dier,,,eric-dier,E. Dier,D,3,191.0,4301,M,146101,EUR,758592000,D,15,15,False,57.0,51.0,8.0,8.0,32.0,33.0,19.0,24.0,4.0,,,,90.0,72.0,7.2,6.0,0,7.0,6.0,7.0,1.0,,,,3.0,2.0,,,,3.0,,1.0,,,,2.0,,,,ericdier,True,,,,,,,
11047942,away,Tottenham Hotspur,Ben Davies,,,ben-davies,B. Davies,D,33,181.0,2686,M,94758,EUR,735609600,D,33,33,False,55.0,42.0,3.0,,23.0,29.0,19.0,27.0,1.0,,,,90.0,63.0,6.4,14.0,0,2.0,4.0,5.0,2.0,,,,1.0,,2.0,2.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,
11047942,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173.0,10892,M,913654,EUR,937180800,M,23,23,False,35.0,25.0,6.0,1.0,11.0,13.0,14.0,25.0,11.0,,,,82.0,72.0,6.6,20.0,2,1.0,10.0,9.0,2.0,2.0,11.0,6.0,,2.0,2.0,1.0,,,2.0,1.0,,3.0,,1.0,,,2.0,pedroporro29,,,,,,,,
11047942,away,Tottenham Hotspur,Pape Matar Sarr,,,pape-matar-sarr,P. M. Sarr,M,29,185.0,32532,M,1002711,EUR,1031961600,M,29,29,False,54.0,48.0,2.0,1.0,22.0,25.0,26.0,29.0,6.0,,,,74.0,59.0,6.6,7.0,1,2.0,4.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,2.0,,,,pape,,1.0,,,,,,
11047942,away,Tottenham Hotspur,Pierre-Emile Højbjerg,,,pierre-emile-hojbjerg,P. Højbjerg,M,23,185.0,4504,M,149593,EUR,807580800,M,5,5,False,62.0,54.0,8.0,5.0,28.0,31.0,28.0,33.0,10.0,,,,90.0,71.0,7.5,9.0,0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,2.0,4.0,hojbjerg23,,,,,1.0,,,
11047942,away,Tottenham Hotspur,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187.0,17284,M,38710,EUR,602380800,M,14,14,False,32.0,20.0,10.0,4.0,6.0,9.0,15.0,34.0,3.0,,,,90.0,72.0,7.8,32.0,3,4.0,3.0,7.0,2.0,,,,3.0,1.0,3.0,2.0,,1.0,,,,11.0,,,1.0,1.0,3.0,ivanperisic444,,2.0,,,,1.0,,
11047942,away,Tottenham Hotspur,Lucas Moura,,,lucas-moura,L. Moura,M,7,172.0,12542,M,149710,EUR,713664000,F,27,27,False,36.0,32.0,2.0,1.0,7.0,8.0,25.0,30.0,3.0,,,,73.0,53.0,7.1,12.0,2,2.0,5.0,7.0,,,6.0,3.0,,,1.0,1.0,,2.0,1.0,,3.0,2.0,1.0,,1.0,,3.0,lucasmoura7,,,,,,,1.0,
11047942,away,Tottenham Hotspur,Richarlison,,,richarlison,Richarlison,F,9,184.0,44389,M,840217,EUR,863222400,F,9,9,False,21.0,13.0,1.0,,3.0,3.0,10.0,18.0,,,,,65.0,33.0,6.6,12.0,3,1.0,5.0,3.0,,3.0,1.0,1.0,,,,,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,Richarlison,,,,,,,,
11047942,away,Tottenham Hotspur,Heung-min Son,,,heung-min-son,H. M. Son,F,7,184.0,116471,M,111505,EUR,710553600,F,7,7,False,17.0,14.0,,,2.0,2.0,14.0,18.0,2.0,,,,90.0,41.0,6.8,13.0,5,1.0,6.0,5.0,,3.0,5.0,3.0,,,,,,1.0,1.0,,4.0,3.0,1.0,,3.0,2.0,1.0,HMSon,,1.0,,,,,,
11047942,away,Tottenham Hotspur,Harry Kane,,,harry-kane,H. Kane,F,9,188.0,299780,M,108579,EUR,743817600,F,10,10,True,6.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,,,,25.0,9.0,6.2,2.0,1,,2.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,HurriKane,,,,,,,,1.0
11047942,away,Tottenham Hotspur,Dejan Kulusevski,,,dejan-kulusevski,D. Kulusevski,M,21,186.0,11670,M,928124,EUR,956620800,M,21,21,True,11.0,11.0,,,6.0,6.0,5.0,5.0,1.0,,,,17.0,13.0,6.4,1.0,0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,dejan_k10,,,,,,,,
11047942,away,Tottenham Hotspur,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175.0,1307,M,859901,EUR,969062400,M,4,4,True,13.0,12.0,,,1.0,2.0,11.0,11.0,1.0,,,,16.0,17.0,6.8,1.0,0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11047942,away,Tottenham Hotspur,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178.0,3513,M,827064,EUR,854668800,M,16,16,True,5.0,3.0,,,2.0,3.0,1.0,3.0,,,,,8.0,10.0,6.5,4.0,0,,,2.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11047942,away,Tottenham Hotspur,Brandon Austin,,,austin-brandon,B. Austin,G,40,188.0,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047942,away,Tottenham Hotspur,Clément Lenglet,,,clement-lenglet,C. Lenglet,D,15,186.0,7965,M,580550,EUR,803347200,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,clement_lenglet,,,,,,,,
11047942,away,Tottenham Hotspur,Japhet Tanganga,,,japhet-tanganga,J. Tanganga,D,2,186.0,700,M,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11047942,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185.0,37724,M,829932,EUR,893635200,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,cutiromero2,,,,,,,,
11047942,away,Tottenham Hotspur,Alfie Devine,,,alfie-devine,A. Devine,M,21,182.0,1504,M,1049459,EUR,1091318400,M,45,45,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
