match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_bigChanceMissed,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,captain,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11967762,home,Fiorentina,Arthur,arthur,Arthur,M,29,172,8983,M,794927,EUR,839808000,M,6,6,True,1.0,1.0,,,1.0,1.0,,,,,,,12.0,3.0,6.5,1.0,0,,,,1.0,,1.0,,,,,,,1.0,,arthurmelo,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1410,M,802142,EUR,894067200,M,11,11,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,12.0,2.0,6.5,1.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,716,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1312,M,122848,EUR,715305600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1337,M,1210848,EUR,1108857600,D,37,37,True,,,,,,,,,,,,,,,,,0,Pietro Comuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,298,M,32040,EUR,688348800,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Dodô,dodo,Dodô,D,2,166,3362,M,822518,EUR,911260800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1411,M,893640,EUR,928368000,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,949,M,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,0,Gino Infantino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,639,M,587628,EUR,856137600,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Maxime López,maxime-lopez,M. López,M,21,167,1281,M,352802,EUR,881193600,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,779,M,330705,EUR,786412800,M,72,72,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,578,M,232224,EUR,731721600,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,home,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2413,M,788061,EUR,840326400,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,865646,EUR,962409600,G,29,29,False,33.0,24.0,19.0,10.0,18.0,18.0,6.0,15.0,,9.0,3.0,3.0,90.0,47.0,7.1,9.0,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11967762,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2164,M,151003,EUR,730080000,D,19,19,False,55.0,41.0,14.0,6.0,30.0,38.0,11.0,17.0,2.0,6.0,,,90.0,78.0,7.4,14.0,1,,,,5.0,5.0,5.0,10.0,1.0,1.0,2.0,4.0,3.0,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,
11967762,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2307,M,1157713,EUR,916185600,D,4,4,False,57.0,47.0,6.0,2.0,38.0,45.0,9.0,12.0,2.0,4.0,,,90.0,70.0,6.9,12.0,1,,,,3.0,5.0,6.0,6.0,,,4.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,2.0,,,1.0,,,,,
11967762,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3300,M,142148,EUR,740534400,D,23,23,False,42.0,34.0,1.0,1.0,23.0,26.0,11.0,16.0,1.0,7.0,,,90.0,59.0,7.0,10.0,0,,,,2.0,1.0,5.0,5.0,,,3.0,2.0,2.0,2.0,2.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,
11967762,away,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1731,M,965264,EUR,958176000,M,3,3,False,24.0,17.0,2.0,1.0,9.0,12.0,8.0,14.0,,2.0,,,89.0,52.0,7.2,18.0,3,,,2.0,6.0,12.0,12.0,19.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,,1.0,1.0,3.0,,,,,,,,1.0,,1.0,,,,,
11967762,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1875,M,100389,EUR,670204800,M,15,15,False,40.0,28.0,10.0,1.0,18.0,23.0,10.0,17.0,1.0,4.0,,,90.0,53.0,6.7,12.0,0,,,,2.0,5.0,7.0,8.0,,,4.0,2.0,1.0,,1.0,,,,4.0,,1.0,1.0,,True,,1.0,,,,,,,,
11967762,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,189,7391,M,190437,EUR,792288000,M,8,8,False,20.0,16.0,2.0,1.0,8.0,9.0,8.0,11.0,,,,,45.0,22.0,6.5,5.0,0,,,,,,2.0,1.0,,,,1.0,1.0,,,pasalicmario,1.0,,1.0,,,,,,,,,,,,,,,
11967762,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2530,M,965011,EUR,1026345600,M,22,22,False,23.0,18.0,4.0,2.0,16.0,19.0,2.0,4.0,,4.0,,,60.0,30.0,6.6,5.0,0,,,,1.0,,3.0,1.0,,,,1.0,,,,,,,,,2.0,,,,,2.0,,1.0,,,,,,
11967762,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,803033,EUR,888624000,F,7,7,False,20.0,13.0,,,1.0,5.0,15.0,20.0,,2.0,,,90.0,35.0,6.8,13.0,1,,,5.0,1.0,,9.0,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,teunkoopmeiners,1.0,,4.0,,,4.0,,,3.0,2.0,1.0,,,,,,,
11967762,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4262,M,324353,EUR,813888000,F,59,59,False,9.0,6.0,2.0,1.0,4.0,5.0,2.0,4.0,,2.0,,,45.0,14.0,6.4,7.0,0,,,,1.0,,2.0,,,,,,,2.0,,Miranchuk,,,1.0,,,,,,,,,,,,,,,
11967762,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,86126,M,824200,EUR,877305600,F,11,11,False,15.0,11.0,,,5.0,5.0,6.0,10.0,,5.0,,,78.0,24.0,7.0,9.0,0,,,,1.0,1.0,5.0,3.0,1.0,1.0,,1.0,1.0,2.0,,molalookman,2.0,,1.0,,,2.0,1.0,,,1.0,,2.0,,,,,,
11967762,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7727,M,946888,EUR,931305600,M,13,13,True,19.0,13.0,2.0,2.0,5.0,7.0,8.0,12.0,1.0,2.0,,,45.0,25.0,6.8,7.0,0,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,ederson99,,,1.0,,1.0,,,,,,,,,,,,,
11967762,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6698,M,807301,EUR,915148800,F,90,90,True,18.0,12.0,,,5.0,7.0,7.0,11.0,,,,,45.0,28.0,6.9,8.0,3,,,,,3.0,2.0,6.0,2.0,1.0,2.0,,,,2.0,scamacca,,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,,
11967762,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,D,20,20,True,6.0,5.0,,,1.0,1.0,5.0,7.0,1.0,1.0,,,30.0,14.0,6.5,5.0,1,,,2.0,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
11967762,away,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9475,M,982615,EUR,1002067200,F,10,10,True,5.0,4.0,,,2.0,3.0,2.0,2.0,,,,,12.0,6.0,6.7,1.0,0,,,,,1.0,1.0,1.0,,,,,,,,el_bilal_9,,,1.0,,,1.0,,,,,,,,,,,,
11967762,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,628,M,356352,EUR,758073600,D,33,33,True,3.0,3.0,,,3.0,3.0,,,,1.0,,,8.0,4.0,6.4,,0,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11967762,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,302,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,5827,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,juanmusso,,,,,,,,,,,,,,,,,,
11967762,away,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,538,M,79680,EUR,631497600,D,6,6,True,,,,,,,,,,,,,,,,,0,José,Luis Palomino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2045,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,556,M,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967762,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2129,M,132318,EUR,708220800,D,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
