match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_bigChanceMissed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside
14288977,home,CD Nacional,Kaique,Kaique,,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,False,29.0,17.0,15.0,4.0,0.0,16.0,19.0,1.0,10.0,1.0,1.0,1.0,14.0,1.0,2.0,2.0,3.0,2.0,2.0,90.0,44.0,7.2,12.0,0.00039187,62.152911687031,10.0,17.404434880674,0.0,0.1758,0,0.4719,-0.01,0.01,-0.05,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288977,home,CD Nacional,Alan Núñez,Alan Núñez,,alan-nunez,A. Núñez,D,16,176,155,M,1116982,EUR,1096588800,D,16,16,False,41.0,35.0,2.0,1.0,0.0,13.0,15.0,22.0,26.0,,3.0,,8.0,,,,,,,90.0,59.0,7.0,18.0,0.207715,200.60059518435,22.0,109.69204900562,2.0,,1,,0.31,0.09,-0.07,,10.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0274,30.689655751916,68.43724144951,2.0,-0.07,,,,,,,,,,,
14288977,home,CD Nacional,Léo Santos,,,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,False,66.0,55.0,6.0,2.0,0.0,27.0,32.0,28.0,34.0,4.0,7.0,3.0,3.0,,,,,,,90.0,77.0,6.9,13.0,0.0704741,194.38055787143,21.0,107.76731621164,2.0,,1,,0.38,0.11,0.23,,,,5.0,,,,,1.0,1.0,1.0,,2.0,3.0,0.3513,22.047011425865,37.888601244182,1.0,-0.32,4.0,1.0,1.0,,,,,,,,
14288977,home,CD Nacional,Ze Vitor,,,ze-vitor,Zé Vitor,D,38,189,125,M,1112474,EUR,981676800,D,38,38,False,69.0,58.0,7.0,3.0,0.0,31.0,34.0,27.0,35.0,3.0,3.0,3.0,5.0,,,,,,,90.0,79.0,7.3,12.0,0.0987754,255.12424297311,29.0,154.60530435768,3.0,,2,,0.26,0.2,0.19,,1.0,,5.0,,,,,1.0,1.0,1.0,,,,0.1418,22.070191389472,62.035056081681,,-0.19,4.0,1.0,,1.0,,,,,,,
14288977,home,CD Nacional,José Gomes,,,jose-gomes,J. Gomes,D,5,185,33,M,344181,EUR,837820800,D,5,5,False,33.0,27.0,2.0,1.0,0.0,17.0,18.0,10.0,15.0,2.0,5.0,2.0,3.0,,,,,,,84.0,53.0,6.8,12.0,0.00502363,153.65045181553,13.0,83.472396122917,2.0,,1,,-0.04,0.05,0.14,,2.0,,5.0,1.0,2.0,,,1.0,,1.0,,1.0,,0.0448,27.429516561048,50.951055424524,,-0.3,1.0,,,,1.0,3.0,,,,,
14288977,home,CD Nacional,Miguel Baeza,,,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,8,8,False,40.0,32.0,2.0,1.0,0.0,10.0,12.0,22.0,28.0,1.0,8.0,,,,,,,,,89.0,51.0,6.6,10.0,0.113312,81.028976140247,9.0,35.124778499451,2.0,,1,,0.25,0.11,-0.13,,2.0,1.0,3.0,1.0,,,,,1.0,1.0,,,5.0,0.0128,18.103499936702,40.005690927209,2.0,0.0,1.0,,,1.0,,1.0,1.0,,,,
14288977,home,CD Nacional,Matheus Dias,,,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,6,6,False,73.0,66.0,4.0,2.0,0.0,28.0,30.0,38.0,43.0,2.0,2.0,3.0,5.0,,,,,,,90.0,86.0,7.7,9.0,0.0575009,244.58574750532,27.0,118.84733640567,2.0,,1,,0.34,0.22,0.37,,1.0,1.0,7.0,,,,,,1.0,2.0,,2.0,,0.0969,17.800804902641,40.165052265404,1.0,-0.09,5.0,,1.0,1.0,,,,,,,
14288977,home,CD Nacional,Liziero,,,liziero,Liziero,M,28,175,757,M,822510,EUR,886809600,M,28,28,False,56.0,50.0,4.0,3.0,0.0,18.0,18.0,32.0,38.0,1.0,6.0,1.0,2.0,,,,,,,90.0,78.0,7.1,15.0,0.278898,178.47957656915,23.0,76.145800854137,1.0,,3,,0.38,0.18,-0.04,,11.0,6.0,4.0,1.0,1.0,,1.0,2.0,,2.0,2.0,1.0,1.0,0.1665,14.287565644635,35.235267687361,4.0,-0.3,2.0,,,1.0,,,2.0,,,,
14288977,home,CD Nacional,Gabriel Veron,,,gabriel-veron,G. Veron,M,27,176,2561,M,1002819,EUR,1031011200,F,27,27,False,27.0,23.0,,,0.0,3.0,3.0,20.0,24.0,1.0,6.0,,1.0,,,,,,,84.0,49.0,6.6,14.0,0.0184488,81.500388630902,7.0,12.415998849484,2.0,,3,,-0.14,0.13,0.14,,2.0,,7.0,,2.0,1.0,,2.0,1.0,2.0,2.0,3.0,1.0,0.1113,20.278804455788,27.109698532228,1.0,-0.27,2.0,,,1.0,,2.0,3.0,,,,
14288977,home,CD Nacional,Jesús Ramírez,,,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,False,22.0,16.0,,,0.0,2.0,3.0,14.0,19.0,7.0,11.0,,1.0,,,,,,,90.0,39.0,5.5,13.0,0.101463,34.161116221057,6.0,-4.2000733557564,0.0,,5,,-0.34,-0.52,-0.08,,,,4.0,,,,,3.0,,,,5.0,2.0,0.2153,,,3.0,-0.29,4.0,,,,,,2.0,True,2.0,0.1746,
