match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_totalOffside,stat_lastManTackle
12117129,home,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,35,35,True,20.0,16.0,3.0,1.0,0.0,6.0,7.0,10.0,13.0,1.0,,22.0,22.0,6.4,5.0,0.0033874,0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,F,7,7,True,13.0,11.0,,,0.0,1.0,2.0,10.0,11.0,,,22.0,19.0,6.3,4.0,0.0108894,1,,,,,,2.0,2.0,,,2.0,,,,,,,,2.0,,0.5945,,,,,,,,,1.0,1.0,0.292,,,,,,,,,,
12117129,home,Palmeiras,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,,931591,EUR,894844800,M,16,16,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,14.0,8.0,6.7,,0.00336107,1,,,,,,,2.0,,,2.0,2.0,,,,,,,,,0.0251,,,,,,1.0,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,,1067640,EUR,1031356800,D,6,6,True,3.0,2.0,,,0.0,,,2.0,3.0,,,14.0,8.0,6.6,2.0,0.00035463,0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,Vanderlan,,,,,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Luighi Hanri,luighi,Luighi,F,31,182,3805,M,,1597267,EUR,1146355200,F,57,57,True,1.0,,,,0.0,,,,1.0,,,14.0,4.0,6.6,1.0,,1,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.2634,,Luighi,,,,,,,1.0,1.0,0.7695,,1.0,,,,,,,,
12117129,home,Palmeiras,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199,1031,M,,1066689,EUR,1020297600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Mateus Oliveira,,,,,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,,1002443,EUR,1010102400,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,,1167068,EUR,1020816000,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Kaiky Naves,,,,,,,,,,,,,,,,,,,
12117129,home,Palmeiras,Rômulo,romulo,Rômulo,M,10,176,1438,M,,1105078,EUR,1002412800,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rômulo,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,,840106,EUR,840672000,G,1,1,False,24.0,9.0,19.0,4.0,0.0,6.0,9.0,3.0,15.0,6.0,4.0,90.0,36.0,6.8,15.0,0.0004307,0,-0.0091000000000001,,,,,,,,,,,,3.0,,,,,,,,,,,True,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,,,
12117129,away,Atlético Goianiense,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,,931588,EUR,796348800,D,2,2,False,32.0,24.0,4.0,,0.0,8.0,12.0,17.0,25.0,3.0,,90.0,53.0,6.5,16.0,0.047405,1,,5.0,1.0,1.0,,4.0,5.0,,2.0,3.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,0.0164,,,,,,1.0,1.0,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,,1008459,EUR,859852800,D,3,3,False,27.0,21.0,3.0,1.0,0.0,13.0,14.0,8.0,14.0,3.0,,90.0,45.0,6.4,10.0,0.00810046,0,,1.0,,2.0,2.0,7.0,7.0,,1.0,1.0,,,5.0,1.0,4.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,,1117597,EUR,941846400,D,4,4,False,27.0,21.0,6.0,5.0,0.0,12.0,16.0,9.0,11.0,1.0,,90.0,38.0,6.2,6.0,0.0167667,0,,,,1.0,3.0,5.0,3.0,1.0,,,,,8.0,,,,,,3.0,,,Alix Vinicius,,,,,1.0,,,,,,,,,,,,1.0,1.0,
12117129,away,Atlético Goianiense,Marcão,marcao,Marcão,D,14,192,33,M,,1641101,EUR,989884800,D,5,5,False,19.0,8.0,7.0,1.0,0.0,5.0,8.0,3.0,11.0,,,70.0,36.0,6.9,12.0,0.00843989,2,,,,,2.0,2.0,6.0,1.0,,,,1.0,4.0,3.0,4.0,,,,1.0,0.0869,,,,,,,1.0,,,1.0,0.0987,,1.0,,,,,,,,1.0
12117129,away,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179,114,M,,883908,EUR,876182400,D,6,6,False,28.0,21.0,3.0,2.0,0.0,10.0,15.0,11.0,14.0,5.0,,90.0,57.0,6.9,17.0,0.00892073,0,,1.0,,5.0,2.0,6.0,9.0,,,3.0,2.0,,3.0,2.0,4.0,2.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Shaylon,shaylon,Shaylon,M,7,180,381,M,,874723,EUR,862099200,M,10,10,False,28.0,25.0,1.0,1.0,0.0,7.0,8.0,19.0,25.0,1.0,,79.0,39.0,6.9,9.0,0.0699537,1,,5.0,1.0,,,4.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,2.0,0.0146,1.0,,,,,,,,,1.0,0.359,1.0,,,,,,,,,
12117129,away,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,,992024,EUR,911520000,M,11,11,False,22.0,20.0,2.0,1.0,1.0,9.0,10.0,11.0,12.0,6.0,,58.0,27.0,6.5,2.0,0.0126069,1,,,,1.0,,5.0,3.0,3.0,,,,,,,2.0,1.0,,1.0,1.0,0.0269,1.0,,,,,1.0,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,,840118,EUR,826934400,M,7,7,False,21.0,16.0,6.0,3.0,0.0,9.0,9.0,7.0,12.0,3.0,,90.0,31.0,6.5,6.0,0.00417033,2,,,,1.0,,4.0,2.0,1.0,,2.0,1.0,2.0,,1.0,1.0,,,,1.0,0.0492,,,,,,,1.0,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,,922575,EUR,907977600,M,8,8,False,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,,59.0,21.0,6.3,5.0,0.0133046,1,,,,2.0,,5.0,3.0,,,1.0,,,,,2.0,1.0,2.0,1.0,2.0,0.0612,2.0,,,,,1.0,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Yony González,yony-gonzalez,Y. González,F,11,182,379,M,,351432,EUR,773884800,F,9,9,False,12.0,9.0,,,0.0,4.0,5.0,6.0,8.0,3.0,,79.0,27.0,6.5,10.0,0.0431349,0,,1.0,1.0,2.0,2.0,8.0,6.0,,1.0,4.0,1.0,,,,,,2.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Roni,roni,Roni,M,70,174,491,M,,1046440,EUR,924134400,M,16,16,True,14.0,9.0,1.0,,0.0,3.0,6.0,6.0,8.0,1.0,,32.0,22.0,6.2,7.0,0.0172786,3,,,,,,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,0.211,,Roni,,,,1.0,,1.0,1.0,1.0,0.0151,,,,,,,,,,
12117129,away,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,,1086925,EUR,967766400,F,18,18,True,19.0,14.0,,,0.0,5.0,7.0,9.0,13.0,6.0,,31.0,30.0,7.2,6.0,0.0129166,0,,1.0,,,,,5.0,,,3.0,3.0,,1.0,,2.0,2.0,,,,,,Alejo Cruz Techera,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,,831993,EUR,747532800,D,15,15,True,12.0,11.0,2.0,1.0,0.0,4.0,5.0,7.0,7.0,1.0,,20.0,15.0,6.8,1.0,0.00952007,0,,,,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Max,max,Max,M,77,184,156,M,,1642625,EUR,1025222400,F,19,19,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,,11.0,6.0,6.5,3.0,0.00099235,0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,1.0,,,Maswel,Ananias Silva,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Emiliano Rodriguez,rodriguez-emiliano,E. Rodriguez,F,,190,298,M,,1177548,EUR,1058313600,F,20,20,True,5.0,1.0,,,0.0,,1.0,1.0,4.0,1.0,,11.0,7.0,6.7,4.0,0.00019317,0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192,199,M,,1092614,EUR,962236800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175,81,M,,871209,EUR,694656000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Luiz Gustavo,luiz-gustavo,L. Gustavo,D,22,193,30,M,,1645851,EUR,1054252800,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Luiz Gustavo,,,,,,,,,,,,,,,,,,,
12117129,away,Atlético Goianiense,Yeferson Rodallega,yeferson-rodallega,Y. Rodallega,D,17,178,46,M,,1017363,EUR,974937600,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
