match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_blockedScoringAttempt,stat_interceptionWon,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyConceded
12624991,home,Damac FC,Florin Niță,florin-nita,F. Niță,G,185.0,1579,M,83551,EUR,552268800,G,1,1,False,22.0,20.0,9.0,7.0,0.0,18.0,18.0,2.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,90.0,30.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624991,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,172.0,20,M,1085415,EUR,902707200,D,12,12,False,35.0,27.0,3.0,,0.0,14.0,15.0,15.0,23.0,1.0,4.0,1.0,,,,,90.0,55.0,6.8,11.0,1,Alhwsawi Sanousi Mohammed,,12,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624991,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,182.0,329,M,880083,EUR,646099200,D,15,15,False,56.0,48.0,12.0,6.0,0.0,36.0,36.0,12.0,20.0,1.0,4.0,5.0,4.0,,,,90.0,69.0,6.8,10.0,1,,,5,,,2.0,5.0,,,,,,3.0,1.0,True,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
12624991,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,185.0,1163,M,906407,EUR,702172800,D,3,3,False,43.0,36.0,13.0,8.0,0.0,24.0,25.0,12.0,18.0,1.0,6.0,4.0,6.0,,,,82.0,60.0,6.4,11.0,1,,,3,,,3.0,8.0,2.0,1.0,,1.0,2.0,3.0,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,
12624991,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,170.0,42,M,1214301,EUR,957571200,D,20,20,False,41.0,27.0,7.0,2.0,0.0,13.0,16.0,15.0,29.0,,5.0,2.0,5.0,,,,90.0,74.0,6.7,20.0,1,Dhari Al-Enezi,,20,4.0,1.0,2.0,8.0,1.0,1.0,1.0,,,1.0,3.0,,2.0,,,,3.0,3.0,3.0,,1.0,1.0,,,,,,
12624991,home,Damac FC,Ayman Fallatah,ayman-fallatah,A. Fallatah,M,190.0,80,M,1517641,EUR,1065052800,M,95,95,False,16.0,9.0,1.0,,0.0,2.0,2.0,7.0,14.0,,5.0,1.0,3.0,,,,82.0,31.0,6.5,11.0,0,,,95,,,1.0,5.0,2.0,4.0,3.0,,1.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,
12624991,home,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,170.0,26,M,871619,EUR,810345600,M,5,5,False,33.0,32.0,3.0,3.0,0.0,17.0,18.0,15.0,15.0,,1.0,,2.0,,,,77.0,36.0,6.3,2.0,0,,,6,,,1.0,7.0,3.0,,,,1.0,,1.0,,,,,,3.0,1.0,,,,,,,,,,
12624991,home,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,,23,M,965309,EUR,892857600,M,51,51,False,15.0,12.0,2.0,1.0,0.0,5.0,6.0,8.0,11.0,2.0,5.0,2.0,2.0,,,,82.0,29.0,6.6,6.0,3,,,15,2.0,1.0,1.0,5.0,3.0,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,
12624991,home,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,171.0,4005,M,108673,EUR,736732800,M,32,32,False,29.0,26.0,3.0,2.0,0.0,8.0,10.0,21.0,24.0,,2.0,1.0,4.0,,,,90.0,50.0,8.1,9.0,6,,,8,5.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,5.0,,,1.0,,3.0,2.0,1.0,,,2.0,1.0,,,,,,
12624991,home,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,172.0,2369,M,342909,EUR,792633600,M,10,10,False,29.0,23.0,5.0,5.0,1.0,7.0,10.0,20.0,29.0,,10.0,,4.0,,,,90.0,67.0,8.8,21.0,3,,,11,10.0,4.0,,7.0,,9.0,4.0,1.0,2.0,6.0,4.0,,2.0,1.0,,2.0,,,,,,1.0,1.0,,,,,
