match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wonTackle,stat_dispossessed,captain,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_penaltyWon
10352166,home,FC Ingolstadt 04,Markus Ponath,Markus Ponath,,markus-ponath,M. Ponath,G,1,188,6,M,1130505,EUR,979344000,G,40,40,False,31.0,26.0,8.0,3.0,23.0,24.0,3.0,7.0,1.0,2.0,11.0,1.0,10.0,1.0,10.0,1.0,1.0,90.0,50.0,8.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352166,home,FC Ingolstadt 04,Marcel Costly,Marcel,Costly,marcel-costly,M. Costly,D,22,183,24,M,537268,EUR,816825600,D,22,22,False,35.0,24.0,9.0,8.0,13.0,15.0,13.0,24.0,5.0,3.0,5.0,1.0,,,,,,90.0,59.0,6.4,19.0,3,4.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10352166,home,FC Ingolstadt 04,Nico Antonitsch,,,nico-antonitsch,N. Antonitsch,D,,185,7,M,165209,EUR,686188800,D,5,5,False,37.0,30.0,3.0,2.0,26.0,32.0,4.0,5.0,4.0,4.0,3.0,,,,,,,90.0,50.0,6.6,7.0,0,,,4.0,,2.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
10352166,home,FC Ingolstadt 04,Calvin Brackelmann,,,calvin-brackelmann,C. Brackelmann,D,4,196,65,M,1128792,EUR,935280000,D,17,17,False,36.0,20.0,12.0,4.0,15.0,19.0,5.0,17.0,4.0,6.0,,1.0,,,,,,90.0,47.0,5.6,18.0,1,,,1.0,2.0,2.0,,,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,
10352166,home,FC Ingolstadt 04,Dominik Franke,,,dominik-franke,D. Franke,D,5,181,14,M,822562,EUR,907545600,D,3,3,False,26.0,11.0,9.0,3.0,4.0,7.0,7.0,20.0,5.0,,4.0,1.0,,,,,,90.0,45.0,6.3,23.0,0,1.0,,3.0,2.0,7.0,,,,1.0,2.0,,,,3.0,1.0,2.0,,1.0,,,,,,,,,,
10352166,home,FC Ingolstadt 04,Merlin Röhl,,,merlin-rohl,M. Röhl,M,34,191,734,M,1064082,EUR,1025827200,M,34,34,False,19.0,15.0,2.0,1.0,9.0,10.0,6.0,9.0,5.0,,3.0,3.0,,,,,,90.0,32.0,6.4,6.0,0,,,,,3.0,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,
10352166,home,FC Ingolstadt 04,Tobias Schröck,,,tobias-schrock,T. Schröck,M,21,186,5,M,142851,EUR,725760000,M,21,21,False,30.0,23.0,3.0,3.0,13.0,14.0,10.0,16.0,5.0,,15.0,1.0,,,,,,87.0,37.0,6.5,8.0,0,,,,2.0,4.0,,,,1.0,1.0,,1.0,,1.0,4.0,,,1.0,,True,,,,,,,,
10352166,home,FC Ingolstadt 04,Hans Nunoo Sarpei,Hans,Nunoo Sarpei,hans-nunoo-sarpei,H. N. Sarpei,M,,176,63,M,846016,EUR,903744000,M,14,14,False,21.0,15.0,2.0,1.0,10.0,12.0,5.0,9.0,3.0,2.0,6.0,2.0,,,,,,61.0,35.0,7.1,8.0,0,,,,1.0,8.0,,,,,2.0,,2.0,,5.0,,1.0,,3.0,1.0,,,,,,,,,
10352166,home,FC Ingolstadt 04,Jalen Hawkins,,,hawkins-jalen,J. Hawkins,M,77,176,60,M,1031523,EUR,980294400,M,20,20,False,16.0,14.0,,,3.0,3.0,11.0,17.0,4.0,,3.0,2.0,,,,,,77.0,26.0,6.1,11.0,1,4.0,,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,,,,,,,,,
10352166,home,FC Ingolstadt 04,Patrick Schmidt,,,patrick-schmidt,P. Schmidt,F,39,185,34,M,142189,EUR,747619200,F,9,9,False,20.0,8.0,1.0,,4.0,5.0,4.0,18.0,7.0,1.0,3.0,1.0,,,,,,77.0,31.0,6.5,19.0,2,3.0,,3.0,3.0,4.0,3.0,1.0,,,,3.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,
