match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,captain,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_dispossessed,stat_hitWoodwork,stat_goals,stat_totalOffside
12764200,home,Real Sociedad,Orri Steinn Óskarsson,,orri-steinn-oskarsson,O. S. Óskarsson,F,9,186,2688,M,1026015,EUR,1093737600,F,9,9,False,8.0,5.0,,,0.0,3.0,4.0,5.0,1.0,,,,,,,,,73.0,18.0,8.2,5.0,0.00074016,3,,,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0477,,,1.0,,,,1.0,2.0,0.625,,,,,1.0,1.0,,,1.0,1.0,2.0,
12764200,home,Real Sociedad,Jon Martin,Jon Martín,vicente-jon-martin,J. Martin,D,31,185,1266,M,1466116,EUR,1145750400,D,31,31,True,45.0,42.0,2.0,1.0,0.0,34.0,37.0,8.0,2.0,2.0,1.0,1.0,,,,,,45.0,51.0,6.7,4.0,0.01132,0,,,8.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,
12764200,home,Real Sociedad,Jon Ander Olasagasti,,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,269,M,1010383,EUR,966384000,M,16,16,True,25.0,25.0,1.0,1.0,0.0,12.0,12.0,13.0,,,,,,,,,,27.0,27.0,6.7,,0.0170829,0,,,13.0,,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
12764200,home,Real Sociedad,Takefusa Kubo,,kubo-takefusa,T. Kubo,M,14,174,23735,M,880218,EUR,991612800,F,14,14,True,22.0,20.0,,,0.0,6.0,6.0,16.0,,2.0,,,,,,,,17.0,27.0,7.3,3.0,0.262326,1,,,14.0,,,1.0,1.0,,1.0,,0.0216,,,,1.0,,,,,,3.0,KuboTake,,,1.0,1.0,,1.0,,,,
12764200,home,Real Sociedad,Mikel Oyarzabal,,mikel-oyarzabal,M. Oyarzabal,F,10,181,11885,M,823622,EUR,861580800,F,10,10,True,12.0,9.0,,,0.0,3.0,3.0,9.0,,3.0,,,,,,,,17.0,14.0,6.8,3.0,0.0285112,0,,,6.0,,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,mikel10oyar,1.0,,,,,,,,,
12764200,home,Real Sociedad,Javi López,,lopez-javi,J. López,D,25,183,403,M,945404,EUR,1009843200,D,12,12,True,11.0,10.0,,,0.0,7.0,8.0,4.0,1.0,1.0,,,,,,,,9.0,16.0,6.9,2.0,0.00151631,1,,,3.0,1.0,,,1.0,,,,0.0463,,,,1.0,1.0,,,1.0,0.1292,,,,,,,,,,,,
12764200,home,Real Sociedad,Álex Remiro,,alex-remiro,Á. Remiro,G,1,191,2826,M,791773,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,home,Real Sociedad,Jon Aramburu,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6573,M,1116388,EUR,1027382400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,ElBufalo,,,,,,,,,,
12764200,home,Real Sociedad,Igor Zubeldia,,igor-zubeldia,I. Zubeldia,D,5,180,901,M,838159,EUR,859680000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,home,Real Sociedad,Jon Pacheco,,jon-pacheco,J. Pacheco,D,5,184,536,M,934383,EUR,978912000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,home,Real Sociedad,Beñat Turrientes,,benat-turrientes,B. Turrientes,M,8,179,777,M,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,home,Real Sociedad,Luka Sučić,,luka-sucic,L. Sučić,M,24,185,6255,M,949156,EUR,1031443200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,luka_sucic,,,,,,,,,,
12764200,home,Real Sociedad,Arsen Zakharyan,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4587,M,1066045,EUR,1053907200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,zaha47,,,,,,,,,,
12764200,away,PAOK,Dominik Kotarski,,dominik-kotarski,D. Kotarski,G,1,188,2494,M,835678,EUR,950140800,G,42,42,False,41.0,34.0,10.0,4.0,0.0,31.0,32.0,9.0,,4.0,,,3.0,5.0,,,,90.0,48.0,7.1,8.0,0.00247342,0,-0.6875,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12764200,away,PAOK,Jonny Otto,,jonny-otto,J. Otto,D,17,175,564,M,235648,EUR,762652800,D,19,19,False,46.0,41.0,4.0,2.0,0.0,18.0,22.0,25.0,1.0,3.0,,2.0,,,,,,90.0,72.0,6.5,11.0,0.0100273,1,,,23.0,1.0,1.0,5.0,5.0,,2.0,1.0,0.0516,,,1.0,3.0,2.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,
12764200,away,PAOK,Tomasz Kędziora,,tomasz-kedziora,T. Kędziora,D,16,184,1734,M,138595,EUR,771292800,D,16,16,False,71.0,67.0,11.0,7.0,0.0,46.0,47.0,24.0,5.0,,,,,,,,,90.0,80.0,6.9,4.0,0.180658,0,,,21.0,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
12764200,away,PAOK,Ioannis Michailidis,,ioannis-michailidis,I. Michailidis,D,5,188,643,M,947156,EUR,950832000,D,5,5,False,71.0,59.0,10.0,2.0,0.0,51.0,52.0,19.0,9.0,1.0,,,,,,,,90.0,90.0,6.8,14.0,0.00286548,0,,,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,
12764200,away,PAOK,Abdul Rahman Baba,,abdul-baba-rahman,A. R. Baba,D,21,179,1358,M,239632,EUR,773107200,D,21,21,False,45.0,39.0,,,0.0,18.0,20.0,25.0,2.0,1.0,,,,,,,,90.0,69.0,7.0,9.0,0.0665414,2,,,21.0,,,2.0,2.0,1.0,2.0,,0.2241,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,
12764200,away,PAOK,Magomed Ozdoev,,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,False,24.0,20.0,2.0,,0.0,10.0,11.0,13.0,3.0,3.0,,2.0,,,,,,63.0,34.0,6.4,6.0,0.00469425,0,,,10.0,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,
12764200,away,PAOK,Stefan Schwab,,stefan-schwab,S. Schwab,M,22,183,393,M,48912,EUR,654393600,M,22,22,False,40.0,30.0,2.0,,0.0,17.0,18.0,23.0,2.0,5.0,,,,,,,,90.0,53.0,6.9,11.0,0.0110785,0,,,13.0,1.0,2.0,,6.0,,,1.0,,True,,,,,,,,,,,,,2.0,1.0,2.0,,,,,
12764200,away,PAOK,Kiril Despodov,,kiril-despodov,K. Despodov,M,77,179,2486,M,226972,EUR,847670400,M,77,77,False,30.0,25.0,1.0,1.0,0.0,11.0,11.0,24.0,1.0,2.0,,2.0,,,,,,71.0,46.0,7.1,14.0,0.168767,2,,,14.0,5.0,,4.0,3.0,,,3.0,0.1109,,,,3.0,2.0,1.0,,1.0,0.0425,1.0,,,,1.0,,,1.0,1.0,,,
12764200,away,PAOK,Mady Camara,,mady-camara,M. M. Camara,M,2,182,1763,M,867546,EUR,857088000,M,2,2,False,32.0,28.0,2.0,2.0,0.0,12.0,12.0,21.0,4.0,4.0,,,,,,,,90.0,48.0,6.6,6.0,0.0385506,1,,,16.0,1.0,1.0,4.0,4.0,,1.0,,0.266,,,3.0,,,,1.0,1.0,0.3152,,,,,2.0,1.0,1.0,,1.0,,,1.0
12764200,away,PAOK,Taison,,taison,Taison,M,11,172,1307,M,39661,EUR,569030400,M,11,11,False,49.0,45.0,3.0,1.0,0.0,14.0,15.0,34.0,1.0,4.0,,,,,,,,90.0,63.0,7.1,5.0,0.26433,1,,,31.0,,,5.0,5.0,1.0,1.0,2.0,0.0235,,,,,,,,,,1.0,,2.0,,,,5.0,,1.0,,,1.0
12764200,away,PAOK,Brandon Thomas,,brandon-thomas,B. Thomas,F,23,173,493,M,288073,EUR,791856000,F,71,71,False,18.0,16.0,,,0.0,7.0,7.0,11.0,1.0,2.0,,2.0,,,,,,71.0,29.0,6.9,5.0,0.012941,2,,,9.0,,1.0,2.0,3.0,,,,0.2022,,,1.0,1.0,1.0,,,1.0,0.1764,1.0,,,,,,1.0,1.0,1.0,,,
12764200,away,PAOK,Giannis Konstantelias,,konstantelias-giannis,G. Konstantelias,M,65,178,5460,M,1002007,EUR,1046822400,M,7,7,True,10.0,10.0,,,0.0,2.0,2.0,8.0,,,,,,,,,,27.0,13.0,6.8,1.0,0.0941775,1,,,8.0,,,1.0,1.0,1.0,,,0.0844,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,
12764200,away,PAOK,Fedor Chalov,,fedor-chalov,F. Chalov,F,63,180,1670,M,814599,EUR,892166400,F,9,9,True,5.0,4.0,,,0.0,1.0,1.0,4.0,,2.0,,,,,,,,19.0,8.0,6.7,3.0,0.0327228,1,,,3.0,,1.0,4.0,1.0,,,,0.103,,,2.0,,,,,1.0,0.249,1.0,,,,,,,,2.0,,,
12764200,away,PAOK,Shola Shoretire,,shola-shoretire,S. Shoretire,F,7,170,2230,M,966655,EUR,1075680000,F,47,47,True,11.0,10.0,,,0.0,2.0,2.0,10.0,,3.0,,1.0,,,,,,19.0,16.0,6.3,3.0,0.0785219,1,,,9.0,1.0,,1.0,,,,,0.3887,,1.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,
12764200,away,PAOK,Antonis Tsiftsis,,antonis-tsiftsis,A. Tsiftsis,G,99,191,396,M,850769,EUR,932515200,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,away,PAOK,Konstantinos Balomenos,,konstantinos-balomenos,K. Balomenos,G,54,187,136,M,947160,EUR,1015718400,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,away,PAOK,Dimitrios Kottas,,kottas-dimitrios,D. Kottas,D,90,190,145,M,1146332,EUR,1105660800,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,away,PAOK,Konstantinos Thymianis,,thymianis-konstantinos,K. Thymianis,D,25,186,258,M,923046,EUR,983318400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,away,PAOK,Joan Sastre,,joan-sastre,J. Sastre,D,23,174,307,M,813738,EUR,862358400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764200,away,PAOK,Omar Colley,,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
