match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_lastManTackle,stat_totalOffside
14064436,home,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190.0,94,M,891508,EUR,923097600,G,30,30,False,37.0,15.0,31.0,9.0,0.0,7.0,10.0,8.0,27.0,2.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,48.0,7.3,22.0,0.00156754,88.72760711527,9.0,54.39,47.775,0.163,0,0.2413,0.05,-0.05,0.37,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064436,home,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178.0,604,M,141080,EUR,686448000,D,77,77,False,32.0,23.0,4.0,1.0,0.0,10.0,15.0,13.0,17.0,,2.0,1.0,4.0,,,,,,,,90.0,52.0,6.8,15.0,0.00591687,80.87477332921,10.0,7.035,18.795,,0,,-0.03,0.04,-0.05,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064436,home,Stade Brestois,Brendan Chardonnet,,,brendan-chardonnet,B. Chardonnet,D,5,181.0,234,M,328035,EUR,788054400,D,5,5,False,28.0,19.0,10.0,3.0,0.0,14.0,15.0,5.0,13.0,3.0,7.0,6.0,2.0,1.0,,,,,,,90.0,45.0,7.4,9.0,0.00078162,67.204787648035,8.0,38.22,9.45,,0,,0.08,0.07,0.42,,,1.0,1.0,3.0,3.0,2.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,
14064436,home,Stade Brestois,Soumaila Coulibaly,,,soumaila-coulibaly,S. Coulibaly,D,44,190.0,1100,M,1001858,EUR,1066089600,D,44,44,False,25.0,22.0,3.0,1.0,0.0,16.0,18.0,6.0,7.0,2.0,5.0,5.0,5.0,3.0,,,,,,,90.0,36.0,6.9,5.0,0.00210483,56.956788365256,8.0,5.145,19.845,,0,,0.02,0.16,-0.06,,,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14064436,home,Stade Brestois,Daouda Guindo,,,daouda-guindo,D. Guindo,D,27,183.0,703,M,1135887,EUR,1034553600,D,27,27,False,33.0,27.0,2.0,2.0,0.0,14.0,17.0,13.0,16.0,,4.0,3.0,2.0,1.0,,,,,,,90.0,54.0,7.1,8.0,0.0459293,63.34650002934,9.0,25.515,13.125,,2,,0.19,0.02,-0.01,,1.0,,2.0,,3.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0552,0.1138,-0.01,,,,,,,,,,,
14064436,home,Stade Brestois,Joris Chotard,,,joris-chotard,J. Chotard,M,13,179.0,541,M,976396,EUR,1001289600,M,13,13,False,29.0,24.0,3.0,2.0,0.0,11.0,12.0,13.0,17.0,,1.0,3.0,5.0,,,,,,,,83.0,38.0,6.6,6.0,0.00787049,36.465294626693,6.0,20.475,8.19,,0,,0.02,0.01,0.16,,1.0,,3.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
14064436,home,Stade Brestois,Hugo Magnetti,,,hugo-magnetti,H. Magnetti,M,8,173.0,194,M,861324,EUR,896486400,M,8,8,False,32.0,27.0,1.0,,0.0,12.0,16.0,15.0,16.0,2.0,5.0,,4.0,2.0,,,,,,,90.0,49.0,6.8,9.0,0.22478,107.75498302353,11.0,28.56,16.8,,4,,0.27,0.1,-0.08,,,1.0,5.0,1.0,,,,,,2.0,2.0,,1.0,2.0,,,0.1012,,-0.47,1.0,2.0,1.0,2.0,2.0,,,,,,
14064436,home,Stade Brestois,Romain Del Castillo,,,romain-del-castillo,R. Del Castillo,M,10,172.0,689,M,825681,EUR,828057600,M,10,10,False,42.0,29.0,2.0,1.0,0.0,7.0,11.0,22.0,31.0,2.0,7.0,2.0,12.0,2.0,,,,,,,83.0,67.0,7.2,24.0,0.129033,165.22179074352,19.0,36.33,27.615,,0,,0.35,0.18,0.2,,5.0,1.0,6.0,2.0,2.0,1.0,,,,3.0,1.0,,1.0,,,,,,,,4.0,1.0,,1.0,,,,,,
14064436,home,Stade Brestois,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170.0,5674,M,1156353,EUR,1045526400,M,23,23,False,21.0,15.0,,,0.0,7.0,10.0,8.0,11.0,1.0,4.0,,1.0,1.0,,,,,,,69.0,36.0,7.1,13.0,0.280968,34.735376389841,4.0,26.88,15.435,,1,,0.29,0.26,-0.03,,,2.0,7.0,1.0,2.0,2.0,,,,4.0,2.0,,1.0,,1.0,,0.5865,0.7197,0.32,1.0,2.0,,,2.0,kamory_doumbia03,1.0,1.0,,,
14064436,home,Stade Brestois,Remy Labeau Lascary,,,lascary-remy-labeau,R. L. Lascary,F,14,184.0,178,M,1401005,EUR,1046649600,M,14,14,False,3.0,,1.0,,0.0,,2.0,,1.0,,,,1.0,,,,,,,,32.0,9.0,6.5,4.0,,23.287400533797,3.0,10.29,7.035,,2,,-0.01,0.38,0.13,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,0.6652,0.3074,-0.55,1.0,,,,,,,,1.0,,
