match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_challengeLost,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_goals
10408436,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,31.0,19.0,21.0,9.0,13.0,13.0,6.0,18.0,1.0,1.0,9.0,2.0,2.0,2.0,90.0,35.0,6.4,13.0,0.0,0.0,0.00379029,0,-0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,False,42.0,34.0,6.0,3.0,17.0,18.0,17.0,26.0,,4.0,4.0,,,,57.0,60.0,6.0,13.0,0.0331,0.0,0.0428784,1,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408436,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,64.0,55.0,8.0,5.0,43.0,45.0,12.0,19.0,4.0,5.0,,,,,90.0,74.0,6.8,9.0,0.0,0.0,0.0256813,0,,,,2.0,,,4.0,,2.0,1.0,,,1.0,,Unai,García,True,2.0,,,,,,,,,,,,,,,,
10408436,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,49.0,43.0,8.0,7.0,27.0,29.0,16.0,20.0,4.0,5.0,2.0,,,,77.0,55.0,6.7,6.0,0.0,0.0,0.00378031,0,,,3.0,4.0,,,4.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10408436,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,42.0,35.0,3.0,2.0,18.0,20.0,18.0,24.0,1.0,2.0,5.0,,,,90.0,56.0,6.6,11.0,0.0,0.0,0.0190472,0,,2.0,,3.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10408436,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,59.0,46.0,3.0,1.0,23.0,28.0,23.0,32.0,6.0,7.0,11.0,,,,90.0,70.0,6.8,15.0,0.0,0.0,0.015923,0,,1.0,4.0,8.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,
10408436,home,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,8,8,False,27.0,22.0,2.0,,14.0,14.0,8.0,14.0,1.0,3.0,7.0,,,,69.0,37.0,7.0,7.0,0.0381,0.0723,0.00648397,1,,1.0,1.0,8.0,,,,,3.0,2.0,,1.0,2.0,,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,
10408436,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,M,9,9,False,14.0,8.0,1.0,,3.0,5.0,5.0,17.0,,1.0,1.0,,,,43.0,31.0,5.8,16.0,0.0191,0.0721,0.0589913,1,,8.0,,2.0,,,,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
10408436,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,27.0,24.0,3.0,2.0,8.0,9.0,16.0,22.0,2.0,6.0,1.0,,,,57.0,49.0,6.7,12.0,0.0449,0.0,0.0334013,1,,4.0,1.0,5.0,1.0,,1.0,,1.0,1.0,,3.0,2.0,1.0,,,,,1.0,,3.0,2.0,,,1.0,1.0,,,,,,,,
10408436,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,35.0,29.0,2.0,2.0,14.0,16.0,16.0,27.0,3.0,8.0,2.0,,,,90.0,57.0,6.6,18.0,0.0,0.0,0.0358956,0,,8.0,1.0,4.0,1.0,,1.0,,,,,4.0,1.0,1.0,,,,,3.0,1.0,,,,,,,3.0,,,,,,,
10408436,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,10.0,8.0,,,4.0,4.0,4.0,6.0,5.0,7.0,2.0,,,,77.0,21.0,6.2,7.0,0.2548,0.0,0.00257894,5,,,3.0,3.0,1.0,3.0,1.0,,,,,4.0,2.0,,,,,,,,,,,,2.0,,,budimir_ante,1.0,,,,,
10408436,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,21.0,15.0,2.0,1.0,4.0,4.0,11.0,18.0,,2.0,,,,,33.0,32.0,6.3,9.0,0.0442,0.3356,0.0215381,1,,1.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
10408436,home,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,12,12,True,17.0,14.0,,,4.0,5.0,11.0,15.0,,,1.0,,,,33.0,26.0,7.0,6.0,0.0713,0.0725,0.343204,1,,3.0,,4.0,,,,,1.0,1.0,,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,ez_abde,,,,,,
10408436,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,9.0,8.0,1.0,,2.0,2.0,6.0,9.0,,2.0,1.0,,,,21.0,12.0,6.3,3.0,0.0141,0.0,0.00260178,1,,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
10408436,home,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,True,3.0,3.0,,,,,4.0,6.0,,1.0,,,,,13.0,11.0,6.4,3.0,0.0,0.0,0.0123127,0,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10408436,home,Osasuna,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,18,18,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,1.0,,,,,13.0,8.0,7.0,,0.0,0.0,0.179015,0,,,1.0,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
10408436,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,home,Osasuna,Juan Pérez,juan-perez,J. Pérez,G,1,187,29,M,252777,EUR,837388800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,home,Osasuna,Roberto Torres,roberto-torres,R. Torres,M,,176,101,M,211122,EUR,605232000,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,21.0,7.0,20.0,6.0,3.0,5.0,4.0,16.0,,,15.0,4.0,,,90.0,34.0,7.6,14.0,0.0,0.0,0.0029824,0,0.5525,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,
10408436,away,Getafe,Damián Suárez,damian-suarez,D. Suárez,D,22,172,368,M,36982,EUR,578102400,D,22,22,False,42.0,35.0,5.0,2.0,20.0,23.0,16.0,23.0,,2.0,5.0,,,,90.0,57.0,7.1,12.0,0.0,0.0,0.0807889,0,,4.0,2.0,4.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,True,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10408436,away,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,6,6,False,47.0,36.0,5.0,1.0,30.0,36.0,6.0,11.0,,1.0,6.0,,,,90.0,65.0,8.1,11.0,0.15,0.0,0.00253859,1,,,4.0,6.0,,1.0,8.0,2.0,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,,,,,1.0,,,,,,,,,1.0,
10408436,away,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,False,36.0,32.0,6.0,3.0,26.0,26.0,6.0,10.0,1.0,1.0,5.0,,,,90.0,55.0,7.4,4.0,0.0,0.0,0.00171668,0,,,3.0,6.0,,,11.0,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
10408436,away,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,False,32.0,26.0,5.0,2.0,20.0,22.0,6.0,11.0,3.0,6.0,2.0,,,,89.0,47.0,7.6,7.0,0.3737,0.9451,0.00183727,1,,1.0,4.0,6.0,,,5.0,4.0,1.0,1.0,,,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0
10408436,away,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,28.0,17.0,7.0,2.0,9.0,12.0,9.0,20.0,2.0,5.0,4.0,,,,90.0,64.0,7.9,25.0,0.0647,0.053,0.0322864,2,,4.0,1.0,4.0,,,1.0,,1.0,1.0,,4.0,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,,,,1.0,,,,,,,1.0
10408436,away,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,False,37.0,34.0,4.0,3.0,20.0,20.0,14.0,17.0,1.0,7.0,5.0,,,,89.0,52.0,6.5,8.0,0.0324,0.0,0.0104185,1,,,1.0,8.0,3.0,1.0,2.0,,2.0,1.0,,2.0,1.0,,,,,,3.0,,2.0,2.0,,,,,2.0,,,,,,,
10408436,away,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,18,18,False,44.0,42.0,6.0,5.0,24.0,25.0,18.0,21.0,4.0,9.0,5.0,,,,90.0,55.0,6.9,7.0,0.0,0.0,0.236166,0,,2.0,2.0,2.0,,,2.0,,,,,3.0,3.0,3.0,,,,,,,,,,,,,2.0,,,,,,,
10408436,away,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,331449,EUR,791078400,M,20,20,False,23.0,18.0,,,16.0,18.0,2.0,5.0,,2.0,3.0,,,,63.0,37.0,6.8,8.0,0.021,0.0,0.00101631,1,,,2.0,3.0,2.0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
10408436,away,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,13.0,8.0,,,1.0,2.0,7.0,11.0,1.0,3.0,2.0,,,,63.0,19.0,7.0,7.0,0.0,0.0,0.0369479,0,,,1.0,3.0,1.0,,1.0,,,,,1.0,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,
10408436,away,Getafe,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,336655,EUR,863222400,F,10,10,False,19.0,14.0,,,3.0,4.0,11.0,15.0,3.0,6.0,2.0,,,,82.0,28.0,7.1,6.0,0.155,0.4799,0.0409111,2,,,4.0,5.0,,1.0,4.0,,,,,1.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,EnesUnal16,,,,,,
10408436,away,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,True,15.0,15.0,1.0,1.0,6.0,6.0,9.0,9.0,1.0,3.0,,,,,28.0,17.0,6.5,,0.0,0.0,0.00528495,0,,,1.0,2.0,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,True,15.0,11.0,,,3.0,5.0,8.0,10.0,1.0,4.0,2.0,,,,27.0,24.0,6.7,7.0,0.0977,0.0,0.00881848,2,,,3.0,6.0,,,,,,,,,,,,,,,2.0,,4.0,1.0,,,2.0,,,,,,,,,
10408436,away,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,7,7,True,7.0,7.0,,,4.0,4.0,3.0,3.0,,1.0,,,,,8.0,8.0,6.5,,0.0,0.0,0.00217144,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Álex Revuelta,alex-revuelta,Á. Revuelta,D,3,191,12,M,1392458,EUR,955843200,D,31,31,True,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Jaime Seoane,jaime-seoane,J. Seoane,M,10,175,156,M,838636,EUR,853891200,M,8,8,True,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Kiko Casilla,kiko-casilla,K. Casilla,G,,190,585,,18184,EUR,528595200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408436,away,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
