match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_interceptionWon,stat_lastManTackle,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAGoal,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_errorLeadToAShot,stat_dispossessed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_goals
14025125,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,LDigne,96538,EUR,743126400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195.0,1992,M,,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,home,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188.0,2411,M,,98435,EUR,755049600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,home,Aston Villa,George Hemmings,george-hemmings,G. Hemmings,M,53,,283,M,,1398204,EUR,1172966400,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,home,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195.0,7180,M,its_onana,923973,EUR,997920000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,away,Brentford,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188.0,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,1,1,False,48.0,19.0,41.0,12.0,0.0,10.0,11.0,9.0,37.0,,1.0,2.0,9.0,,2.0,1.0,1.0,90.0,56.0,7.8,29.0,0.00126145,44.123198468353,6.0,21.409404761175,0,0.9796,0.15,0.0,0.14,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.5862,0.47,
14025125,away,Brentford,Michael Kayode,michael-kayode,M. Kayode,D,33,179.0,2419,M,,1137431,EUR,1089417600,D,33,33,False,22.0,12.0,6.0,1.0,0.0,8.0,10.0,4.0,12.0,2.0,8.0,1.0,7.0,,,,,90.0,57.0,7.3,23.0,0.0595535,88.313281890979,10.0,20.979947615677,0,,-0.1,0.1,0.3,1.0,,1.0,5.0,,,3.0,1.0,3.0,2.0,1.0,,,,,,1.0,,,,,3.0,1.0,,2.0,,,,,1.0,,,,1.0,1.0,,,,,
14025125,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196.0,1144,M,,576384,EUR,892771200,D,20,20,False,24.0,21.0,4.0,3.0,0.0,14.0,14.0,7.0,10.0,3.0,4.0,8.0,2.0,,,,,90.0,42.0,7.7,5.0,0.0165668,118.05027456496,10.0,75.89318579494,1,,0.04,0.11,0.95,,,,4.0,,1.0,1.0,,,,4.0,0.0322,,22.80117372596,53.178487548894,2.0,,0.01,,,,,,,,,,3.0,,,,,,,,,,,,
14025125,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192.0,2094,M,,924378,EUR,1008806400,D,4,4,False,29.0,27.0,2.0,2.0,0.0,22.0,22.0,5.0,7.0,2.0,2.0,5.0,2.0,,,,,90.0,37.0,7.3,2.0,0.00189658,68.517640627706,9.0,22.467431444508,0,,-0.15,0.03,0.73,,,3.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
14025125,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175.0,712,M,,599128,EUR,868320000,D,3,3,False,18.0,13.0,6.0,3.0,0.0,7.0,7.0,6.0,11.0,,1.0,3.0,5.0,,,,,84.0,35.0,6.5,11.0,0.00614668,63.105595783519,6.0,19.705130192084,1,,-0.08,0.05,-0.03,,,1.0,3.0,1.0,,,,1.0,1.0,,0.0113,,,,,,-0.01,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,
14025125,away,Brentford,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183.0,6378,M,jordanhenderson,42694,EUR,645580800,M,6,6,False,26.0,21.0,5.0,1.0,0.0,8.0,8.0,13.0,18.0,,1.0,1.0,3.0,,,,,60.0,34.0,6.5,7.0,0.00469718,82.260822635189,10.0,23.926079635108,0,,0.0,0.02,-0.07,1.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,1.0,,,,,,
14025125,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184.0,1191,M,,814873,EUR,894758400,M,27,27,False,34.0,29.0,5.0,3.0,0.0,19.0,21.0,10.0,13.0,1.0,2.0,5.0,4.0,,,,,90.0,55.0,7.1,8.0,0.0211806,61.050247328722,6.0,42.443625391289,0,,0.1,0.06,0.46,3.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,,,
14025125,away,Brentford,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177.0,33926,M,d.ouattara15,1106451,EUR,1013385600,M,19,19,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,4.0,5.0,,,,,,,60.0,17.0,7.9,8.0,0.0285088,20.878814489818,5.0,0.41090977811787,1,,-0.02,-0.44,0.13,2.0,1.0,,2.0,,1.0,,,1.0,,,0.1086,0.6991,,,,,0.55,Dango Ouattara,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,1.0
14025125,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180.0,1047,M,,799251,EUR,820454400,M,8,8,False,20.0,13.0,3.0,1.0,0.0,8.0,12.0,5.0,8.0,,1.0,1.0,4.0,,,,,76.0,31.0,6.6,10.0,0.00249284,48.039279278157,7.0,33.527308739248,1,,0.02,0.13,-0.01,,,1.0,3.0,1.0,,,,,1.0,,0.0342,,10.920149718723,13.947952143594,1.0,,-0.25,,,True,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,
14025125,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183.0,3191,M,,1006387,EUR,1006819200,M,7,7,False,8.0,7.0,,,0.0,2.0,3.0,5.0,5.0,,2.0,,3.0,,,,,42.0,16.0,5.5,2.0,0.00956427,28.564552988356,4.0,-6.648091338863,1,,-0.09,-0.08,0.13,,,,2.0,1.0,,,,,2.0,1.0,0.1194,,,,,1.0,0.01,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,
14025125,away,Brentford,Igor Thiago,igor-thiago,I. Thiago,F,9,191.0,31181,M,,1016907,EUR,993513600,F,9,9,False,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,6.0,,,,,90.0,33.0,6.3,13.0,0.00105385,72.517755737688,8.0,37.676502006869,0,,-0.03,0.19,0.31,,,5.0,13.0,,,,,6.0,,2.0,,,10.910863010813,12.423570501269,1.0,,,,,,1.0,,,,,,1.0,,1.0,,,,4.0,3.0,,,,,
14025125,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193.0,1556,M,,958916,EUR,988588800,D,22,22,True,,,,,0.0,,,,,2.0,2.0,3.0,,,,,,30.0,6.0,6.8,1.0,,,,,1,,-0.21,,0.21,,,,,,,,,,,,0.0706,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,
14025125,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180.0,2555,M,,1031258,EUR,1078099200,M,18,18,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,,,1.0,2.0,,,,,30.0,13.0,6.3,3.0,0.00108236,34.079465684445,4.0,18.684338056088,0,,0.04,-0.13,-0.11,,,,5.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,3.0,,,,,,,,,,
14025125,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170.0,1089,M,,972421,EUR,982800000,F,23,23,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,14.0,7.0,6.8,1.0,0.00052748,,,,0,,0.01,-0.1,0.41,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
14025125,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185.0,842,M,,966869,EUR,1023667200,D,2,2,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,17.0,7.0,6.9,1.0,2.17e-05,,,,0,,0.0,-0.11,0.36,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,
14025125,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195.0,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194.0,1052,M,,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,away,Brentford,Luka Bentt,luka-bentt,L. Bentt,M,48,184.0,44,M,,2248920,EUR,1191196800,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180.0,3593,M,,907072,EUR,962582400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025125,away,Brentford,Romelle Donovan,donovan-romelle,R. Donovan,F,45,171.0,264,M,,1586020,EUR,1164844800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
