match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_bigChanceMissed,stat_keyPass,stat_bigChanceCreated,stat_wonContest,stat_blockedScoringAttempt,stat_ownGoals,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_hitWoodwork,stat_penaltyConceded
12448390,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,19.0,14.0,6.0,2.0,0.0,14.0,15.0,4.0,4.0,2.0,2.0,90.0,23.0,6.7,5.0,5.367e-05,0,-0.4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,D,2,2,False,37.0,32.0,4.0,2.0,0.0,18.0,20.0,21.0,,,,90.0,72.0,6.8,17.0,0.0798132,0,,15.0,4.0,1.0,1.0,4.0,8.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,74.0,67.0,8.0,4.0,0.0,49.0,51.0,24.0,3.0,,,90.0,88.0,7.8,9.0,0.0218662,2,,18.0,1.0,,1.0,4.0,4.0,,2.0,1.0,1.0,,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,0.2228,0.2718,,,,,,,,,,,,,
12448390,home,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,88.0,77.0,14.0,11.0,0.0,50.0,53.0,36.0,2.0,,,90.0,102.0,7.3,17.0,0.133255,1,,27.0,1.0,,5.0,3.0,6.0,1.0,3.0,,,,,1.0,1.0,,,,,1.0,,2.0,0.5603,0.8655,True,1.0,1.0,2.0,,,,,,,,,
12448390,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,54.0,46.0,7.0,1.0,1.0,20.0,20.0,37.0,4.0,,,87.0,75.0,7.1,12.0,0.0814652,1,,26.0,3.0,,,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,,,0.4995,0.7584,,,1.0,2.0,1.0,,,,,,,,
12448390,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,65.0,57.0,5.0,2.0,0.0,27.0,28.0,37.0,10.0,,,90.0,74.0,7.0,8.0,0.0519419,0,,30.0,,,,3.0,6.0,2.0,2.0,,3.0,1.0,,1.0,,,,3.0,,,,,,,,,,1.0,,2.0,,,,,,,
12448390,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,False,41.0,36.0,3.0,2.0,0.0,9.0,11.0,32.0,5.0,,,67.0,47.0,8.7,7.0,0.140355,2,,27.0,2.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,2.0,2.0,,0.3885,0.764,,,,2.0,,,,,,,,,
12448390,home,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185,100,M,226762,EUR,737683200,M,20,20,False,49.0,46.0,3.0,3.0,0.0,19.0,19.0,30.0,3.0,,,90.0,61.0,7.1,4.0,0.122581,2,,27.0,,,1.0,3.0,7.0,,,,3.0,2.0,,3.0,,,3.0,,,,,,0.1814,,,,,1.0,,,2.0,1.0,,,,,
12448390,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,F,11,11,False,27.0,25.0,,,0.0,12.0,12.0,15.0,2.0,,,77.0,40.0,6.7,7.0,0.301232,1,,13.0,,,,8.0,5.0,3.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,3.0,1.0,,,,0.0288,,,2.0,,1.0,,1.0,,,,,,,
12448390,home,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,9.0,4.0,,,0.0,2.0,2.0,7.0,,,,67.0,15.0,7.0,6.0,0.007387,3,,2.0,,,2.0,3.0,3.0,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,0.2609,0.532,,,,,,1.0,,,,,,,
12448390,home,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,77,77,False,20.0,17.0,,,0.0,8.0,8.0,15.0,3.0,,,77.0,43.0,7.2,15.0,0.0153132,2,,9.0,3.0,,,7.0,7.0,6.0,,,2.0,2.0,4.0,4.0,1.0,,1.0,,,1.0,1.0,,0.8099,0.7632,,,,,,1.0,1.0,,,,,,
12448390,home,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,F,39,39,True,30.0,27.0,1.0,1.0,1.0,8.0,8.0,25.0,1.0,,,23.0,36.0,7.9,4.0,0.194704,3,,21.0,3.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,0.094,0.4908,,,,2.0,1.0,,,,,,,,
12448390,home,NAC Breda,Kacper Kostorz,,,kacper-kostorz,K. Kostorz,F,,188,270,M,882645,EUR,935193600,F,9,9,True,2.0,,,,0.0,,1.0,1.0,,,,23.0,6.0,6.8,3.0,,1,,,,,1.0,2.0,2.0,1.0,,,,,1.0,,,,2.0,,,1.0,,,0.0844,0.4743,,,,,,1.0,,,,,,,
12448390,home,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,8.0,7.0,1.0,,0.0,1.0,1.0,9.0,1.0,,,13.0,14.0,6.8,4.0,0.0323005,2,,6.0,2.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,0.0541,,,,,1.0,,,1.0,,,,,,
12448390,home,NAC Breda,Adam Kaied,,,adam-kaied,A. Kaied,F,18,177,5317,M,1106666,EUR,1015027200,F,14,14,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,1.0,,,13.0,9.0,6.6,3.0,9.459e-05,1,,1.0,,,,3.0,2.0,,,,2.0,,,,1.0,,,,1.0,,,,0.1637,,,2.0,,,,,,,,,,,
12448390,home,NAC Breda,Manel Royo,,,manel-royo,Royo,D,23,184,35,M,867318,EUR,762393600,D,21,21,True,4.0,4.0,,,0.0,2.0,2.0,2.0,,,,3.0,5.0,,1.0,0.00322723,0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Tein Troost,,,tein-troost,T. Troost,G,1,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Matthew Garbett,,,matthew-garbett,M. Garbett,M,28,188,184,M,1002607,EUR,1018656000,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,home,NAC Breda,Lars Mol,Lars,Mol,lars-mol,L. Mol,M,28,185,35,M,1515523,EUR,1095206400,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,away,RKC Waalwijk,Yanick van Osch,,,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,21,21,False,25.0,17.0,15.0,7.0,0.0,13.0,13.0,12.0,9.0,6.0,7.0,90.0,41.0,7.7,8.0,0.00333937,0,0.9201,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12448390,away,RKC Waalwijk,Julian Lelieveld,,,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,17.0,15.0,3.0,2.0,0.0,9.0,9.0,10.0,1.0,,,45.0,30.0,7.2,4.0,0.0105054,0,,6.0,2.0,,1.0,,6.0,,2.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448390,away,RKC Waalwijk,Roshon van Eijma,,,roshon-van-eijma,R. v. Eijma,D,3,186,59,M,925930,EUR,897350400,D,17,17,False,29.0,25.0,4.0,3.0,0.0,19.0,21.0,8.0,3.0,,,90.0,48.0,6.8,6.0,0.0121211,0,,6.0,,,2.0,3.0,4.0,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,
12448390,away,RKC Waalwijk,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178,172,M,910049,EUR,985305600,D,4,4,False,36.0,31.0,3.0,1.0,0.0,24.0,25.0,12.0,2.0,,,90.0,44.0,5.8,7.0,0.00305676,0,,7.0,1.0,,1.0,4.0,1.0,,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
